,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,340,230,56.144,1455,936,519,49.402,11807,11361,446,11.462,0.912,102.656
1,Kitchener Rangers,340,220,60.356,1291,941,350,58.595,12852,10085,2767,9.911,0.908,100.748
2,Guelph Storm,340,181,53.268,1097,948,149,51.246,10826,10033,793,9.872,0.908,100.674
3,Barrie Colts,340,179,50.658,1128,984,144,48.136,11585,11303,282,9.579,0.914,101.037
4,Plymouth Whalers,340,173,53.624,1158,1018,140,48.363,10930,11567,-637,10.454,0.918,102.166
5,Brampton Battalion,340,172,52.926,1132,1098,34,53.879,11585,10956,629,9.58,0.9,99.544
6,Sault Ste. Marie Greyhounds,340,165,54.61,1068,1000,68,53.008,11243,10218,1025,9.977,0.906,100.545
7,Belleville Bulls,340,161,55.382,1082,1104,-22,49.38,10640,12034,-1394,10.653,0.916,102.264
8,Peterborough Petes,340,159,45.918,1089,1172,-83,44.98,10761,12111,-1350,9.75,0.906,100.394
9,Ottawa 67's,340,155,47.697,1158,1164,-6,48.671,11467,11965,-498,9.459,0.902,99.606
10,Owen Sound Attack,340,151,45.768,1134,1175,-41,52.33,12808,10696,2112,8.446,0.891,97.454
11,Kingston Frontenacs,340,147,45.652,1174,1289,-115,47.392,11311,12147,-836,10.29,0.889,99.146
12,Windsor Spitfires,340,145,51.258,1153,1227,-74,52.971,11502,11242,260,9.796,0.895,99.27
13,Mississauga IceDogs,272,141,51.44,937,915,22,52.86,9582,8831,751,10.198,0.893,99.468
14,Saginaw Spirit,340,137,50.369,1067,1177,-110,50.388,10999,11803,-804,9.892,0.901,100.008
15,Sarnia Sting,340,137,50.029,1087,1195,-108,49.722,11409,11657,-248,10.299,0.9,100.27
16,Sudbury Wolves,340,127,43.242,1000,1146,-146,46.0,10519,11479,-960,9.135,0.899,99.044
17,Toronto St. Michael's Majors,272,119,44.748,864,992,-128,46.255,8876,9612,-736,9.952,0.894,99.39
18,Oshawa Generals,340,119,48.79,1161,1394,-233,50.754,11505,11912,-407,10.503,0.884,98.988
19,Erie Otters,340,113,39.264,1030,1399,-369,44.952,10779,12154,-1375,9.351,0.882,97.474
20,Niagara IceDogs,68,40,54.99,270,221,49,52.55,2409,2175,234,11.06,0.901,101.19
21,Mississauga St. Michael's Majors,68,28,45.45,200,240,-40,49.39,2171,2225,-54,8.88,0.894,98.25
