,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Shawinigan Cataractes,214,143,60.548,945,661,284,55.817,7655,6341,1314,12.635,0.898,102.325
1,Halifax Mooseheads,214,127,52.602,849,718,131,50.84,7606,7126,480,10.775,0.899,100.695
2,Quebec Remparts,214,126,50.802,830,723,107,50.408,7366,6829,537,10.91,0.892,100.112
3,Rouyn-Noranda Huskies,214,120,53.74,904,800,104,52.422,7324,6688,636,12.188,0.884,100.595
4,Rimouski Oceanic,214,114,49.512,908,865,43,48.988,7771,7798,-27,11.468,0.887,100.215
5,Moncton Wildcats,214,114,49.188,795,769,26,50.76,7283,6601,682,10.825,0.884,99.212
6,Hull Olympiques,214,113,51.438,903,838,65,48.81,6933,7219,-286,12.75,0.884,101.195
7,Victoriaville Tigres,214,111,52.848,902,838,64,50.462,7792,7645,147,11.817,0.893,101.058
8,Sherbrooke Castors,214,103,48.8,780,801,-21,50.91,7125,6822,303,10.605,0.886,99.17
9,Val-d'Or Foreurs,214,103,52.89,925,921,4,51.972,7364,7180,184,12.7,0.878,100.518
10,Acadie-Bathurst Titan,214,99,47.342,781,847,-66,50.442,7240,7160,80,10.332,0.884,98.745
11,Baie-Comeau Drakkar,214,95,48.452,748,837,-89,46.39,6435,7474,-1039,11.708,0.891,100.762
12,Drummondville Voltigeurs,214,93,47.058,786,896,-110,48.99,6951,7381,-430,10.99,0.883,99.208
13,Cape Breton Screaming Eagles,214,84,46.172,726,866,-140,46.14,6529,7887,-1358,11.052,0.89,100.0
14,Chicoutimi Sagueneens,214,72,41.338,668,977,-309,47.038,6570,7760,-1190,10.058,0.875,97.553
15,Montreal Rocket,144,59,45.7,525,623,-98,49.415,4764,4879,-115,10.865,0.874,98.23
