,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,720,413,55.394,2663,2040,623,52.276,23494,21325,2169,11.345,0.899,101.214
1,Portland Winterhawks,648,394,54.904,2615,1984,631,53.252,24235,21217,3018,9.706,0.908,100.504
2,Calgary Hitmen,720,379,46.955,2541,2195,346,50.381,23023,20732,2291,9.928,0.886,98.46
3,Brandon Wheat Kings,720,375,52.274,2759,2392,367,48.017,24022,23216,806,11.4,0.904,101.778
4,Tri-City Americans,720,373,49.914,2448,2214,234,47.466,22538,22917,-379,10.82,0.902,101.05
5,Spokane Chiefs,720,372,51.224,2499,2145,354,53.033,24009,20882,3127,10.381,0.888,99.116
6,Medicine Hat Tigers,720,371,52.243,2613,2297,316,54.392,24435,22413,2022,9.999,0.893,99.232
7,Saskatoon Blades,720,335,44.36,2423,2550,-127,48.124,23128,24038,-910,9.568,0.889,98.478
8,Everett Silvertips,720,332,57.179,2050,2063,-13,52.85,21563,22435,-872,9.36,0.922,101.545
9,Moose Jaw Warriors,720,320,55.627,2354,2488,-134,51.048,22651,23464,-813,11.516,0.905,101.947
10,Swift Current Broncos,720,320,52.847,2250,2314,-64,48.542,22588,23870,-1282,10.672,0.91,101.64
11,Edmonton Oil Kings,720,317,42.148,2280,2330,-50,49.364,23747,21518,2229,9.1,0.878,96.886
12,Red Deer Rebels,720,316,48.136,2174,2186,-12,48.338,22593,22867,-274,9.689,0.902,99.889
13,Regina Pats,720,311,53.622,2439,2487,-48,53.758,23509,23368,141,9.839,0.902,99.974
14,Kamloops Blazers,720,309,49.779,2299,2417,-118,50.171,22755,23616,-861,9.054,0.908,99.861
15,Vancouver Giants,720,306,44.29,2286,2441,-155,47.568,22993,21499,1494,9.292,0.893,98.556
16,Seattle Thunderbirds,720,290,50.951,2115,2400,-285,50.079,22129,23806,-1677,10.248,0.902,100.407
17,Prince Albert Raiders,720,275,47.107,2252,2594,-342,49.507,23474,24315,-841,9.717,0.896,99.202
18,Lethbridge Hurricanes,720,263,49.428,2221,2705,-484,48.124,21485,25317,-3832,10.651,0.9,100.626
19,Victoria Royals,504,250,53.402,1723,1607,116,47.989,15297,16128,-831,11.792,0.907,102.475
20,Prince George Cougars,720,246,46.954,2099,2707,-608,49.113,22197,24084,-1887,9.58,0.897,99.186
21,Kootenay Ice,504,241,50.596,1619,1514,105,49.687,15926,15115,811,9.934,0.904,100.239
22,Chilliwack Bruins,216,74,44.573,586,747,-161,44.555,5994,7335,-1341,9.95,0.902,100.08
23,Kootenay ICE,216,50,38.8,544,924,-380,44.988,6053,7826,-1773,9.045,0.884,97.485
24,Portland Winter Hawks,72,18,37.96,175,286,-111,44.12,2007,2542,-535,8.49,0.891,97.63
