,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Kyle Connor,F,YNG,17.766,56,34,26,20,60,80,256,13.28,0.61,0.46,0.36,1.07,1.43,4.57
1,Adam Johnson,F,SC,20.233,59,31,21,19,52,71,222,13.96,0.53,0.36,0.32,0.88,1.2,3.76
2,Brock Boeser,F,WAT,17.553,57,35,18,15,53,68,241,14.52,0.61,0.32,0.26,0.93,1.19,4.23
3,Joe Snively,F,SC,18.705,55,27,25,12,52,64,124,21.77,0.49,0.45,0.22,0.95,1.16,2.25
4,Maxim Letunov,F,YNG,18.568,58,25,25,14,50,64,151,16.56,0.43,0.43,0.24,0.86,1.1,2.6
5,Griffen Molino,F,MUS,20.649,57,18,29,17,47,64,151,11.92,0.32,0.51,0.3,0.82,1.12,2.65
6,Robert Carpenter,F,SC,18.122,60,35,17,11,52,63,213,16.43,0.58,0.28,0.18,0.87,1.05,3.55
7,Josh Melnick,F,YNG,19.185,60,14,30,18,44,62,102,13.73,0.23,0.5,0.3,0.73,1.03,1.7
8,Mason Bergh,F,CHI,19.529,54,21,28,12,49,61,146,14.38,0.39,0.52,0.22,0.91,1.13,2.7
9,Fredrik Olofsson,F,CHI,18.303,57,27,18,15,45,60,158,17.09,0.47,0.32,0.26,0.79,1.05,2.77
10,Seamus Malone,F,DBQ,18.36,58,26,22,10,48,58,211,12.32,0.45,0.38,0.17,0.83,1.0,3.64
11,Cooper Marody,F,MUS/SF,17.736,52,22,27,9,49,58,126,17.46,0.42,0.52,0.17,0.94,1.12,2.42
12,Kiefer Sherwood,F,YNG,19.461,60,29,15,12,44,56,208,13.94,0.48,0.25,0.2,0.73,0.93,3.47
13,Chris Wilkie,F,TC,18.182,59,35,11,9,46,55,302,11.59,0.59,0.19,0.15,0.78,0.93,5.12
14,Erik Foley,F,CR,17.21,55,27,17,10,44,54,151,17.88,0.49,0.31,0.18,0.8,0.98,2.75
15,Tyler Sheehy,F,YNG/WAT,18.82,56,17,22,14,39,53,212,8.02,0.3,0.39,0.25,0.7,0.95,3.79
16,Jakob Forsbacka-Karlsson,F,OMA,17.873,50,15,21,17,36,53,117,12.82,0.3,0.42,0.34,0.72,1.06,2.34
17,Andrew Oglevie,F,CR,19.579,50,21,19,13,40,53,128,16.41,0.42,0.38,0.26,0.8,1.06,2.56
