,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Chris St. Jacques,C,M.H,19.71,310,152,130,86,282,368,0.508,0.519,0.334,1.022,1.356
1,Brad Moran,C,CGY,19.741,215,161,104,75,265,340,0.732,0.518,0.358,1.245,1.605
2,Nathan Barrett,C,TRI/LET,19.18,316,157,113,59,270,329,0.576,0.471,0.237,1.047,1.287
3,Pavel Brendl,RW,CGY,18.732,178,172,96,52,268,320,0.92,0.522,0.27,1.442,1.712
4,Ben Thomson,RW,M.H,19.242,352,136,121,60,257,317,0.498,0.352,0.207,0.85,1.057
5,Layne Ulmer,C,S.C,19.127,261,161,110,44,271,315,0.73,0.499,0.188,1.226,1.412
6,Bret DeCecco,RW,SEA/KTN,19.447,251,156,94,62,250,312,0.605,0.314,0.256,0.919,1.176
7,Brett Lysak,C,REG,18.883,265,134,105,70,239,309,0.529,0.396,0.289,0.92,1.215
8,Blake Robson,C,POR/P.G,19.492,338,120,122,66,242,308,0.401,0.461,0.236,0.862,1.1
9,Duncan Milroy,RW,S.C/KTN,18.664,264,132,83,72,215,287,0.539,0.363,0.28,0.897,1.176
10,Erik Christensen,C,KAM/BRN,18.808,338,133,106,47,239,286,0.483,0.389,0.182,0.87,1.047
11,Scott Kelman,C,SEA/M.J/TRI,19.422,332,99,105,82,204,286,0.369,0.316,0.274,0.686,0.955
12,Tim Smith,LW,SPO/S.C,19.278,263,90,116,80,206,286,0.382,0.462,0.272,0.844,1.114
13,Jarret Stoll,RW,EDM/KTN,18.29,245,124,105,57,229,286,0.598,0.482,0.259,1.076,1.336
14,Carsen Germyn,RW,KEL/RDR,19.624,324,116,101,66,217,283,0.424,0.336,0.231,0.767,0.997
15,Justin Mapletoft,C,RDR,18.801,279,115,100,60,215,275,0.499,0.488,0.308,0.985,1.292
16,Matt Kinch,D,CGY,19.702,255,53,135,85,188,273,0.23,0.51,0.389,0.736,1.125
17,Blake Evans,C,SPO/TRI/REG,19.33,284,116,88,68,204,272,0.549,0.38,0.245,0.929,1.175
18,Dustin Johner,C,SEA,19.592,291,120,103,49,223,272,0.392,0.339,0.149,0.73,0.872
19,Ryan Craig,C,BRN,19.694,302,137,77,54,214,268,0.58,0.301,0.218,0.88,1.096
20,Eric Johansson,C,TRI,18.75,262,112,101,53,213,266,0.497,0.461,0.264,0.958,1.218
21,Garrett Prosofsky,C,SAS/M.J/P.A/POR,19.45,259,114,98,53,212,265,0.468,0.41,0.211,0.879,1.091
22,Kiel McLeod,C,KEL,18.742,290,123,84,54,207,261,0.485,0.384,0.256,0.876,1.127
23,Jared Aulin,C,KAM,18.568,230,88,104,64,192,256,0.516,0.462,0.282,0.978,1.264
24,Brandin Cote,C,SPO,19.466,345,101,100,54,201,255,0.351,0.336,0.194,0.692,0.884
