,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Tri-City Americans,576,329,55.228,2008,1585,423,50.96,18568,17135,1433,10.862,0.909,101.647
1,Calgary Hitmen,576,327,54.713,1987,1536,451,52.587,18247,15484,2763,10.708,0.901,100.82
2,Vancouver Giants,576,311,46.267,1997,1567,430,52.191,19423,14509,4914,9.708,0.876,97.36
3,Medicine Hat Tigers,576,307,52.48,2007,1639,368,49.38,18179,16936,1243,10.488,0.908,101.33
4,Spokane Chiefs,576,303,55.174,1967,1579,388,54.732,19211,16451,2760,10.248,0.897,99.923
5,Kootenay Ice,576,300,50.416,1867,1632,235,50.549,18154,16923,1231,9.428,0.905,99.861
6,Saskatoon Blades,576,298,54.924,1953,1756,197,51.876,18167,18161,6,10.516,0.906,101.098
7,Brandon Wheat Kings,576,281,46.558,2063,1885,178,47.666,18356,17906,450,9.92,0.896,99.536
8,Kelowna Rockets,576,280,56.784,1870,1644,226,51.374,17284,16680,604,11.507,0.909,102.374
9,Kamloops Blazers,576,258,55.219,1839,1883,-44,53.097,17223,17437,-214,10.657,0.904,100.954
10,Everett Silvertips,576,245,42.136,1571,1657,-86,43.98,16298,18317,-2019,8.859,0.904,99.31
11,Moose Jaw Warriors,576,242,47.077,1821,1955,-134,50.338,18033,18269,-236,9.014,0.898,98.793
12,Swift Current Broncos,576,238,48.474,1682,1827,-145,48.937,17004,18480,-1476,9.143,0.908,99.91
13,Regina Pats,576,226,44.901,1745,1967,-222,45.373,17100,18137,-1037,10.29,0.897,99.946
14,Red Deer Rebels,576,223,49.958,1532,1716,-184,49.47,17181,17786,-605,8.59,0.916,100.241
15,Seattle Thunderbirds,576,220,41.316,1584,1871,-287,46.146,17446,19028,-1582,8.557,0.896,98.136
16,Lethbridge Hurricanes,576,213,44.594,1714,1998,-284,46.616,16834,18366,-1532,9.163,0.901,99.173
17,Prince Albert Raiders,576,199,46.873,1693,2058,-365,49.278,17731,19412,-1681,9.25,0.898,99.038
18,Portland Winterhawks,288,189,61.665,1220,859,361,56.202,11146,9280,1866,10.86,0.912,102.102
19,Edmonton Oil Kings,432,188,59.092,1348,1342,6,55.57,13680,13195,485,10.192,0.912,101.42
20,Prince George Cougars,576,179,40.224,1525,2107,-582,47.077,16458,18963,-2505,8.381,0.89,97.328
21,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
22,Portland Winter Hawks,288,68,35.668,647,1170,-523,43.06,7701,10119,-2418,8.159,0.89,97.145
23,Victoria Royals,144,51,44.31,448,568,-120,47.07,4147,4665,-518,10.55,0.881,98.635
