,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Omaha Lancers,418,230,55.829,1435,1131,304,50.739,13115,11928,1187,10.688,0.912,101.803
1,Cedar Rapids RoughRiders,419,221,54.713,1448,1125,323,49.402,13294,12887,407,10.894,0.91,101.91
2,Green Bay Gamblers,418,215,60.884,1343,1153,190,53.905,12848,12117,731,10.907,0.918,102.711
3,Lincoln Stars,418,214,52.244,1374,1249,125,53.227,13755,12311,1444,9.625,0.902,99.815
4,Indiana Ice,416,213,55.225,1434,1319,115,50.556,13076,13072,4,10.805,0.911,101.849
5,Waterloo Black Hawks,416,204,51.53,1397,1268,129,51.872,13640,11849,1791,10.136,0.897,99.827
6,Sioux Falls Stampede,416,195,45.394,1271,1213,58,49.506,12564,12770,-206,8.392,0.904,98.798
7,Sioux City Musketeers,406,161,48.929,1223,1263,-40,49.824,12360,12652,-292,9.449,0.903,99.688
8,Tri-City Storm,420,151,43.17,1113,1411,-298,47.293,12506,12880,-374,8.268,0.904,98.656
9,Des Moines Buccaneers,419,138,45.222,1243,1491,-248,49.103,13049,13756,-707,8.857,0.898,98.606
10,Chicago Steel,419,131,41.563,1159,1554,-395,44.952,11849,14363,-2514,9.131,0.895,98.594
11,Fargo Force,240,120,53.505,766,675,91,51.824,7224,6716,508,9.832,0.908,100.559
12,Team USA,180,73,47.662,552,600,-48,51.42,5384,5522,-138,9.99,0.882,98.238
13,Youngstown Phantoms,180,66,46.81,530,638,-108,47.265,5162,5750,-588,10.25,0.894,99.64
14,Dubuque Fighting Saints,120,66,54.525,377,315,62,53.155,3555,3136,419,10.245,0.903,100.525
15,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
16,Muskegon Lumberjacks,120,31,42.225,341,466,-125,45.255,3372,4077,-705,9.97,0.889,98.845
