,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Cedar Rapids RoughRiders,417,234,58.056,1478,1089,389,52.089,13389,12715,674,10.783,0.914,102.162
1,Omaha Lancers,417,233,56.746,1435,1103,332,52.248,13231,11647,1584,10.363,0.914,101.734
2,Lincoln Stars,418,209,49.19,1373,1260,113,50.02,13526,12528,998,9.62,0.902,99.876
3,Sioux Falls Stampede,415,205,53.744,1319,1201,118,52.02,12510,12662,-152,10.255,0.904,100.604
4,Indiana Ice,416,199,55.533,1384,1347,37,51.011,12745,12893,-148,11.105,0.909,101.97
5,Waterloo Black Hawks,415,198,49.939,1345,1246,99,51.159,13528,11760,1768,9.646,0.9,99.626
6,Green Bay Gamblers,418,190,57.034,1235,1237,-2,52.956,12519,12545,-26,9.826,0.916,101.384
7,Tri-City Storm,418,157,41.905,1131,1377,-246,47.294,12433,12131,302,8.241,0.897,97.908
8,Chicago Steel,419,136,37.826,1151,1531,-380,45.358,12034,14261,-2227,8.38,0.886,96.931
9,Sioux City Musketeers,346,135,49.228,1045,1075,-30,50.468,10586,10819,-233,9.478,0.902,99.666
10,Des Moines Buccaneers,419,134,45.834,1248,1522,-274,48.433,13062,13908,-846,9.349,0.896,98.943
11,Fargo Force,180,93,53.05,582,518,64,52.868,5461,5007,454,9.795,0.902,99.947
12,Team USA,120,48,48.735,361,381,-20,45.79,3397,4026,-629,10.41,0.908,101.205
13,Youngstown Phantoms,120,37,42.72,331,446,-115,47.39,3450,3830,-380,9.45,0.886,98.04
14,Souix City Musketeers,57,34,57.49,215,159,56,49.61,1698,1725,-27,12.14,0.91,103.14
15,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
16,Dubuque Fighting Saints,60,33,56.51,191,147,44,52.32,1803,1643,160,10.34,0.914,101.73
17,Muskegon Lumberjacks,60,17,43.9,180,230,-50,45.96,1736,2041,-305,10.21,0.89,99.25
