,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,1484,885,57.844,5866,4574,1292,51.538,51531,49970,1561,11.664,0.909,102.524
1,Barrie Colts,1485,788,50.513,5434,4736,698,48.494,52148,50450,1698,10.876,0.9,100.91
2,Kitchener Rangers,1484,786,49.472,5212,4779,433,49.694,53317,50165,3152,10.848,0.892,100.074
3,Ottawa 67's,1475,756,54.282,5448,4893,555,51.538,50820,49373,1447,11.772,0.895,101.174
4,Sault Ste. Marie Greyhounds,1484,754,58.266,5293,4991,302,52.805,50109,49096,1013,12.152,0.901,102.231
5,Guelph Storm,1484,750,50.38,5210,4882,328,49.122,50756,49770,986,10.982,0.896,100.538
6,Windsor Spitfires,1486,716,49.226,5284,5259,25,49.151,51113,49886,1227,10.541,0.899,100.467
7,Plymouth Whalers,1222,685,46.958,4447,3621,826,46.409,41831,40263,1568,9.459,0.91,100.439
8,Erie Otters,1484,677,48.204,5229,5437,-208,50.748,50003,49718,285,11.022,0.878,98.784
9,Sarnia Sting,1486,662,51.003,5147,5354,-207,49.656,49412,51251,-1839,11.939,0.887,100.568
10,Oshawa Generals,1481,660,53.723,5095,5233,-138,50.568,51118,49899,1219,11.196,0.902,101.339
11,Peterborough Petes,1482,649,46.355,4843,5380,-537,47.344,49726,53440,-3714,10.068,0.895,99.554
12,Kingston Frontenacs,1485,622,42.896,5001,5545,-544,47.017,51405,53953,-2548,8.847,0.895,98.296
13,Owen Sound Attack,1282,601,50.912,4393,4293,100,54.963,46052,41865,4187,9.517,0.886,98.082
14,Belleville Bulls,1216,601,45.878,4206,4044,162,47.652,42246,42431,-185,8.751,0.906,99.316
15,Sudbury Wolves,1482,557,47.382,4604,5486,-882,47.994,48290,53419,-5129,10.132,0.898,99.84
16,Saginaw Spirit,1146,477,50.82,3747,4081,-334,50.975,37535,39536,-2001,10.378,0.896,99.883
17,Brampton Battalion,1020,470,50.982,3227,3286,-59,55.962,34798,32815,1983,8.136,0.902,98.267
18,Niagara IceDogs,806,374,54.502,2861,2701,160,50.856,27744,26628,1116,10.918,0.905,101.41
19,Toronto St. Michael's Majors,674,297,44.589,2076,2425,-349,46.042,22807,24800,-1993,9.946,0.895,99.423
20,Mississauga IceDogs,612,201,50.741,1823,2625,-802,52.606,20733,23826,-3093,10.122,0.892,99.287
21,Mississauga Steelheads,466,183,49.714,1418,1631,-213,52.261,14854,15457,-603,9.758,0.893,99.024
22,North Bay Battalion,398,174,46.608,1278,1320,-42,47.882,12830,12183,647,10.036,0.896,99.586
23,Mississauga St. Michael's Majors,272,127,50.076,837,832,5,49.318,8846,8629,217,9.358,0.908,100.195
24,North Bay Centennials,336,124,45.47,1051,1253,-202,48.98,11776,12528,-752,8.4,0.904,98.78
25,Hamilton Bulldogs,264,119,48.91,897,932,-35,51.581,8506,8131,375,10.432,0.884,98.83
26,Owen Sound Platers,202,96,46.89,819,897,-78,47.315,7834,8606,-772,9.97,0.898,99.803
27,Flint Firebirds,264,76,38.491,780,1149,-369,46.145,8307,9095,-788,9.358,0.872,96.576
28,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
