,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,1020,650,56.29,4211,2977,1234,49.755,35392,33390,2002,11.648,0.91,102.588
1,Kitchener Rangers,1020,552,52.015,3640,3177,463,50.208,36377,32841,3536,10.845,0.901,100.968
2,Sault Ste. Marie Greyhounds,1020,518,59.741,3635,3302,333,53.54,33810,32284,1526,12.165,0.905,102.662
3,Barrie Colts,1020,516,52.316,3692,3273,419,50.207,34517,34251,266,11.242,0.896,100.77
4,Windsor Spitfires,1020,494,51.151,3645,3508,137,49.122,35218,33003,2215,10.732,0.902,100.954
5,Owen Sound Attack,1020,484,55.384,3542,3356,186,56.797,36758,32710,4048,10.364,0.89,99.293
6,Guelph Storm,1020,483,44.481,3438,3376,62,46.835,33510,33732,-222,9.645,0.895,99.096
7,Ottawa 67's,1020,451,46.914,3537,3605,-68,48.976,33105,35112,-2007,10.414,0.887,99.067
8,Oshawa Generals,1020,438,51.186,3501,3650,-149,49.727,34717,33929,788,10.381,0.901,100.447
9,Erie Otters,1020,437,52.718,3588,3772,-184,52.755,33593,34038,-445,11.313,0.886,99.969
10,Kingston Frontenacs,1020,427,52.464,3392,3668,-276,51.044,34556,35317,-761,9.694,0.91,100.633
11,Saginaw Spirit,1020,426,44.89,3341,3617,-276,49.2,33424,35337,-1913,8.977,0.892,98.116
12,Sarnia Sting,1020,418,53.816,3443,3768,-325,48.683,32930,35118,-2188,12.058,0.904,102.376
13,Peterborough Petes,1020,415,46.539,3253,3811,-558,46.817,33113,36903,-3790,10.217,0.897,99.888
14,Plymouth Whalers,816,404,46.957,2838,2562,276,46.408,27067,28328,-1261,9.458,0.91,100.439
15,Sudbury Wolves,1020,352,40.474,3041,3852,-811,45.009,31616,36349,-4733,9.364,0.889,98.18
16,Belleville Bulls,816,351,45.876,2514,2711,-197,47.65,26308,28778,-2470,8.751,0.906,99.315
17,Niagara IceDogs,748,340,49.003,2594,2523,71,48.843,25592,24710,882,9.875,0.902,100.1
18,Brampton Battalion,680,326,50.976,2131,2028,103,55.962,23401,20062,3339,8.134,0.902,98.265
19,Mississauga Steelheads,408,157,49.428,1212,1425,-213,50.802,12746,13641,-895,10.087,0.895,99.518
20,North Bay Battalion,340,148,47.396,1086,1093,-7,50.913,11074,10024,1050,9.343,0.894,98.703
21,Mississauga IceDogs,272,141,51.44,937,915,22,52.86,9582,8831,751,10.198,0.893,99.468
22,Mississauga St. Michael's Majors,272,127,50.076,837,832,5,49.318,8846,8629,217,9.358,0.908,100.195
23,Toronto St. Michael's Majors,272,119,44.748,864,992,-128,46.255,8876,9612,-736,9.952,0.894,99.39
24,Hamilton Bulldogs,204,95,51.17,681,685,-4,52.252,6546,6241,305,10.165,0.894,99.52
25,Flint Firebirds,204,65,41.052,600,828,-228,49.01,6542,6782,-240,8.725,0.879,96.512
26,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
