,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,408,277,57.947,1740,1128,612,51.361,14274,13521,753,11.401,0.912,102.638
1,Kitchener Rangers,408,243,52.608,1496,1193,303,54.008,15108,12394,2714,9.396,0.901,99.534
2,Brampton Battalion,408,214,55.763,1391,1281,110,56.45,14211,12779,1432,9.635,0.9,99.672
3,Guelph Storm,408,210,52.454,1317,1154,163,51.278,13080,12172,908,9.756,0.907,100.467
4,Barrie Colts,408,209,50.864,1342,1189,153,49.158,14002,13703,299,9.044,0.915,100.598
5,Plymouth Whalers,408,208,52.167,1409,1262,147,48.742,13289,14011,-722,10.452,0.91,101.428
6,Belleville Bulls,408,206,57.456,1338,1278,60,49.13,12962,14462,-1500,10.666,0.922,102.927
7,Windsor Spitfires,408,199,57.849,1461,1397,64,56.596,14377,13141,1236,10.148,0.904,100.48
8,Ottawa 67's,408,190,50.763,1425,1393,32,50.77,13982,14207,-225,9.95,0.901,99.993
9,Peterborough Petes,408,184,44.934,1296,1436,-140,44.5,12905,14838,-1933,9.64,0.906,100.237
10,Sault Ste. Marie Greyhounds,408,181,45.795,1237,1288,-51,48.449,13143,12647,496,9.414,0.895,98.912
11,Owen Sound Attack,408,176,46.569,1359,1425,-66,50.205,15198,13277,1921,8.853,0.898,98.552
12,Sarnia Sting,408,171,50.49,1302,1402,-100,50.421,13762,13907,-145,9.62,0.905,100.09
13,Saginaw Spirit,408,170,51.134,1299,1392,-93,49.999,13271,14111,-840,9.871,0.905,100.374
14,Kingston Frontenacs,408,164,43.861,1373,1563,-190,47.656,13597,14631,-1034,9.46,0.891,98.478
15,Sudbury Wolves,408,151,43.986,1225,1424,-199,45.35,12651,14117,-1466,9.822,0.898,99.647
16,Oshawa Generals,408,142,46.015,1372,1671,-299,48.452,13656,14422,-766,10.052,0.888,98.864
17,Erie Otters,408,142,44.147,1258,1636,-378,47.601,13251,14601,-1350,9.086,0.894,98.377
18,Mississauga IceDogs,272,141,51.44,937,915,22,52.86,9582,8831,751,10.198,0.893,99.468
19,Toronto St. Michael's Majors,272,119,44.748,864,992,-128,46.255,8876,9612,-736,9.952,0.894,99.39
20,Niagara IceDogs,136,63,49.93,480,479,1,50.595,4717,4612,105,10.02,0.899,99.94
21,Mississauga St. Michael's Majors,136,61,48.715,423,446,-23,50.565,4494,4392,102,9.14,0.901,99.16
