,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
305,Quinn Yule,LW,OTT,17.692,60,6,4,2,10,12,54,11.11,0.1,0.07,0.03,0.17,0.2,0.9,4.48,0.07,1,7,14.29,3,8,37.5,2,39,5.13,1,7,14.29
306,Christopher Cameron,D,BAR,18.3,63,2,3,6,5,11,49,4.08,0.03,0.05,0.1,0.08,0.17,0.78,1.5,0.02,0,0,0.0,0,0,0.0,2,49,4.08,0,1,0.0
307,Cole Cameron,D,OS,19.354,66,1,3,7,4,11,55,1.82,0.02,0.05,0.11,0.06,0.17,0.83,3.06,0.05,0,1,0.0,0,5,0.0,1,49,2.04,1,5,20.0
308,Kelton Hatcher,D,SAR,18.41,62,0,4,7,4,11,38,0.0,0.0,0.06,0.11,0.06,0.18,0.61,1.84,0.03,0,1,0.0,0,0,0.0,0,37,0.0,0,0,0.0
309,Jacob LeGuerrier,D,SSM,16.813,62,0,5,6,5,11,46,0.0,0.0,0.08,0.1,0.08,0.18,0.74,1.14,0.02,0,0,0.0,0,1,0.0,0,45,0.0,0,0,0.0
310,Nikita Okhotyuk,D,OTT,16.781,53,5,1,5,6,11,58,8.62,0.09,0.02,0.09,0.11,0.21,1.09,2.49,0.05,0,1,0.0,2,2,100.0,3,55,5.45,1,1,100.0
311,Ryan Littlejohn,LW,FLNT,17.594,65,3,4,4,7,11,33,9.09,0.05,0.06,0.06,0.11,0.17,0.51,3.62,0.06,2,8,25.0,0,6,0.0,1,19,5.26,5,14,35.71
312,William Ennis,D,OSH,17.293,66,1,1,9,2,11,42,2.38,0.02,0.02,0.14,0.03,0.17,0.64,1.4,0.02,0,0,0.0,0,1,0.0,1,41,2.44,0,1,0.0
313,Daniil Vertiy,LW,OS/NB/SAG,18.842,31,2,3,6,5,11,57,3.51,0.06,0.1,0.19,0.16,0.35,1.84,5.3,0.17,0,4,0.0,1,8,12.5,1,45,2.22,1,3,33.33
314,Aidan Prueter,C,SAG,15.735,63,3,3,5,6,11,62,4.84,0.05,0.05,0.08,0.1,0.17,0.98,7.04,0.11,0,9,0.0,2,16,12.5,1,37,2.7,269,533,50.47
315,Kyle Gentles,D,KIT,19.297,60,2,5,4,7,11,44,4.55,0.03,0.08,0.07,0.12,0.18,0.73,2.04,0.03,0,1,0.0,0,1,0.0,2,42,4.76,0,0,0.0
316,Kyle Harris,C,FLNT,16.427,60,5,3,3,8,11,64,7.81,0.08,0.05,0.05,0.13,0.18,1.07,5.73,0.1,1,5,20.0,2,13,15.38,2,46,4.35,138,381,36.22
317,Tag Bertuzzi,C,GUE,16.573,41,3,7,1,10,11,31,9.68,0.07,0.17,0.02,0.24,0.27,0.76,3.88,0.09,0,7,0.0,1,9,11.11,2,15,13.33,1,10,10.0
318,Jack Phibbs,LW,FLNT,18.533,55,3,5,3,8,11,69,4.35,0.05,0.09,0.05,0.15,0.2,1.25,7.08,0.13,0,8,0.0,1,8,12.5,2,53,3.77,130,414,31.4
319,Alex Di Carlo,D,OSH,20.477,45,4,5,2,9,11,62,6.45,0.09,0.11,0.04,0.2,0.24,1.38,1.67,0.04,0,0,0.0,0,0,0.0,4,62,6.45,1,1,100.0
320,Connor Hall,D,KIT,19.565,47,0,9,2,9,11,54,0.0,0.0,0.19,0.04,0.19,0.23,1.15,2.01,0.04,0,1,0.0,0,1,0.0,0,52,0.0,0,0,0.0
321,Cole Fraser,D,PBO,18.065,50,3,4,4,7,11,69,4.35,0.06,0.08,0.08,0.14,0.22,1.38,2.87,0.06,0,1,0.0,0,1,0.0,3,67,4.48,0,0,0.0
322,Andrew Bruder,C,NIAG,17.082,52,4,3,4,7,11,44,9.09,0.08,0.06,0.08,0.13,0.21,0.85,4.71,0.09,2,4,50.0,1,10,10.0,1,30,3.33,70,140,50.0
323,Joseph Mack,C,ER,17.692,51,6,2,3,8,11,53,11.32,0.12,0.04,0.06,0.16,0.22,1.04,5.51,0.11,2,5,40.0,1,9,11.11,3,39,7.69,95,251,37.85
324,Curtis Egert,LW,SAR,18.612,35,4,1,5,5,10,42,9.52,0.11,0.03,0.14,0.14,0.29,1.2,4.68,0.13,1,6,16.67,1,6,16.67,2,30,6.67,3,7,42.86
325,Drew Hunter,D,NIAG,18.607,51,4,5,1,9,10,62,6.45,0.08,0.1,0.02,0.18,0.2,1.22,4.05,0.08,0,2,0.0,2,5,40.0,2,55,3.64,0,0,0.0
326,Eric Guest,C,KIT,17.391,43,6,3,1,9,10,45,13.33,0.14,0.07,0.02,0.21,0.23,1.05,4.31,0.1,3,5,60.0,3,8,37.5,0,32,0.0,108,235,45.96
327,Stephen Gibson,D,MISS,20.537,68,1,4,5,5,10,78,1.28,0.01,0.06,0.07,0.07,0.15,1.15,2.34,0.03,0,0,0.0,0,2,0.0,1,76,1.32,0,1,0.0
328,Mark Shoemaker,D,GUE,19.965,66,1,4,5,5,10,50,2.0,0.02,0.06,0.08,0.08,0.15,0.76,1.84,0.03,0,0,0.0,0,1,0.0,1,49,2.04,1,1,100.0
329,Conor Ali,D,SBY/KGN,18.522,65,0,5,5,5,10,34,0.0,0.0,0.08,0.08,0.08,0.15,0.52,1.67,0.03,0,1,0.0,0,3,0.0,0,30,0.0,0,2,0.0
330,Duncan Penman,D,SAG,16.197,55,4,3,3,7,10,42,9.52,0.07,0.05,0.05,0.13,0.18,0.76,1.41,0.03,0,0,0.0,0,1,0.0,4,41,9.76,0,1,0.0
331,Jack Duff,D,ER,17.646,63,1,5,4,6,10,53,1.89,0.02,0.08,0.06,0.1,0.16,0.84,1.99,0.03,0,1,0.0,0,0,0.0,1,52,1.92,0,1,0.0
332,Cedric Schiemenz,C,WSR,18.544,25,1,5,4,6,10,22,4.55,0.04,0.2,0.16,0.24,0.4,0.88,1.83,0.07,0,1,0.0,0,5,0.0,1,16,6.25,8,12,66.67
333,Keegan Stevenson,C,GUE,16.707,61,5,3,2,8,10,30,16.67,0.08,0.05,0.03,0.13,0.16,0.49,3.68,0.06,2,7,28.57,1,5,20.0,2,18,11.11,3,14,21.43
334,Johnathon Schaefer,D,NIAG,19.45,53,1,4,5,5,10,46,2.17,0.02,0.08,0.09,0.09,0.19,0.87,2.65,0.05,0,2,0.0,1,3,33.33,0,41,0.0,1,3,33.33
335,Daniel Walker,LW,NB,18.33,35,7,3,0,10,10,74,9.46,0.2,0.09,0.0,0.29,0.29,2.11,7.78,0.22,1,9,11.11,1,16,6.25,5,49,10.2,4,14,28.57
336,Jackson Doherty,LW,OS,17.065,53,7,1,2,8,10,31,22.58,0.13,0.02,0.04,0.15,0.19,0.58,2.9,0.05,2,7,28.57,0,2,0.0,5,22,22.73,2,7,28.57
337,Jack York,D,KIT,16.994,57,3,2,4,5,9,34,8.82,0.05,0.04,0.07,0.09,0.16,0.6,1.42,0.02,0,2,0.0,0,0,0.0,3,32,9.38,0,0,0.0
338,Braden Henderson,D,SAR/NB,17.339,46,0,5,4,5,9,37,0.0,0.0,0.11,0.09,0.11,0.2,0.8,1.48,0.03,0,0,0.0,0,1,0.0,0,36,0.0,1,1,100.0
339,Mark Woolley,D,GUE,15.803,66,2,5,2,7,9,39,5.13,0.03,0.08,0.03,0.11,0.14,0.59,1.0,0.02,1,1,100.0,0,0,0.0,1,38,2.63,1,2,50.0
340,Brayden Guy,LW,SAR,16.537,42,8,1,0,9,9,39,20.51,0.19,0.02,0.0,0.21,0.21,0.93,4.55,0.11,3,11,27.27,1,6,16.67,4,22,18.18,0,2,0.0
341,Paul Larabie,C,KGN,17.632,51,0,3,6,3,9,34,0.0,0.0,0.06,0.12,0.06,0.18,0.67,2.8,0.05,0,2,0.0,0,4,0.0,0,28,0.0,8,13,61.54
342,Andrew Perrott,D,LDN,16.061,62,4,3,2,7,9,67,5.97,0.06,0.05,0.03,0.11,0.15,1.08,2.39,0.04,0,1,0.0,0,0,0.0,4,66,6.06,0,0,0.0
343,Emmett Serensits,D,SBY,17.69,61,2,5,2,7,9,47,4.26,0.03,0.08,0.03,0.11,0.15,0.77,1.71,0.03,0,1,0.0,0,0,0.0,2,46,4.35,1,4,25.0
344,Liam Ross,D,SBY,16.343,60,4,2,3,6,9,40,10.0,0.07,0.03,0.05,0.1,0.15,0.67,1.5,0.03,0,0,0.0,0,2,0.0,4,38,10.53,0,0,0.0
345,Brett Jacklin,RW,SSM,17.566,49,4,4,1,8,9,38,10.53,0.08,0.08,0.02,0.16,0.18,0.78,3.68,0.08,0,6,0.0,1,4,25.0,3,28,10.71,4,8,50.0
346,William Lochead,D,NIAG,19.464,55,5,2,2,7,9,71,7.04,0.09,0.04,0.04,0.13,0.16,1.29,3.16,0.06,0,2,0.0,0,1,0.0,5,68,7.35,0,1,0.0
347,Adrian Carbonara,RW,NIAG/LDN,20.512,43,4,2,2,6,8,51,7.84,0.09,0.05,0.05,0.14,0.19,1.19,5.87,0.14,2,7,28.57,1,7,14.29,1,37,2.7,16,32,50.0
348,Colton Kammerer,D,SAR,15.902,39,1,5,2,6,8,28,3.57,0.03,0.13,0.05,0.15,0.21,0.72,2.12,0.05,0,1,0.0,0,4,0.0,1,23,4.35,0,0,0.0
349,Thomas Stevenson,D,WSR,17.922,67,3,3,2,6,8,57,5.26,0.04,0.04,0.03,0.09,0.12,0.85,2.45,0.04,0,0,0.0,0,2,0.0,3,55,5.45,2,3,66.67
350,Gleb Babintsev,D,PBO,17.687,64,1,3,4,4,8,59,1.69,0.02,0.05,0.06,0.06,0.12,0.92,2.47,0.04,1,3,33.33,0,0,0.0,0,56,0.0,0,0,0.0
351,Carson Edwardson,C,ER,18.27,24,5,3,0,8,8,32,15.62,0.21,0.12,0.0,0.33,0.33,1.33,3.6,0.15,0,2,0.0,2,9,22.22,3,21,14.29,63,116,54.31
352,Jacob Collins,D,FLNT,19.406,61,4,4,0,8,8,83,4.82,0.07,0.07,0.0,0.13,0.13,1.36,6.9,0.11,0,4,0.0,1,10,10.0,3,69,4.35,179,362,49.45
353,Liam Murray,D,KGN,20.217,63,1,4,3,5,8,63,1.59,0.02,0.06,0.05,0.08,0.13,1.0,2.33,0.04,0,0,0.0,0,2,0.0,1,61,1.64,0,0,0.0
354,Mitchell Brewer,D,OSH,16.49,60,2,3,3,5,8,27,7.41,0.03,0.05,0.05,0.08,0.13,0.45,1.34,0.02,1,1,100.0,0,3,0.0,1,23,4.35,0,1,0.0
355,Zachary Roberts,LW,OS,18.117,23,3,2,3,5,8,38,7.89,0.13,0.09,0.13,0.22,0.35,1.65,4.88,0.21,0,8,0.0,1,9,11.11,2,21,9.52,1,2,50.0
356,Ben Garagan,C,HAM,18.692,50,1,3,4,4,8,46,2.17,0.02,0.06,0.08,0.08,0.16,0.92,5.0,0.1,1,10,10.0,0,7,0.0,0,29,0.0,119,285,41.75
357,Hakon Nilsen,D,FLNT,19.612,61,0,3,5,3,8,57,0.0,0.0,0.05,0.08,0.05,0.13,0.93,2.63,0.04,0,1,0.0,0,1,0.0,0,55,0.0,0,0,0.0
358,Luke Beamish,D,OS/ER,17.252,39,0,5,2,5,7,16,0.0,0.0,0.13,0.05,0.13,0.18,0.41,0.9,0.02,0,1,0.0,0,1,0.0,0,14,0.0,0,0,0.0
359,Kurtis Henry,D,ER,17.421,44,1,2,4,3,7,24,4.17,0.02,0.05,0.09,0.07,0.16,0.55,0.7,0.02,0,0,0.0,0,0,0.0,1,24,4.17,0,0,0.0
360,Igor Chibrikov,D,OS,15.792,41,1,4,2,5,7,14,7.14,0.02,0.1,0.05,0.12,0.17,0.34,0.47,0.01,0,0,0.0,0,1,0.0,1,13,7.69,0,0,0.0
361,Zachary Jackson,LW,HAM,18.678,42,3,2,2,5,7,24,12.5,0.07,0.05,0.05,0.12,0.17,0.57,2.93,0.07,3,5,60.0,0,4,0.0,0,15,0.0,12,34,35.29
362,Rhys Forhan,C,NB,17.662,38,1,4,2,5,7,41,2.44,0.03,0.11,0.05,0.13,0.18,1.08,4.54,0.12,1,8,12.5,0,7,0.0,0,26,0.0,95,253,37.55
363,Nick Isaacson,LW,PBO,18.098,29,3,2,2,5,7,47,6.38,0.1,0.07,0.07,0.17,0.24,1.62,4.58,0.16,0,4,0.0,1,8,12.5,2,35,5.71,1,8,12.5
364,Mitchell Russell,C,OS,16.529,59,3,3,1,6,7,51,5.88,0.05,0.05,0.02,0.1,0.12,0.86,5.23,0.09,1,9,11.11,0,8,0.0,2,34,5.88,149,382,39.01
365,Adam Varga,RW,MISS,16.274,46,1,5,1,6,7,25,4.0,0.02,0.11,0.02,0.13,0.15,0.54,2.61,0.06,1,6,16.67,0,1,0.0,0,18,0.0,0,1,0.0
366,Kirill Kozhevnikov,LW,WSR,18.637,33,4,2,1,6,7,31,12.9,0.12,0.06,0.03,0.18,0.21,0.94,3.94,0.12,2,7,28.57,0,5,0.0,2,19,10.53,0,2,0.0
367,Harrison Cottam,RW,LDN,18.251,42,3,3,1,6,7,30,10.0,0.07,0.07,0.02,0.14,0.17,0.71,2.12,0.05,0,0,0.0,1,6,16.67,2,24,8.33,2,7,28.57
368,Patrick Brown,RW,NB,17.487,53,2,2,2,4,6,37,5.41,0.04,0.04,0.04,0.08,0.11,0.7,3.32,0.06,0,0,0.0,1,5,20.0,1,32,3.12,136,361,37.67
369,Owen Burnell,LW,HAM,19.061,29,1,2,3,3,6,21,4.76,0.03,0.07,0.1,0.1,0.21,0.72,2.19,0.08,0,2,0.0,1,5,20.0,0,14,0.0,40,95,42.11
370,Grayson Ladd,D,WSR/KIT,16.542,52,0,2,4,2,6,22,0.0,0.0,0.04,0.08,0.04,0.12,0.42,0.46,0.01,0,0,0.0,0,0,0.0,0,22,0.0,0,0,0.0
371,Mitchell Byrne,D,KGN/ER,19.535,48,1,2,3,3,6,26,3.85,0.02,0.04,0.06,0.06,0.12,0.54,1.76,0.04,1,1,100.0,0,1,0.0,0,24,0.0,0,0,0.0
372,Ian Blacker,D,OSH,18.306,48,1,3,2,4,6,29,3.45,0.02,0.06,0.04,0.08,0.12,0.6,0.91,0.02,0,0,0.0,1,2,50.0,0,27,0.0,0,0,0.0
373,Matt McNamara,D,PBO,17.35,49,1,3,2,4,6,44,2.27,0.02,0.06,0.04,0.08,0.12,0.9,1.39,0.03,0,1,0.0,0,1,0.0,1,42,2.38,0,0,0.0
374,Bryan Laureigh,LW,KGN,17.249,57,3,3,0,6,6,23,13.04,0.05,0.05,0.0,0.11,0.11,0.4,2.36,0.04,0,3,0.0,1,4,25.0,2,16,12.5,0,3,0.0
375,Ben Badalamenti,RW,SAG,17.607,34,4,1,1,5,6,42,9.52,0.12,0.03,0.03,0.15,0.18,1.24,3.76,0.11,3,5,60.0,0,5,0.0,1,32,3.12,4,18,22.22
376,Adrien Beraldo,D,PBO,17.673,51,2,3,1,5,6,35,5.71,0.04,0.06,0.02,0.1,0.12,0.69,1.38,0.03,0,0,0.0,0,0,0.0,2,35,5.71,0,0,0.0
377,Marino Moro,LW,OS,17.616,37,1,4,1,5,6,16,6.25,0.03,0.11,0.03,0.14,0.16,0.43,1.47,0.04,1,3,33.33,0,1,0.0,0,12,0.0,22,76,28.95
378,Riley Coome,D,LDN,18.193,61,0,1,4,1,5,45,0.0,0.0,0.02,0.07,0.02,0.08,0.74,1.0,0.02,0,0,0.0,0,0,0.0,0,45,0.0,0,1,0.0
379,Dalton Duhart,C,LDN,16.657,36,3,2,0,5,5,21,14.29,0.08,0.06,0.0,0.14,0.14,0.58,1.84,0.05,1,2,50.0,0,1,0.0,2,18,11.11,11,20,55.0
380,Sam Field,RW,KGN,19.612,14,5,0,0,5,5,19,26.32,0.36,0.0,0.0,0.36,0.36,1.36,2.21,0.16,3,4,75.0,1,4,25.0,1,11,9.09,1,2,50.0
381,Michael Vukojevic,D,KIT,16.271,24,1,3,1,4,5,22,4.55,0.04,0.12,0.04,0.17,0.21,0.92,0.99,0.04,0,2,0.0,0,0,0.0,1,20,5.0,0,1,0.0
382,Ian McKinnon,C,MISS/LDN,19.532,45,0,3,2,3,5,50,0.0,0.0,0.07,0.04,0.07,0.11,1.11,4.57,0.1,0,4,0.0,0,11,0.0,0,35,0.0,4,8,50.0
383,Brock Hill,D,SAG,18.634,22,0,3,2,3,5,9,0.0,0.0,0.14,0.09,0.14,0.23,0.41,0.36,0.02,0,1,0.0,0,0,0.0,0,8,0.0,0,1,0.0
384,Aidan Timmermans,D,ER,17.386,38,1,1,3,2,5,32,3.12,0.03,0.03,0.08,0.05,0.13,0.84,1.6,0.04,0,2,0.0,0,2,0.0,1,28,3.57,0,0,0.0
385,John Parker-Jones,RW,PBO,17.44,41,2,2,1,4,5,34,5.88,0.05,0.05,0.02,0.1,0.12,0.83,3.23,0.08,2,5,40.0,0,5,0.0,0,24,0.0,0,3,0.0
386,Isaac Walker,D,MISS,17.501,58,0,1,3,1,4,22,0.0,0.0,0.02,0.05,0.02,0.07,0.38,0.68,0.01,0,0,0.0,0,0,0.0,0,22,0.0,0,0,0.0
387,Ondrej Machala,LW,NIAG,18.678,17,1,2,1,3,4,33,3.03,0.06,0.12,0.06,0.18,0.24,1.94,2.6,0.15,1,3,33.33,0,4,0.0,0,26,0.0,7,17,41.18
388,Matyas Svoboda,LW,PBO,18.703,34,2,0,2,2,4,25,8.0,0.06,0.0,0.06,0.06,0.12,0.74,2.52,0.07,1,4,25.0,0,3,0.0,1,18,5.56,1,4,25.0
389,Ian Martin,RW,NIAG,16.633,24,2,0,2,2,4,16,12.5,0.08,0.0,0.08,0.08,0.17,0.67,1.47,0.06,1,1,100.0,1,4,25.0,0,11,0.0,1,2,50.0
390,Sean Allen,D,OSH,19.404,52,0,2,2,2,4,26,0.0,0.0,0.04,0.04,0.04,0.08,0.5,0.71,0.01,0,0,0.0,0,0,0.0,0,26,0.0,0,0,0.0
391,Holden Wale,D,SSM,17.134,37,1,1,2,2,4,18,5.56,0.03,0.03,0.05,0.05,0.11,0.49,0.66,0.02,0,0,0.0,0,0,0.0,1,18,5.56,0,0,0.0
392,Mike Petizian,LW,KIT,16.567,40,2,1,1,3,4,27,7.41,0.05,0.03,0.03,0.07,0.1,0.68,2.75,0.07,0,3,0.0,0,5,0.0,2,19,10.53,113,196,57.65
393,Joshua Dame,LW,NIAG,19.532,13,1,2,1,3,4,7,14.29,0.08,0.15,0.08,0.23,0.31,0.54,0.65,0.05,0,2,0.0,0,0,0.0,1,5,20.0,1,3,33.33
394,Tim Fallowfield,D,LDN,18.61,43,2,2,0,4,4,28,7.14,0.05,0.05,0.0,0.09,0.09,0.65,0.73,0.02,0,0,0.0,0,0,0.0,2,28,7.14,0,0,0.0
395,Reilly Webb,D,HAM/SAG,18.369,66,1,3,0,4,4,79,1.27,0.02,0.05,0.0,0.06,0.06,1.2,2.71,0.04,0,0,0.0,0,2,0.0,1,77,1.3,0,2,0.0
396,Justin Pringle,LW,KGN,17.523,25,3,1,0,4,4,17,17.65,0.12,0.04,0.0,0.16,0.16,0.68,1.88,0.08,0,2,0.0,1,3,33.33,2,12,16.67,5,6,83.33
397,Ryan Wells,D,MISS,18.078,23,0,3,1,3,4,18,0.0,0.0,0.13,0.04,0.13,0.17,0.78,0.68,0.03,0,0,0.0,0,0,0.0,0,18,0.0,0,0,0.0
398,Cameron Gaylor,LW,MISS,17.824,42,3,0,1,3,4,32,9.38,0.07,0.0,0.02,0.07,0.1,0.76,3.87,0.09,1,5,20.0,2,8,25.0,0,19,0.0,47,127,37.01
399,Marko Jakovljevic,D,SAR,16.808,27,1,2,1,3,4,13,7.69,0.04,0.07,0.04,0.11,0.15,0.48,0.49,0.02,0,0,0.0,0,1,0.0,1,12,8.33,0,0,0.0
400,Marcus Gretz,D,FLNT,15.814,45,1,2,1,3,4,28,3.57,0.02,0.04,0.02,0.07,0.09,0.62,1.54,0.03,0,2,0.0,0,0,0.0,1,26,3.85,0,0,0.0
401,Seva Losev,LW,OTT,17.257,30,2,1,0,3,3,13,15.38,0.07,0.03,0.0,0.1,0.1,0.43,1.58,0.05,2,4,50.0,0,1,0.0,0,8,0.0,20,62,32.26
402,Mathew Hill,D,BAR,16.375,30,1,1,1,2,3,23,4.35,0.03,0.03,0.03,0.07,0.1,0.77,0.84,0.03,0,2,0.0,0,0,0.0,1,21,4.76,0,0,0.0
403,Evan Krassey,RW,SBY,19.458,6,2,0,1,2,3,9,22.22,0.33,0.0,0.17,0.33,0.5,1.5,1.22,0.2,2,4,50.0,0,3,0.0,0,2,0.0,0,1,0.0
404,Jake Murray,C,HAM,17.405,30,1,1,1,2,3,13,7.69,0.03,0.03,0.03,0.07,0.1,0.43,1.73,0.06,1,3,33.33,0,4,0.0,0,6,0.0,24,86,27.91
405,Zack Trott,LW,SSM,17.35,38,2,0,1,2,3,26,7.69,0.05,0.0,0.03,0.05,0.08,0.68,3.06,0.08,0,4,0.0,0,3,0.0,2,19,10.53,3,7,42.86
406,Mitchell Balmas,LW,GAT,19.494,1,3,0,0,3,3,5,60.0,3.0,0.0,0.0,3.0,3.0,5.0,0.57,0.57,0,0,0.0,1,2,50.0,2,3,66.67,0,2,0.0
407,Kyle Auger,D,OTT,18.703,7,0,1,2,1,3,8,0.0,0.0,0.14,0.29,0.14,0.43,1.14,0.28,0.04,0,0,0.0,0,0,0.0,0,8,0.0,0,0,0.0
408,Matthew Kreis,LW,SAG,20.124,9,1,1,1,2,3,23,4.35,0.11,0.11,0.11,0.22,0.33,2.56,2.49,0.28,0,3,0.0,1,3,33.33,0,17,0.0,5,11,45.45
409,Navrin Mutter,LW,HAM,16.504,28,2,0,1,2,3,13,15.38,0.07,0.0,0.04,0.07,0.11,0.46,1.68,0.06,1,3,33.33,1,5,20.0,0,5,0.0,3,6,50.0
410,Adam Kadlec,C,WSR/OSH,18.035,25,0,2,1,2,3,24,0.0,0.0,0.08,0.04,0.08,0.12,0.96,2.32,0.09,0,2,0.0,0,5,0.0,0,17,0.0,70,141,49.65
411,Camaryn Baber,C,SAG,16.449,11,1,2,0,3,3,13,7.69,0.09,0.18,0.0,0.27,0.27,1.18,0.78,0.07,1,1,100.0,0,0,0.0,0,12,0.0,37,73,50.68
412,Cameron Hough,LW,SAR,16.896,16,2,1,0,3,3,16,12.5,0.12,0.06,0.0,0.19,0.19,1.0,1.45,0.09,1,2,50.0,1,3,33.33,0,11,0.0,0,1,0.0
413,Nikita Alexandrov,D,FLNT,18.33,58,2,1,0,3,3,50,4.0,0.03,0.02,0.0,0.05,0.05,0.86,1.69,0.03,0,1,0.0,2,2,100.0,0,47,0.0,0,0,0.0
414,Lucas Peric,D,OTT,16.685,57,2,1,0,3,3,30,6.67,0.04,0.02,0.0,0.05,0.05,0.53,1.2,0.02,0,1,0.0,0,2,0.0,2,27,7.41,1,2,50.0
415,Sam Rhodes,C,BAR,17.572,45,3,0,0,3,3,44,6.82,0.07,0.0,0.0,0.07,0.07,0.98,3.55,0.08,1,5,20.0,1,1,100.0,1,38,2.63,8,48,16.67
416,Mitch Eliot,D,SAR,19.606,16,2,1,0,3,3,27,7.41,0.12,0.06,0.0,0.19,0.19,1.69,0.98,0.06,0,0,0.0,0,1,0.0,2,26,7.69,0,0,0.0
417,Shawn Boudrias,RW,GAT,18.004,2,1,2,0,3,3,2,50.0,0.5,1.0,0.0,1.5,1.5,1.0,0.11,0.06,0,0,0.0,0,0,0.0,1,2,50.0,14,29,48.28
418,Zack Pilon,D,FLNT,16.797,43,0,1,1,1,2,22,0.0,0.0,0.02,0.02,0.02,0.05,0.51,1.1,0.03,0,2,0.0,0,0,0.0,0,20,0.0,0,0,0.0
419,Lucas Rowe,C,LDN,16.091,25,1,0,1,1,2,15,6.67,0.04,0.0,0.04,0.04,0.08,0.6,1.27,0.05,0,2,0.0,1,1,100.0,0,12,0.0,2,9,22.22
420,Alexandre Hogue,D,SAR,16.584,30,0,1,1,1,2,12,0.0,0.0,0.03,0.03,0.03,0.07,0.4,0.56,0.02,0,0,0.0,0,1,0.0,0,11,0.0,0,0,0.0
421,Cole Resnick,LW,OSH,18.404,23,0,1,1,1,2,8,0.0,0.0,0.04,0.04,0.04,0.09,0.35,0.9,0.04,0,2,0.0,0,1,0.0,0,5,0.0,14,38,36.84
422,Emmett Gordon,D,KGN,17.624,44,0,1,1,1,2,20,0.0,0.0,0.02,0.02,0.02,0.05,0.45,0.82,0.02,0,1,0.0,0,1,0.0,0,18,0.0,2,3,66.67
423,Ryan Bangs,D,LDN,17.684,7,0,1,1,1,2,0,0.0,0.0,0.14,0.14,0.14,0.29,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
424,Jordan Frasca,LW,WSR,16.197,11,1,1,0,2,2,10,10.0,0.09,0.09,0.0,0.18,0.18,0.91,1.03,0.09,1,2,50.0,0,0,0.0,0,8,0.0,14,47,29.79
425,Ryan O'Bonsawin,D,SBY,18.511,8,1,0,1,1,2,8,12.5,0.12,0.0,0.12,0.12,0.25,1.0,0.32,0.04,0,0,0.0,0,0,0.0,1,8,12.5,0,0,0.0
426,Blake McConville,RW,SBY,17.451,45,1,1,0,2,2,38,2.63,0.02,0.02,0.0,0.04,0.04,0.84,3.68,0.08,0,6,0.0,0,6,0.0,1,26,3.85,3,11,27.27
427,Cal Davis,LW,KGN,18.489,15,2,0,0,2,2,14,14.29,0.13,0.0,0.0,0.13,0.13,0.93,1.48,0.1,1,2,50.0,0,2,0.0,1,10,10.0,2,3,66.67
428,Chad Denault,RW,PBO,17.413,55,0,2,0,2,2,25,0.0,0.0,0.04,0.0,0.04,0.04,0.45,2.18,0.04,0,5,0.0,0,5,0.0,0,15,0.0,1,8,12.5
429,Mason Hardy,D,MISS,17.451,32,0,2,0,2,2,17,0.0,0.0,0.06,0.0,0.06,0.06,0.53,0.43,0.01,0,0,0.0,0,0,0.0,0,17,0.0,0,0,0.0
430,Louka Henault,D,WSR,16.622,42,0,0,2,0,2,21,0.0,0.0,0.0,0.05,0.0,0.05,0.5,0.92,0.02,0,0,0.0,0,2,0.0,0,19,0.0,0,0,0.0
431,Phil Caron,D,SSM,17.148,24,0,0,2,0,2,16,0.0,0.0,0.0,0.08,0.0,0.08,0.67,0.49,0.02,0,0,0.0,0,0,0.0,0,16,0.0,0,0,0.0
432,Nick Deakin-Poot,C,GUE,18.631,2,0,0,1,0,1,0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0
433,Liam Whittaker,D,LDN,16.277,1,0,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
434,Evan Brand,D,KGN,16.507,27,0,0,1,0,1,5,0.0,0.0,0.0,0.04,0.0,0.04,0.19,0.33,0.01,0,1,0.0,0,0,0.0,0,4,0.0,0,0,0.0
435,Tom Bappert,D,SAG,18.664,16,0,0,1,0,1,19,0.0,0.0,0.0,0.06,0.0,0.06,1.19,0.45,0.03,0,0,0.0,0,0,0.0,0,19,0.0,0,0,0.0
436,Charles-Antoine Roy,C,GAT,18.574,2,0,0,1,0,1,2,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.06,0.03,0,0,0.0,0,0,0.0,0,2,0.0,0,1,0.0
437,Eric Uba,RW,FLNT,16.745,4,0,0,1,0,1,7,0.0,0.0,0.0,0.25,0.0,0.25,1.75,0.52,0.13,0,1,0.0,0,1,0.0,0,5,0.0,0,0,0.0
438,Joseph Rupoli,D,OSH,17.312,9,0,0,1,0,1,1,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.02,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0
