,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
13,Antoine Morand,C,BAT,18.574,66,26,32,18,58,76,188,13.83,0.39,0.48,0.27,0.88,1.15,2.85,29.8,0.45,1251.3,18.96,1.25,1.53,0.86,2.78,3.64,9.01,1.43,19.49,17.9,62.92,48.63,9.24,65.84,106,55,9,39,23.08,9,35,25.71,8,114,7.02,561,996,56.33
14,Rafael Harvey-Pinard,LW,ROU,18.692,67,26,38,12,64,76,178,14.61,0.39,0.57,0.18,0.96,1.13,2.66,23.5,0.35,1250.32,18.66,1.25,1.82,0.58,3.07,3.65,8.54,1.13,18.45,18.21,61.0,49.11,27.41,75.18,106,35,8,28,28.57,10,34,29.41,8,116,6.9,9,26,34.62
15,Peter Abbandonato,C,ROU,19.477,68,27,37,11,64,75,175,15.43,0.4,0.54,0.16,0.94,1.1,2.57,24.47,0.36,1436.49,21.12,1.13,1.55,0.46,2.67,3.13,7.31,1.02,18.46,18.25,59.75,50.01,5.43,59.89,109,73,4,21,19.05,4,26,15.38,19,128,14.84,554,1123,49.33
16,Maxime Fortier,RW,HAL,19.751,61,32,33,10,65,75,265,12.08,0.52,0.54,0.16,1.07,1.23,4.34,38.55,0.63,1256.66,20.6,1.53,1.58,0.48,3.1,3.58,12.65,1.84,18.97,17.97,54.96,49.51,8.81,60.37,99,65,13,51,25.49,5,42,11.9,14,172,8.14,35,110,31.82
17,Mathieu Nadeau,RW,VDO/RIM,20.699,59,25,30,19,55,74,188,13.3,0.42,0.51,0.32,0.93,1.25,3.19,19.83,0.34,1219.61,20.67,1.23,1.48,0.93,2.71,3.64,9.25,0.98,20.13,18.01,52.21,50.67,12.85,59.33,89,61,6,19,31.58,6,30,20.0,13,139,9.35,138,327,42.2
18,James Phelan,C,VIC/MON,20.573,64,33,24,17,57,74,161,20.5,0.52,0.38,0.27,0.89,1.16,2.52,27.04,0.42,1214.84,18.98,1.63,1.19,0.84,2.82,3.65,7.95,1.34,18.95,18.19,54.89,51.53,11.02,55.62,94,75,5,26,19.23,7,32,21.88,21,103,20.39,840,1337,62.83
19,Olivier Galipeau,D,BAT/CHI,20.318,67,25,30,19,55,74,271,9.23,0.37,0.45,0.28,0.82,1.1,4.04,22.22,0.33,1743.61,26.02,0.86,1.03,0.65,1.89,2.55,9.33,0.76,17.89,18.01,56.6,49.83,13.12,64.0,128,72,4,10,40.0,2,16,12.5,19,245,7.76,0,3,0.0
20,Samuel Dove-McFalls,C,RIM,20.433,64,22,35,16,57,73,248,8.87,0.34,0.55,0.25,0.89,1.14,3.88,25.17,0.39,1388.4,21.69,0.95,1.51,0.69,2.46,3.15,10.72,1.09,20.27,18.04,59.64,50.16,10.59,63.47,106,61,6,30,20.0,6,42,14.29,10,176,5.68,1130,1822,62.02
21,Mitchell Balmas,LW,BAT/GAT,19.494,68,42,18,12,60,72,240,17.5,0.62,0.26,0.18,0.88,1.06,3.53,31.57,0.46,1369.0,20.13,1.84,0.79,0.53,2.63,3.16,10.52,1.38,20.07,18.17,60.1,48.92,15.69,69.57,112,49,6,22,27.27,4,26,15.38,32,192,16.67,49,108,45.37
22,Noah Dobson,D,BAT,17.69,67,17,24,28,41,69,276,6.16,0.25,0.36,0.42,0.61,1.03,4.12,18.98,0.28,1734.81,25.89,0.59,0.83,0.97,1.42,2.39,9.55,0.66,18.22,18.19,62.61,49.91,8.51,63.68,128,73,1,8,12.5,2,10,20.0,14,258,5.43,0,0,0.0
23,Thomas Gregoire,D,SHE,19.171,67,12,41,16,53,69,248,4.84,0.18,0.61,0.24,0.79,1.03,3.7,13.82,0.21,1711.16,25.54,0.42,1.44,0.56,1.86,2.42,8.7,0.48,17.33,18.18,52.86,52.56,9.09,55.05,109,89,1,6,16.67,1,9,11.11,10,233,4.29,0,0,0.0
24,Nicolas  Beaudin,D,DRU,17.942,68,12,20,37,32,69,151,7.95,0.18,0.29,0.54,0.47,1.01,2.22,8.97,0.13,1596.26,23.47,0.45,0.75,1.39,1.2,2.59,5.68,0.34,17.19,18.12,59.7,49.95,10.71,64.8,127,69,0,2,0.0,2,8,25.0,10,141,7.09,0,0,0.0
25,Matthew Boucher,LW,QUE,19.746,66,31,22,15,53,68,279,11.11,0.47,0.33,0.23,0.8,1.03,4.23,35.66,0.54,1352.24,20.49,1.38,0.98,0.67,2.35,3.02,12.38,1.58,18.6,18.42,55.89,50.8,6.49,57.72,86,63,7,48,14.58,9,38,23.68,15,193,7.77,533,984,54.17
26,D'Artagnan Joly,C,BAC,18.443,55,23,33,12,56,68,148,15.54,0.42,0.6,0.22,1.02,1.24,2.69,15.98,0.29,1051.32,19.11,1.31,1.88,0.68,3.2,3.88,8.45,0.91,18.97,17.85,52.78,48.96,26.21,64.08,91,51,4,18,22.22,7,21,33.33,12,109,11.01,324,726,44.63
27,Robert Lynch,C,DRU,19.25,67,28,28,11,56,67,197,14.21,0.42,0.42,0.16,0.84,1.0,2.94,18.23,0.27,1227.62,18.32,1.37,1.37,0.54,2.74,3.27,9.63,0.89,18.39,18.11,59.41,49.19,11.59,66.23,102,52,6,18,33.33,10,32,31.25,12,147,8.16,24,76,31.58
28,Phelix Martineau,C,CAP,20.285,68,34,20,12,54,66,227,14.98,0.5,0.29,0.18,0.79,0.97,3.34,34.25,0.5,1304.93,19.19,1.56,0.92,0.55,2.48,3.03,10.44,1.57,17.27,17.89,48.82,51.13,2.72,49.41,84,86,12,38,31.58,4,32,12.5,18,157,11.46,528,1043,50.62
29,Nicholas Welsh,D,MON,20.359,68,12,33,21,45,66,181,6.63,0.18,0.49,0.31,0.66,0.97,2.66,14.28,0.21,1635.06,24.05,0.44,1.21,0.77,1.65,2.42,6.64,0.52,17.44,18.01,48.37,51.12,17.04,55.61,119,95,2,4,50.0,2,8,25.0,8,169,4.73,0,0,0.0
30,Nicolas Poulin,LW,SHE,20.146,64,35,19,11,54,65,259,13.51,0.55,0.3,0.17,0.84,1.02,4.05,32.33,0.51,1246.29,19.47,1.69,0.91,0.53,2.6,3.13,12.47,1.56,17.71,17.7,52.73,50.55,14.98,60.81,90,58,9,35,25.71,10,52,19.23,16,172,9.3,19,35,54.29
31,Joel Teasdale,LW,BLB,18.516,65,32,22,11,54,65,198,16.16,0.49,0.34,0.17,0.83,1.0,3.05,32.03,0.49,1298.72,19.98,1.48,1.02,0.51,2.49,3.0,9.15,1.48,19.24,18.17,62.62,51.14,11.36,65.87,110,57,11,46,23.91,6,29,20.69,15,123,12.2,71,145,48.97
32,Raphael Lavoie,C,HAL,16.972,68,30,22,11,52,63,222,13.51,0.44,0.32,0.16,0.76,0.93,3.26,35.38,0.52,1222.88,17.98,1.47,1.08,0.54,2.55,3.09,10.89,1.74,19.24,17.88,55.82,50.94,7.71,59.09,91,63,11,49,22.45,7,34,20.59,12,139,8.63,260,524,49.62
33,Mathieu Boucher,LW,ROU,20.408,66,33,17,13,50,63,184,17.93,0.5,0.26,0.2,0.76,0.95,2.79,28.08,0.43,1345.66,20.39,1.47,0.76,0.58,2.23,2.81,8.2,1.25,18.54,18.29,59.6,49.64,1.15,57.06,93,70,12,32,37.5,5,29,17.24,16,123,13.01,74,145,51.03
34,Felix Bibeau,C,ROU,18.462,61,22,21,19,43,62,206,10.68,0.36,0.34,0.31,0.7,1.02,3.38,25.57,0.42,1123.45,18.42,1.17,1.12,1.01,2.3,3.31,11.0,1.37,18.42,18.08,62.96,48.83,25.41,73.95,88,31,8,30,26.67,7,30,23.33,7,146,4.79,661,1242,53.22
35,Jeffrey Truchon-Viel,LW,BAT,20.63,58,39,15,8,54,62,235,16.6,0.67,0.26,0.14,0.93,1.07,4.05,39.2,0.68,1099.05,18.95,2.13,0.82,0.44,2.95,3.38,12.83,2.14,19.62,18.08,62.23,49.83,17.9,70.68,94,39,15,60,25.0,12,44,27.27,12,131,9.16,15,27,55.56
36,Jordan Maher,RW,BAT,19.516,63,19,18,24,37,61,121,15.7,0.3,0.29,0.38,0.59,0.97,1.92,17.39,0.28,1051.86,16.7,1.08,1.03,1.37,2.11,3.48,6.9,0.99,19.38,17.69,61.37,48.41,23.84,76.15,99,31,4,15,26.67,4,23,17.39,11,83,13.25,184,374,49.2
37,Morgan Adams-Moisan,RW,DRU,20.605,68,32,22,7,54,61,180,17.78,0.47,0.32,0.1,0.79,0.9,2.65,26.4,0.39,1180.66,17.36,1.63,1.12,0.36,2.74,3.1,9.15,1.34,17.93,17.75,60.22,48.29,10.63,65.97,95,49,10,31,32.26,14,38,36.84,8,111,7.21,11,26,42.31
38,Jakob Pelletier,C,MON,16.526,60,23,19,19,42,61,160,14.37,0.38,0.32,0.32,0.7,1.02,2.67,21.34,0.36,1081.18,18.02,1.28,1.05,1.05,2.33,3.39,8.88,1.18,19.19,17.98,50.87,51.28,24.57,63.16,96,56,11,32,34.38,4,28,14.29,8,100,8.0,54,133,40.6
39,Derek Gentile,RW,QUE/CHA,18.437,67,23,23,15,46,61,195,11.79,0.34,0.34,0.22,0.69,0.91,2.91,25.91,0.39,1225.65,18.29,1.13,1.13,0.73,2.25,2.99,9.55,1.27,18.41,18.04,53.2,50.31,15.08,58.04,83,60,8,31,25.81,6,36,16.67,9,128,7.03,111,253,43.87
40,Philipp Kurashev,C,QUE,17.928,59,19,22,19,41,60,189,10.05,0.32,0.37,0.32,0.69,1.02,3.2,18.79,0.32,1103.46,18.7,1.03,1.2,1.03,2.23,3.26,10.28,1.02,18.95,18.31,56.5,48.76,19.55,66.94,81,40,4,11,36.36,5,26,19.23,10,152,6.58,356,671,53.06
41,Ivan Chekhovich,LW,BAC,18.697,65,29,19,12,48,60,208,13.94,0.45,0.29,0.18,0.74,0.92,3.2,28.21,0.43,1221.36,18.79,1.42,0.93,0.59,2.36,2.95,10.22,1.39,19.11,18.2,52.66,50.25,25.6,63.58,96,55,7,36,19.44,11,38,28.95,11,134,8.21,1,2,50.0
42,Shawn Boudrias,RW,GAT,18.004,60,28,17,15,45,60,195,14.36,0.47,0.28,0.25,0.75,1.0,3.25,25.27,0.42,1212.13,20.2,1.39,0.84,0.74,2.23,2.97,9.65,1.25,19.09,18.1,52.83,49.76,27.37,65.44,89,47,8,17,47.06,5,41,12.2,15,137,10.95,236,520,45.38
43,Gabriel Fortier,C,BAC,17.607,66,26,15,18,41,59,172,15.12,0.39,0.23,0.27,0.62,0.89,2.61,24.82,0.38,1213.08,18.38,1.29,0.74,0.89,2.03,2.92,8.51,1.23,18.91,18.55,52.17,51.7,10.16,53.02,79,70,11,35,31.43,7,33,21.21,8,104,7.69,611,1339,45.63
44,Simon Lafrance,C,VIC/VDO,18.927,68,20,22,17,42,59,148,13.51,0.29,0.32,0.25,0.62,0.87,2.18,18.11,0.27,1141.59,16.79,1.05,1.16,0.89,2.21,3.1,7.78,0.95,19.53,17.7,50.19,49.9,13.17,65.12,84,45,5,19,26.32,4,21,19.05,11,108,10.19,272,613,44.37
45,Ostap Safin,RW,SNB,18.593,61,26,20,12,46,58,224,11.61,0.43,0.33,0.2,0.75,0.95,3.67,24.17,0.4,1209.16,19.82,1.29,0.99,0.6,2.28,2.88,11.12,1.2,18.35,18.26,41.27,53.22,15.12,47.71,73,80,6,22,27.27,6,31,19.35,14,171,8.19,42,162,25.93
46,Jimmy Huntington,C,VIC,18.826,68,18,22,18,40,58,144,12.5,0.26,0.32,0.26,0.59,0.85,2.12,19.0,0.28,1232.78,18.13,0.88,1.07,0.88,1.95,2.82,7.01,0.92,18.39,17.74,58.07,49.6,-3.68,56.25,90,70,3,30,10.0,9,26,34.62,6,88,6.82,283,536,52.8
47,Bradley Lalonde,D,BAC,20.124,60,13,26,18,39,57,203,6.4,0.22,0.43,0.3,0.65,0.95,3.38,11.85,0.2,1571.71,26.2,0.5,0.99,0.69,1.49,2.18,7.75,0.45,17.18,17.98,51.43,50.52,12.29,53.3,105,92,1,1,100.0,2,6,33.33,10,196,5.1,0,1,0.0
48,Charle-Edouard D'Astous,D,RIM,19.404,59,18,16,22,34,56,212,8.49,0.31,0.27,0.37,0.58,0.95,3.59,12.97,0.22,1659.7,28.13,0.65,0.58,0.8,1.23,2.02,7.66,0.47,18.41,18.25,59.09,51.41,0.73,57.87,103,75,1,2,50.0,3,11,27.27,14,199,7.04,0,0,0.0
49,Benoit-Olivier Groulx,LW,HAL,17.607,68,28,14,13,42,55,169,16.57,0.41,0.21,0.19,0.62,0.81,2.49,27.39,0.4,1230.45,18.09,1.37,0.68,0.63,2.05,2.68,8.24,1.34,19.2,17.97,56.16,50.75,-0.88,53.29,89,78,9,35,25.71,6,30,20.0,13,104,12.5,680,1345,50.56
50,Nicolas Guay,C,DRU,18.245,68,29,22,4,51,55,227,12.78,0.43,0.32,0.06,0.75,0.81,3.34,32.68,0.48,1278.01,18.79,1.36,1.03,0.19,2.39,2.58,10.66,1.53,17.87,18.14,59.87,50.68,-8.65,53.12,85,75,12,36,33.33,7,49,14.29,10,142,7.04,554,1029,53.84
51,Julien Tessier,C,VDO/MON,19.458,67,21,25,8,46,54,155,13.55,0.31,0.37,0.12,0.69,0.81,2.31,19.51,0.29,1173.28,17.51,1.07,1.28,0.41,2.35,2.76,7.93,1.0,18.18,17.69,41.69,52.23,10.93,44.16,68,86,3,17,17.65,7,30,23.33,11,108,10.19,572,1172,48.81
52,Arnaud Durandeau,LW,HAL,18.67,67,20,21,12,41,53,162,12.35,0.3,0.31,0.18,0.61,0.79,2.42,25.77,0.38,1152.74,17.21,1.04,1.09,0.62,2.13,2.76,8.43,1.34,18.86,17.67,55.17,51.26,2.55,55.33,83,67,9,27,33.33,2,24,8.33,9,111,8.11,6,25,24.0
53,Daniel Hardie,LW,SNB/CHA,19.264,68,25,15,13,40,53,196,12.76,0.37,0.22,0.19,0.59,0.78,2.88,26.83,0.39,1215.01,17.87,1.23,0.74,0.64,1.98,2.62,9.68,1.32,18.46,17.89,46.85,49.39,17.66,54.68,76,63,9,32,28.12,8,43,18.6,8,121,6.61,9,28,32.14
54,Connor Bramwell,LW,BLB/DRU,20.031,55,23,16,14,39,53,127,18.11,0.42,0.29,0.25,0.71,0.96,2.31,20.98,0.38,1032.41,18.77,1.34,0.93,0.81,2.27,3.08,7.38,1.22,18.44,18.35,59.56,50.52,0.98,60.71,85,55,6,22,27.27,5,29,17.24,12,76,15.79,33,72,45.83
55,Yaroslav Alexeyev,RW,SHE,18.662,63,20,16,17,36,53,152,13.16,0.32,0.25,0.27,0.57,0.84,2.41,23.22,0.37,1109.79,17.62,1.08,0.87,0.92,1.95,2.87,8.22,1.26,19.1,18.03,52.0,51.52,25.12,65.93,89,46,6,28,21.43,4,21,19.05,10,103,9.71,4,5,80.0
56,Pascal Corbeil,D,BLB,19.65,46,9,21,21,30,51,84,10.71,0.2,0.46,0.46,0.65,1.11,1.83,4.65,0.1,1059.68,23.04,0.51,1.19,1.19,1.7,2.89,4.76,0.26,18.45,17.66,61.79,49.63,16.04,69.84,88,38,0,0,0.0,1,4,25.0,8,80,10.0,0,0,0.0
57,Olivier Garneau,LW,QUE,19.154,67,23,19,8,42,50,150,15.33,0.34,0.28,0.12,0.63,0.75,2.24,23.63,0.35,1192.01,17.79,1.16,0.96,0.4,2.11,2.52,7.55,1.19,18.7,18.03,54.14,50.73,3.27,55.15,75,61,10,40,25.0,2,34,5.88,11,76,14.47,103,240,42.92
58,Adam Holwell,D,BAT,20.523,67,10,25,15,35,50,171,5.85,0.15,0.37,0.22,0.52,0.75,2.55,14.48,0.22,1567.68,23.4,0.38,0.96,0.57,1.34,1.91,6.54,0.55,18.21,18.09,61.89,49.7,7.7,62.98,114,67,2,10,20.0,1,11,9.09,7,150,4.67,0,0,0.0
59,Jan Drozg,LW,SHA,18.459,61,16,22,12,38,50,121,13.22,0.26,0.36,0.2,0.62,0.82,1.98,13.98,0.23,983.44,16.12,0.98,1.34,0.73,2.32,3.05,7.38,0.85,16.95,17.87,41.1,52.14,23.53,55.65,64,51,3,8,37.5,5,21,23.81,8,92,8.7,55,140,39.29
60,Mathieu Olivier,C,SHE,20.592,67,27,13,9,40,49,223,12.11,0.4,0.19,0.13,0.6,0.73,3.33,28.49,0.43,1164.88,17.39,1.39,0.67,0.46,2.06,2.52,11.49,1.47,18.62,17.84,52.06,51.26,6.08,54.26,70,59,13,48,27.08,3,39,7.69,11,136,8.09,170,310,54.84
61,Keith Getson,LW,CHA,19.467,68,20,18,11,38,49,190,10.53,0.29,0.26,0.16,0.56,0.72,2.79,29.2,0.43,1177.98,17.32,1.02,0.92,0.56,1.94,2.5,9.68,1.49,18.7,18.36,51.99,51.13,12.66,57.26,71,53,6,35,17.14,6,38,15.79,8,117,6.84,697,1336,52.17
62,Vladislav Kotkov,LW,CHI,17.687,61,21,22,6,43,49,175,12.0,0.34,0.36,0.1,0.7,0.8,2.87,20.38,0.33,1075.33,17.63,1.17,1.23,0.33,2.4,2.73,9.76,1.14,18.78,18.07,52.28,50.2,30.9,67.26,76,37,6,19,31.58,1,27,3.7,14,129,10.85,2,12,16.67
63,Marek Zachar,LW,SHE,19.264,57,24,7,17,31,48,180,13.33,0.42,0.12,0.3,0.54,0.84,3.16,23.78,0.42,1087.02,19.07,1.32,0.39,0.94,1.71,2.65,9.94,1.31,18.72,17.92,52.94,51.51,3.33,53.96,75,64,6,24,25.0,3,36,8.33,15,120,12.5,231,451,51.22
64,Patrik Hrehorcak,RW,ROU,18.497,63,25,14,9,39,48,186,13.44,0.4,0.22,0.14,0.62,0.76,2.95,26.14,0.41,1040.51,16.52,1.44,0.81,0.52,2.25,2.77,10.73,1.51,17.15,17.9,55.31,48.53,11.7,65.66,65,34,7,25,28.0,4,32,12.5,14,129,10.85,23,59,38.98
65,Dominic Cormier,D,VIC/RIM,19.702,66,9,16,22,25,47,148,6.08,0.14,0.24,0.33,0.38,0.71,2.24,7.48,0.11,1487.4,22.54,0.36,0.65,0.89,1.01,1.9,5.97,0.3,17.91,17.77,60.22,49.59,6.71,66.46,105,53,1,2,50.0,1,6,16.67,7,140,5.0,0,1,0.0
66,Yvan Mongo,C,DRU,20.515,58,18,20,9,38,47,169,10.65,0.31,0.34,0.16,0.66,0.81,2.91,18.37,0.32,1059.86,18.27,1.02,1.13,0.51,2.15,2.66,9.57,1.04,17.9,18.49,58.94,52.64,-1.4,57.89,77,56,6,17,35.29,7,29,24.14,5,123,4.07,620,1170,52.99
67,Hugo Roy,C,SHE,20.104,64,21,16,10,37,47,146,14.38,0.33,0.25,0.16,0.58,0.73,2.28,23.45,0.37,1231.86,19.25,1.02,0.78,0.49,1.8,2.29,7.11,1.14,18.72,18.42,53.24,53.92,0.6,50.0,83,83,8,24,33.33,4,33,12.12,9,89,10.11,835,1480,56.42
68,Luke Henman,C,BLB,17.38,61,9,20,18,29,47,87,10.34,0.15,0.33,0.3,0.48,0.77,1.43,9.88,0.16,909.1,14.9,0.59,1.32,1.19,1.91,3.1,5.74,0.65,19.11,17.56,60.71,48.96,17.75,73.0,73,27,4,18,22.22,1,11,9.09,4,58,6.9,352,695,50.65
69,Vincent Lanoue,D,VIC,20.08,66,7,13,27,20,47,127,5.51,0.11,0.2,0.41,0.3,0.71,1.92,8.17,0.12,1568.38,23.76,0.27,0.5,1.03,0.77,1.8,4.86,0.31,18.15,18.37,61.55,51.73,0.88,58.97,115,80,0,2,0.0,0,5,0.0,7,120,5.83,1,3,33.33
70,Dmitry Zavgorodniy,C,RIM,17.095,62,26,13,8,39,47,146,17.81,0.42,0.21,0.13,0.63,0.76,2.35,17.39,0.28,1076.58,17.36,1.45,0.72,0.45,2.17,2.62,8.14,0.97,19.55,17.77,57.62,49.9,8.42,61.86,73,45,7,22,31.82,5,27,18.52,14,97,14.43,187,421,44.42
71,Jared McIsaac,D,HAL,17.471,65,9,22,16,31,47,178,5.06,0.14,0.34,0.25,0.48,0.72,2.74,11.82,0.18,1588.17,24.43,0.34,0.83,0.6,1.17,1.78,6.72,0.45,17.91,17.94,56.24,50.95,-2.74,52.2,107,98,0,5,0.0,1,5,20.0,8,168,4.76,2,3,66.67
72,Pascal Laberge,C,VIC/QUE,19.436,64,17,17,13,34,47,175,9.71,0.27,0.27,0.2,0.53,0.73,2.73,21.9,0.34,1141.02,17.83,0.89,0.89,0.68,1.79,2.47,9.2,1.15,18.77,18.01,58.47,48.83,15.86,62.99,80,47,4,22,18.18,3,20,15.0,10,133,7.52,192,400,48.0
73,Cedric Desruisseaux,LW,DRU,17.536,64,24,8,14,32,46,158,15.19,0.38,0.12,0.22,0.5,0.72,2.47,18.19,0.28,926.04,14.47,1.56,0.52,0.91,2.07,2.98,10.24,1.18,17.16,17.52,59.73,48.28,12.89,69.23,63,28,6,15,40.0,5,22,22.73,13,121,10.74,18,34,52.94
74,Pierre-Olivier Joseph,D,CHA,18.21,63,13,20,13,33,46,150,8.67,0.21,0.32,0.21,0.52,0.73,2.38,10.16,0.16,1504.22,23.88,0.52,0.8,0.52,1.32,1.83,5.98,0.41,17.04,18.08,52.24,50.25,2.11,50.0,83,83,2,7,28.57,3,6,50.0,8,137,5.84,2,2,100.0
75,David Noel,D,VDO,18.434,68,14,15,17,29,46,191,7.33,0.21,0.22,0.25,0.43,0.68,2.81,8.37,0.12,1823.04,26.81,0.46,0.49,0.56,0.95,1.51,6.29,0.28,17.67,18.27,40.62,55.01,3.37,37.28,85,143,0,2,0.0,1,2,50.0,13,187,6.95,0,0,0.0
76,Felix Robert,C,SHE,18.147,66,14,16,16,30,46,140,10.0,0.21,0.24,0.24,0.45,0.7,2.12,18.99,0.29,986.17,14.94,0.85,0.97,0.97,1.83,2.8,8.52,1.16,17.71,17.23,51.88,50.41,16.93,63.46,66,38,3,21,14.29,5,39,12.82,6,80,7.5,524,1003,52.24
77,William Cyr,D,ROU,18.363,65,14,14,18,28,46,105,13.33,0.22,0.22,0.28,0.43,0.71,1.62,11.02,0.17,1327.17,20.42,0.63,0.63,0.81,1.27,2.08,4.75,0.5,18.05,17.95,61.08,47.77,25.67,73.64,95,34,2,6,33.33,2,5,40.0,10,94,10.64,1,1,100.0
78,Jesse Sutton,C,QUE,19.469,68,22,14,10,36,46,117,18.8,0.32,0.21,0.15,0.53,0.68,1.72,17.74,0.26,1080.83,15.89,1.22,0.78,0.56,2.0,2.55,6.49,0.98,18.08,17.66,52.53,51.52,1.99,54.39,62,52,11,27,40.74,6,31,19.35,5,59,8.47,335,623,53.77
