,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,936,555,61.443,3396,2609,787,55.77,29252,25436,3816,11.402,0.911,102.474
1,Brandon Wheat Kings,936,522,58.383,3400,2909,491,53.839,29835,27431,2404,11.946,0.9,101.91
2,Kelowna Rockets,936,494,52.619,3076,2731,345,53.266,28889,25778,3111,9.926,0.899,99.804
3,Kootenay Ice,864,493,52.907,2898,2451,447,51.786,26765,24787,1978,10.163,0.904,100.475
4,Swift Current Broncos,936,490,50.707,3009,2790,219,49.31,28584,27664,920,10.085,0.904,100.477
5,Kamloops Blazers,936,471,46.082,3022,3011,11,45.494,27933,29274,-1341,10.91,0.894,100.286
6,Spokane Chiefs,936,470,58.131,2966,2762,204,52.565,29696,26955,2741,9.683,0.921,101.788
7,Red Deer Rebels,936,459,44.457,2862,2816,46,49.232,27990,27238,752,8.421,0.899,98.296
8,Tri-City Americans,936,449,57.777,3103,3113,-10,53.698,28996,29238,-242,10.32,0.914,101.641
9,Seattle Thunderbirds,936,442,46.346,3009,2951,58,48.035,29327,29285,42,8.867,0.906,99.412
10,Medicine Hat Tigers,936,433,53.996,3189,3262,-73,51.47,28549,28992,-443,11.262,0.898,101.042
11,Regina Pats,936,419,47.207,2942,3167,-225,49.444,27372,29070,-1698,10.092,0.892,99.202
12,Lethbridge Hurricanes,936,417,45.437,2908,3020,-112,47.344,26405,26819,-414,9.883,0.893,99.18
13,Moose Jaw Warriors,936,416,46.628,3067,3260,-193,48.081,28602,30663,-2061,10.21,0.89,99.167
14,Prince George Cougars,936,398,37.5,2895,3307,-412,44.201,28970,30455,-1485,8.766,0.885,97.196
15,Saskatoon Blades,936,398,52.639,2785,3142,-357,51.125,27234,29881,-2647,10.435,0.902,100.689
16,Prince Albert Raiders,936,368,46.44,2758,3305,-547,48.081,27791,30210,-2419,9.432,0.9,99.376
17,Portland Winter Hawks,864,349,36.016,2495,3074,-579,43.242,25724,28236,-2512,8.123,0.89,97.208
18,Vancouver Giants,648,343,60.268,2164,1849,315,58.636,20672,17622,3050,10.304,0.904,100.681
19,Everett Silvertips,504,250,52.677,1370,1221,149,48.652,13824,14631,-807,9.654,0.918,101.501
20,Chilliwack Bruins,288,88,43.502,728,989,-261,46.935,7758,9054,-1296,9.216,0.894,98.574
21,Edmonton Oil Kings,216,61,39.918,516,755,-239,45.525,5918,7070,-1152,8.43,0.897,98.03
22,Portland Winterhawks,72,40,52.19,262,240,22,51.13,2567,2454,113,9.71,0.903,100.01
23,Edmonton Ice,72,18,42.46,242,328,-86,45.79,2228,2638,-410,10.78,0.877,98.48
