,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kootenay Ice,936,535,53.448,3140,2586,554,52.084,29066,26494,2572,10.048,0.905,100.45
1,Calgary Hitmen,936,518,52.601,3252,2679,573,53.04,29247,25672,3575,10.42,0.894,99.796
2,Brandon Wheat Kings,936,501,53.274,3337,2927,410,51.094,29714,27887,1827,11.176,0.897,100.825
3,Kelowna Rockets,936,493,50.084,2982,2595,387,49.029,28835,25681,3154,9.968,0.905,100.408
4,Medicine Hat Tigers,936,478,55.45,3328,2996,332,49.568,29014,28485,529,11.068,0.913,102.313
5,Spokane Chiefs,936,477,56.662,3045,2671,374,56.564,30083,26669,3414,10.091,0.898,99.888
6,Tri-City Americans,936,471,58.329,3089,2932,157,53.182,29169,28979,190,10.895,0.912,102.005
7,Red Deer Rebels,936,466,50.364,2772,2624,148,51.346,28100,26741,1359,8.873,0.91,99.822
8,Swift Current Broncos,936,451,45.188,2894,2883,11,47.253,28324,28547,-223,9.424,0.898,99.247
9,Kamloops Blazers,936,448,51.41,2994,3053,-59,50.988,27961,29472,-1511,10.738,0.897,100.351
10,Saskatoon Blades,936,441,53.833,2910,2983,-73,50.684,28116,29547,-1431,10.899,0.904,101.252
11,Moose Jaw Warriors,936,423,51.546,3033,3164,-131,51.107,28845,30220,-1375,10.098,0.9,100.11
12,Vancouver Giants,792,409,53.192,2646,2326,320,54.024,25192,21763,3429,10.398,0.892,99.643
13,Seattle Thunderbirds,936,404,40.332,2799,2987,-188,44.236,28803,29728,-925,8.209,0.905,98.676
14,Regina Pats,936,392,47.742,2805,3126,-321,48.86,27319,29256,-1937,9.988,0.896,99.538
15,Lethbridge Hurricanes,936,387,43.206,2844,3146,-302,46.354,26737,27942,-1205,9.52,0.892,98.68
16,Prince George Cougars,936,367,41.228,2747,3325,-578,45.855,28014,30714,-2700,8.946,0.892,98.156
17,Prince Albert Raiders,936,344,43.792,2708,3393,-685,48.512,28069,30817,-2748,9.146,0.889,98.039
18,Everett Silvertips,648,297,44.93,1724,1695,29,45.02,17931,19761,-1830,8.871,0.911,99.998
19,Portland Winter Hawks,720,266,36.001,1938,2593,-655,43.234,20719,23355,-2636,8.121,0.89,97.205
20,Edmonton Oil Kings,360,138,53.464,1071,1191,-120,52.449,10946,11271,-325,10.485,0.902,100.6
21,Portland Winterhawks,216,133,56.73,887,692,195,54.445,8270,7194,1076,10.42,0.904,100.773
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Victoria Royals,72,21,41.74,230,321,-91,46.1,2053,2400,-347,10.99,0.868,97.79
