,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Portland Winterhawks,144,93,58.015,625,452,173,54.64,5703,4740,963,10.66,0.906,101.265
1,Saskatoon Blades,144,90,55.47,572,459,113,51.255,4934,4698,236,11.25,0.904,101.68
2,Tri-City Americans,144,88,57.9,561,409,152,53.02,4912,4352,560,11.095,0.909,101.94
3,Medicine Hat Tigers,144,80,56.33,512,397,115,48.935,4415,4607,-192,11.145,0.918,102.86
4,Spokane Chiefs,144,79,57.52,560,412,148,58.43,5276,3743,1533,10.295,0.893,99.615
5,Edmonton Oil Kings,144,77,55.985,555,436,119,54.48,5028,4201,827,10.845,0.899,100.765
6,Kootenay Ice,144,75,54.12,487,411,76,52.85,4609,4107,502,10.14,0.902,100.35
7,Moose Jaw Warriors,144,75,52.47,493,447,46,51.615,4791,4493,298,10.005,0.904,100.32
8,Red Deer Rebels,144,73,55.025,465,381,84,52.78,4765,4271,494,9.435,0.916,101.045
9,Kamloops Blazers,144,71,50.705,504,490,14,52.115,4850,4469,381,10.215,0.894,99.62
10,Brandon Wheat Kings,144,69,51.5,552,520,32,50.75,4920,4780,140,10.95,0.893,100.235
11,Vancouver Giants,144,66,50.26,482,477,5,52.185,4520,4141,379,10.43,0.888,99.19
12,Kelowna Rockets,144,60,50.435,443,436,7,47.675,4257,4672,-415,10.16,0.909,101.01
13,Calgary Hitmen,144,60,46.885,440,489,-49,50.755,4345,4206,139,9.65,0.888,98.375
14,Prince George Cougars,144,51,44.135,418,518,-100,47.44,4269,4710,-441,9.415,0.893,98.75
15,Regina Pats,144,49,45.97,435,521,-86,47.89,4325,4732,-407,9.815,0.894,99.185
16,Swift Current Broncos,144,49,42.785,393,524,-131,46.535,4283,4920,-637,8.97,0.896,98.6
17,Everett Silvertips,144,47,42.865,354,474,-120,44.475,4107,5130,-1023,8.395,0.91,99.45
18,Prince Albert Raiders,144,46,43.85,460,589,-129,49.005,4954,5150,-196,9.095,0.888,97.86
19,Lethbridge Hurricanes,144,43,42.115,421,578,-157,45.8,4342,5133,-791,9.41,0.891,98.435
20,Seattle Thunderbirds,144,39,39.26,355,550,-195,43.13,4300,5667,-1367,8.04,0.906,98.67
21,Chilliwack Bruins,72,31,47.27,225,251,-26,43.17,2011,2647,-636,11.06,0.907,101.74
22,Victoria Royals,72,21,41.74,230,321,-91,46.1,2053,2400,-347,10.99,0.868,97.79
