,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Waterloo Black Hawks,347,201,57.174,1207,943,264,55.006,12000,9773,2227,10.098,0.907,100.772
1,Dubuque Fighting Saints,346,183,50.386,1131,1002,129,53.4,11125,9449,1676,9.774,0.891,98.786
2,Muskegon Lumberjacks,348,171,55.158,1125,1087,38,51.928,11165,11050,115,10.587,0.905,101.057
3,Chicago Steel,346,170,53.055,1128,1073,55,50.407,10548,10660,-112,12.147,0.893,101.408
4,Sioux Falls Stampede,345,168,51.67,1068,1032,36,49.358,10286,10766,-480,11.187,0.897,100.86
5,Sioux City Musketeers,345,165,49.293,1034,989,45,49.788,10665,10450,215,9.608,0.902,99.788
6,Omaha Lancers,346,160,47.988,1017,994,23,49.549,10068,9931,137,9.2,0.903,99.444
7,Youngstown Phantoms,346,159,49.576,1074,1047,27,48.876,9911,10157,-246,11.132,0.893,100.415
8,Tri-City Storm,347,154,54.515,984,962,22,50.37,10385,10324,61,9.912,0.916,101.514
9,Cedar Rapids RoughRiders,345,154,49.068,1002,1030,-28,47.818,9604,10620,-1016,9.726,0.905,100.125
10,Fargo Force,346,149,53.913,950,968,-18,52.102,10375,10491,-116,9.968,0.908,100.714
11,Green Bay Gamblers,345,149,47.115,988,993,-5,49.714,10285,10243,42,9.277,0.899,99.11
12,Team USA,339,147,51.074,1226,1224,2,50.612,10351,10347,4,12.128,0.882,100.338
13,Lincoln Stars,347,131,45.219,968,1124,-156,49.125,10469,10998,-529,9.132,0.894,98.522
14,Des Moines Buccaneers,347,131,49.505,940,1081,-141,48.963,10110,10921,-811,9.683,0.905,100.151
15,Madison Capitols,285,93,39.565,741,983,-242,44.282,8137,10078,-1941,8.288,0.903,98.559
16,Bloomington Thunder,180,81,48.368,490,507,-17,52.433,5629,5040,589,8.288,0.904,98.688
17,Indiana Ice,60,40,62.43,231,139,92,57.16,2007,1504,503,11.11,0.909,102.05
18,Central Illinois Flying Aces,106,26,41.66,293,419,-126,47.54,3061,3379,-318,9.315,0.881,97.43
