,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
23,Ryan McLeod,C,MISS/SAG,18.485,121,43,47,38,90,128,294,14.465,0.35,0.39,0.315,0.745,1.06,2.43,16.245,0.265,5,27,18.465,6,44,13.285,32,223,14.225,1298,2474,52.26
24,Serron Noel,RW,OSH,17.603,121,60,39,27,99,126,265,23.335,0.495,0.325,0.225,0.825,1.045,2.2,22.505,0.375,28,88,31.78,17,61,30.335,15,116,10.88,14,47,29.635
25,Austen Keating,C,OTT,19.027,123,44,48,34,92,126,313,14.325,0.355,0.4,0.285,0.76,1.045,2.525,23.5,0.38,14,72,19.805,13,66,20.085,17,175,9.925,387,784,49.76
26,Mac Hollowell,D,SSM,19.47,117,34,48,43,82,125,327,10.315,0.3,0.41,0.375,0.71,1.085,2.865,12.58,0.22,2,20,10.99,2,21,11.67,30,286,10.26,2,2,100.0
27,Allan McShane,C/LW,OSH,18.086,120,47,53,22,100,122,337,13.91,0.405,0.44,0.18,0.845,1.025,2.855,20.225,0.34,12,41,29.105,15,65,22.01,20,231,8.64,836,1484,56.325
28,Nate Schnarr,C/RW,GUE,19.054,112,43,48,31,91,122,302,14.085,0.385,0.43,0.28,0.815,1.095,2.7,20.205,0.36,12,55,21.81,12,51,23.98,19,196,9.695,656,1241,52.87
29,Barrett Hayton,C,SSM,17.768,100,43,45,32,88,120,294,14.735,0.46,0.48,0.34,0.945,1.285,3.095,17.98,0.375,7,40,16.92,6,49,12.005,30,205,14.715,790,1511,52.625
30,Hugo Leufvenius,LW,SAR,18.975,127,53,45,19,98,117,348,15.11,0.43,0.36,0.15,0.79,0.94,2.8,19.17,0.31,14,41,35.875,5,63,6.755,34,244,13.87,22,58,35.14
31,Aaron Luchuk,C,WSR/BAR,20.447,68,50,36,29,86,115,281,17.79,0.74,0.53,0.43,1.26,1.69,4.13,39.39,0.58,18,60,30.0,11,42,26.19,21,179,11.73,939,1676,56.03
32,Aidan Dudas,C,OS,17.752,126,54,33,28,87,115,395,13.625,0.43,0.255,0.225,0.685,0.91,3.125,23.415,0.37,13,47,27.445,10,67,14.335,31,281,11.225,845,1731,48.825
33,Ty Dellandrea,C,FLNT,17.652,119,46,48,21,94,115,405,11.36,0.385,0.42,0.175,0.8,0.98,3.38,23.28,0.39,15,53,29.165,9,60,14.96,22,292,7.42,1458,2708,54.17
34,Cole Coskey,RW,SAG,18.792,120,58,34,21,92,113,310,18.925,0.5,0.295,0.18,0.79,0.975,2.605,17.89,0.305,13,46,29.05,9,44,21.665,36,220,16.66,307,680,45.305
35,Alan Lyszczarczyk,C/LW,OS/MISS,20.075,113,54,35,22,89,111,411,13.02,0.485,0.315,0.195,0.8,0.995,3.67,23.035,0.41,18,67,28.91,7,60,12.75,29,284,10.07,26,56,46.355
36,Brett Neumann,C,KGN/OSH,19.082,127,56,32,23,88,111,453,12.215,0.45,0.255,0.185,0.71,0.895,3.595,23.435,0.37,15,52,29.405,15,87,17.23,26,314,8.13,1066,1912,55.73
37,Cole Carter,RW,MISS/KIT,19.695,120,58,35,17,93,110,392,14.685,0.495,0.305,0.145,0.805,0.945,3.33,25.435,0.435,22,71,31.13,8,71,11.815,28,250,11.01,74,155,47.31
38,Matthew Struthers,C,OS/NB,18.222,113,49,34,27,83,110,327,14.995,0.44,0.315,0.245,0.755,1.0,2.92,20.335,0.36,10,56,18.445,17,59,29.145,22,212,10.4,923,2053,45.025
39,Jordan Kyrou,RW,SAR,19.365,56,39,40,30,79,109,166,23.49,0.7,0.71,0.54,1.41,1.95,2.96,27.1,0.48,9,34,26.47,6,26,23.08,24,106,22.64,29,59,49.15
40,Liam Hawel,C,GUE,18.912,118,46,35,27,81,108,252,17.655,0.4,0.3,0.23,0.7,0.93,2.155,14.605,0.25,12,46,31.4,10,36,26.935,24,170,13.605,690,1300,52.745
41,Albert Michnac,C/LW,MISS/SAG,19.41,117,37,36,34,73,107,298,12.39,0.32,0.305,0.29,0.625,0.915,2.545,17.735,0.3,12,34,36.06,10,48,25.21,15,216,6.94,73,129,55.04
42,Nathan Dunkley,LW,LDN/KGN,18.03,118,42,35,29,77,106,245,17.325,0.355,0.295,0.245,0.65,0.895,2.08,18.865,0.32,15,57,26.785,12,60,20.815,15,128,11.735,511,917,55.675
43,Greg Meireles,RW,KIT,19.205,113,43,32,30,75,105,320,12.995,0.38,0.28,0.265,0.66,0.92,2.81,19.71,0.345,13,54,24.335,11,68,16.84,19,198,9.49,812,1590,50.485
44,Ryan Suzuki,C,BAR,16.801,120,33,45,26,78,104,220,15.27,0.28,0.38,0.225,0.66,0.88,1.87,13.16,0.225,6,29,22.545,7,42,16.82,20,149,12.95,505,1117,45.705
45,Keeghan Howdeshell,LW,SSM,20.056,119,55,32,17,87,104,350,15.095,0.465,0.27,0.145,0.735,0.88,2.965,21.77,0.37,14,63,23.045,14,61,22.195,27,226,10.94,100,260,37.445
46,Riley Damiani,C,KIT,17.99,112,40,43,20,83,103,338,11.85,0.37,0.42,0.19,0.78,0.98,3.075,19.32,0.345,9,48,18.215,15,59,25.92,16,231,6.93,680,1501,45.18
47,Liam Foudy,C,LDN,18.112,117,55,22,24,77,101,294,18.64,0.485,0.19,0.22,0.675,0.895,2.57,19.225,0.335,14,69,19.97,14,52,26.485,27,173,15.775,241,480,50.445
48,Maksim Sushko,RW/LW,OS,19.096,113,46,34,21,80,101,281,16.24,0.4,0.305,0.185,0.7,0.885,2.49,18.14,0.32,9,35,25.175,17,54,30.225,20,192,10.61,14,36,38.395
49,Matt Brassard,D,OSH/NIAG,19.604,122,26,35,38,61,99,409,6.29,0.21,0.295,0.315,0.505,0.815,3.36,12.395,0.205,2,6,33.33,2,8,26.665,22,395,5.495,0,3,0.0
50,Jason Willms,C,BAR,19.101,127,43,44,10,87,97,364,11.64,0.335,0.345,0.075,0.675,0.755,2.86,25.21,0.395,10,75,13.355,9,59,15.265,24,230,10.055,1329,2409,55.0
51,Ryan McGregor,C,SAR,19.129,104,35,34,28,69,97,245,14.055,0.335,0.325,0.265,0.655,0.92,2.345,15.56,0.3,6,30,19.445,9,59,14.82,20,156,11.02,1127,2142,52.405
52,Dmitry Sokolov,RW,BAR/SBY,19.423,64,50,25,21,75,96,268,18.66,0.78,0.39,0.33,1.17,1.5,4.19,44.71,0.7,9,22,40.91,15,48,31.25,26,198,13.13,4,10,40.0
53,Cole Purboo,RW,WSR,18.745,128,46,34,16,80,96,356,12.9,0.365,0.26,0.125,0.625,0.75,2.8,24.165,0.38,18,84,21.165,11,61,17.995,17,211,8.05,4,20,20.835
54,Rickard Hugg,C,KIT,19.159,118,34,26,35,60,95,252,12.15,0.315,0.23,0.305,0.545,0.845,2.22,13.59,0.24,3,33,6.82,13,61,20.64,18,158,9.83,470,946,49.745
55,Blade Jenkins,LW,SAG,17.595,125,41,36,17,77,94,273,15.04,0.33,0.29,0.14,0.62,0.765,2.195,16.975,0.27,7,55,12.86,12,51,23.69,22,167,13.135,304,610,50.105
56,Ivan Lodnia,RW,ER/NIAG,18.542,93,36,35,22,71,93,355,10.13,0.4,0.36,0.255,0.765,1.025,3.98,23.275,0.505,12,55,22.255,7,72,9.325,17,228,7.745,360,908,40.52
57,Domenico Commisso,C,OSH/GUE,20.07,114,32,29,32,61,93,252,12.135,0.275,0.25,0.275,0.525,0.795,2.2,15.64,0.27,9,35,24.67,10,47,22.175,13,170,7.265,930,1629,57.095
58,Curtis Douglas,C,WSR/BAR,18.028,125,45,30,17,75,92,355,12.75,0.36,0.245,0.135,0.605,0.74,2.86,22.165,0.36,13,74,18.235,12,71,17.93,20,210,9.43,302,612,50.365
59,Franco Sproviero,C,SAR,19.613,121,30,42,20,72,92,272,10.745,0.255,0.35,0.17,0.6,0.77,2.275,16.66,0.275,5,47,10.555,11,64,17.37,14,161,7.705,632,1247,50.745
60,Sam Miletic,LW,NIAG/LDN,20.367,63,36,32,24,68,92,245,14.69,0.57,0.51,0.38,1.08,1.46,3.89,32.35,0.51,6,35,17.14,7,31,22.58,23,179,12.85,25,51,49.02
61,Luke Burghardt,LW,NB,19.846,98,34,33,24,67,91,251,12.245,0.305,0.32,0.23,0.625,0.855,2.425,15.445,0.295,8,44,19.05,12,59,20.185,14,148,8.04,391,777,50.57
62,Gera Poddubnyi,C,ER,18.77,123,43,27,19,70,89,351,12.17,0.355,0.225,0.155,0.58,0.73,2.875,18.795,0.31,11,51,21.54,8,53,14.855,24,247,9.65,520,1075,48.04
63,Blake Murray,C,SBY,16.697,114,47,20,20,67,87,242,19.58,0.415,0.175,0.175,0.59,0.76,2.125,14.93,0.265,10,32,29.96,15,54,27.515,22,156,14.81,597,1142,52.32
64,Semyon Der-Arguchintsev,C,PBO,17.5,120,18,32,37,50,87,191,9.25,0.15,0.26,0.315,0.41,0.72,1.605,9.015,0.15,2,15,13.395,3,29,10.235,13,147,8.61,840,1703,49.375
65,Philip Tomasino,RW/C,NIAG,16.634,118,35,35,16,70,86,244,12.195,0.305,0.3,0.14,0.605,0.74,2.1,13.25,0.225,10,41,23.68,11,54,13.095,14,149,8.01,311,643,48.345
66,Noel Hoefenmayer,D,OTT,19.191,122,22,37,27,59,86,298,7.14,0.185,0.305,0.23,0.49,0.72,2.48,10.175,0.17,2,3,33.335,4,19,19.645,16,276,5.475,1,2,25.0
67,Adam Mascherin,LW,KIT,19.278,67,40,34,12,74,86,254,15.75,0.6,0.51,0.18,1.1,1.28,3.79,32.51,0.49,5,28,17.86,6,45,13.33,29,181,16.02,10,25,40.0
68,Jake Durham,RW,FLNT,18.942,128,43,26,16,69,85,269,14.51,0.35,0.205,0.125,0.55,0.68,2.14,15.055,0.24,12,38,27.61,9,57,12.88,22,174,12.11,128,340,35.775
69,Damien Giroux,C,SAG,18.036,125,43,23,19,66,85,235,18.91,0.35,0.185,0.15,0.535,0.685,1.875,15.585,0.25,16,56,28.515,12,48,25.0,15,131,13.275,783,1640,47.6
70,Sean Josling,RW,SAR,18.986,123,39,31,15,70,85,302,12.96,0.32,0.26,0.125,0.58,0.705,2.495,17.635,0.29,9,44,20.455,11,52,20.815,19,206,9.06,19,62,28.835
71,Boris Katchouk,LW,SSM,19.245,58,42,29,14,71,85,195,21.54,0.72,0.5,0.24,1.22,1.47,3.36,33.06,0.57,12,36,33.33,6,34,17.65,24,125,19.2,30,63,47.62
72,Linus Nyman,LW,KGN,18.182,67,39,26,20,65,85,195,20.0,0.58,0.39,0.3,0.97,1.27,2.91,28.53,0.43,7,28,25.0,12,39,30.77,20,128,15.62,27,53,50.94
73,Brad Chenier,LW,NB,19.153,118,41,28,15,69,84,303,13.575,0.36,0.25,0.13,0.615,0.745,2.66,16.985,0.3,13,46,29.02,11,47,24.355,17,210,7.915,27,72,38.045
74,Nicolas Mattinen,D,HAM/FLNT/OSH,20.032,123,25,26,33,51,84,360,6.87,0.205,0.215,0.27,0.42,0.695,2.935,8.985,0.145,4,11,41.665,2,10,23.81,19,339,5.6,3,11,28.335
75,Sean Durzi,D,OS/GUE,19.402,73,24,31,29,55,84,224,10.56,0.325,0.44,0.385,0.76,1.145,3.07,8.595,0.235,3,8,41.665,3,20,11.54,18,196,9.075,0,0,0.0
76,Cliff Pu,C,LDN/KGN,19.286,65,29,39,16,68,84,208,13.94,0.45,0.6,0.25,1.05,1.29,3.2,32.74,0.5,7,43,16.28,11,39,28.21,11,126,8.73,583,941,61.96
77,Taylor Raddysh,RW,SSM/ER,19.573,58,33,33,17,66,83,212,15.57,0.57,0.57,0.29,1.14,1.43,3.66,33.47,0.58,8,41,19.51,6,36,16.67,19,135,14.07,69,127,54.33
78,Connor McMichael,C,HAM/LDN,17.166,117,42,33,6,75,81,285,13.155,0.365,0.285,0.055,0.655,0.705,2.46,17.01,0.295,18,47,33.44,7,61,11.26,17,177,8.495,425,834,49.41
79,Cam Hillis,C,GUE,17.726,93,30,30,21,60,81,173,16.88,0.315,0.285,0.22,0.6,0.825,1.905,10.65,0.23,9,37,24.56,7,35,19.505,14,101,13.725,755,1450,53.09
80,Jordan Sambrook,D,SSM/ER,19.93,124,25,27,28,52,80,288,8.6,0.205,0.22,0.225,0.425,0.65,2.365,9.095,0.145,5,12,37.5,3,13,23.61,17,263,6.5,0,0,0.0
81,Kody Clark,RW,OTT,18.425,106,33,29,18,62,80,259,12.755,0.31,0.275,0.17,0.585,0.76,2.455,14.11,0.265,6,41,14.715,5,49,9.295,22,169,13.15,26,63,40.01
82,Jaden Peca,RW,BAR/SSM,18.912,115,27,32,20,59,79,200,13.455,0.235,0.275,0.175,0.51,0.68,1.755,11.08,0.195,7,36,19.04,5,30,16.52,15,134,10.83,20,81,24.205
83,MacKenzie Entwistle,RW,HAM/GUE,18.674,96,34,28,17,62,79,272,12.36,0.36,0.295,0.175,0.645,0.825,2.84,17.41,0.365,11,61,20.165,8,52,15.85,15,159,9.215,412,887,45.855
84,Kyle MacLean,C,OSH,18.882,103,26,34,19,60,79,197,13.445,0.25,0.31,0.19,0.56,0.75,1.87,11.355,0.215,6,32,17.145,8,37,21.635,12,128,9.845,443,909,48.685
85,Joey Keane,D,BAR/LDN,18.706,118,19,26,34,45,79,312,6.11,0.155,0.22,0.285,0.38,0.665,2.65,9.775,0.165,1,5,16.665,1,16,4.545,17,291,5.815,0,1,0.0
86,Nick Robertson,C,PBO,16.511,106,37,26,15,63,78,268,13.71,0.37,0.25,0.155,0.62,0.775,2.665,12.14,0.24,7,21,34.09,6,40,15.285,24,207,11.865,177,414,41.485
87,Cedric Ralph,C/LW,GUE,19.15,126,40,26,12,66,78,191,20.735,0.315,0.21,0.1,0.53,0.625,1.515,13.71,0.215,12,33,35.845,12,53,22.65,16,105,15.28,128,217,57.22
88,Nicolas Hague,D,MISS,18.779,67,35,22,21,57,78,270,12.96,0.52,0.33,0.31,0.85,1.16,4.03,24.69,0.37,5,11,45.45,3,10,30.0,27,249,10.84,4,7,57.14
89,Danil Antropov,LW,OSH,17.236,116,28,30,18,58,76,161,17.935,0.24,0.26,0.155,0.5,0.66,1.39,11.235,0.195,9,35,25.655,10,33,30.215,9,93,10.46,15,32,45.835
90,Robert Thomas,C,HAM/LDN,18.207,49,24,30,21,54,75,117,20.51,0.49,0.61,0.43,1.1,1.53,2.39,16.55,0.34,4,14,28.57,8,28,28.57,12,75,16.0,553,966,57.25
91,Nikita Korostelev,RW,PBO,20.6,64,30,34,11,64,75,217,13.82,0.47,0.53,0.17,1.0,1.17,3.39,25.87,0.4,5,19,26.32,2,22,9.09,23,176,13.07,3,22,13.64
92,Kade Landry,D,HAM/BAR,18.871,119,10,34,31,44,75,200,5.065,0.085,0.285,0.26,0.375,0.635,1.68,5.405,0.09,0,4,0.0,0,6,0.0,10,190,5.315,0,0,0.0
93,Pavel Gogolev,RW/LW,PBO/GUE,18.072,100,40,22,12,62,74,284,13.145,0.37,0.25,0.13,0.63,0.75,2.87,15.68,0.33,10,35,27.305,11,40,24.405,19,209,8.89,10,28,40.91
94,Shane Bulitka,LW/C,SBY,18.688,125,27,28,19,55,74,172,16.305,0.22,0.225,0.15,0.445,0.6,1.375,10.245,0.165,7,30,24.555,6,37,16.82,14,105,13.6,733,1368,52.755
95,Alexey Toropchenko,RW,GUE,18.726,118,32,23,18,55,73,379,8.455,0.275,0.2,0.15,0.475,0.62,3.23,23.76,0.405,14,81,17.285,7,63,11.265,11,235,4.675,7,13,52.275
96,Drake Rymsha,C,SAR,19.111,68,31,23,19,54,73,198,15.66,0.46,0.34,0.28,0.79,1.07,2.91,30.66,0.45,12,43,27.91,7,40,17.5,12,115,10.43,742,1138,65.2
97,Brady Hinz,RW,SAR/PBO,17.869,123,33,25,15,58,73,191,17.24,0.265,0.2,0.125,0.47,0.59,1.565,11.535,0.185,8,34,23.16,12,31,38.675,13,126,10.31,150,321,46.44
98,Alex Formenton,LW,LDN,18.507,69,39,18,15,57,72,266,13.755,0.54,0.31,0.225,0.845,1.07,4.015,18.275,0.535,11,44,25.95,10,42,19.19,18,180,9.48,78,154,52.23
99,Adam McMaster,C,NB/OS,18.058,123,23,30,19,53,72,249,9.445,0.19,0.245,0.155,0.435,0.595,2.02,11.415,0.185,1,19,6.25,3,41,7.125,19,189,10.165,464,1088,42.68
100,Danial Singer,RW,NIAG/ER,19.096,110,41,17,14,58,72,258,15.69,0.37,0.15,0.115,0.52,0.64,2.35,16.22,0.29,9,45,20.0,13,53,24.43,19,160,11.215,4,10,40.0
101,Andrei Svechnikov,RW,BAR,17.473,44,40,24,8,64,72,174,22.99,0.91,0.55,0.18,1.45,1.64,3.95,21.45,0.49,7,22,31.82,9,33,27.27,24,119,20.17,15,36,41.67
102,Adam Timleck,RW,PBO,20.051,94,33,25,13,58,71,245,13.37,0.345,0.265,0.14,0.62,0.75,2.61,12.745,0.275,5,22,24.285,9,43,19.85,19,180,10.73,7,15,39.775
103,David Levin,LW,SBY,18.498,89,32,23,16,55,71,269,11.98,0.36,0.26,0.185,0.62,0.805,3.04,13.495,0.305,7,25,26.945,9,50,18.02,16,194,7.95,396,739,53.59
104,Cole Tymkin,RW,LDN,18.947,111,28,28,14,56,70,168,16.665,0.26,0.25,0.13,0.51,0.64,1.515,11.39,0.205,15,40,35.61,7,45,16.07,6,83,7.23,6,12,27.275
105,Jonathan Yantsis,RW,KIT,18.885,117,45,16,9,61,70,239,15.935,0.385,0.14,0.075,0.525,0.6,2.055,16.295,0.28,20,70,29.165,10,49,17.225,15,120,9.37,5,20,24.745
106,Ryan Roth,RW,SSM,17.656,126,35,19,16,54,70,199,17.83,0.28,0.155,0.125,0.435,0.565,1.58,10.8,0.175,10,37,27.34,6,33,17.86,19,129,15.08,20,34,55.335
107,Tyler Tucker,D,BAR,18.042,118,14,24,32,38,70,252,5.145,0.12,0.205,0.27,0.32,0.595,2.14,6.545,0.115,0,6,0.0,1,10,8.335,13,236,5.13,0,4,0.0
108,Christopher Paquette,C,PBO,19.972,119,40,22,8,62,70,327,12.11,0.335,0.185,0.07,0.525,0.595,2.755,15.335,0.255,9,29,32.45,7,50,12.5,24,248,9.755,1196,2102,56.605
109,Jonathan Ang,C,SAR/PBO,19.623,65,25,32,13,57,70,162,15.43,0.38,0.49,0.2,0.88,1.08,2.49,22.0,0.34,6,22,27.27,2,24,8.33,17,116,14.66,389,729,53.36
110,Ryan Cranford,RW,KGN,19.936,124,31,22,16,53,69,372,8.335,0.255,0.185,0.125,0.435,0.565,3.025,16.67,0.27,11,35,31.37,5,53,9.475,15,284,5.28,39,92,42.93
111,Ethan Keppen,LW,FLNT,16.99,123,35,23,11,58,69,290,11.485,0.29,0.19,0.09,0.475,0.57,2.375,14.86,0.24,11,42,27.5,11,51,21.585,13,197,5.925,15,39,38.46
112,Tim Gettinger,LW,SSM,19.423,66,33,21,15,54,69,256,12.89,0.5,0.32,0.23,0.82,1.05,3.88,32.52,0.49,8,31,25.81,8,38,21.05,17,187,9.09,58,102,56.86
113,Ben Hawerchuk,LW,BAR,19.972,106,36,20,13,56,69,302,11.585,0.335,0.185,0.125,0.525,0.65,2.84,17.215,0.325,7,49,13.965,6,47,11.76,23,206,11.07,324,740,43.845
114,Cole MacKay,RW,SSM,16.758,97,30,20,19,50,69,187,14.125,0.285,0.195,0.185,0.48,0.665,1.84,10.17,0.195,7,38,21.04,10,28,28.575,13,121,8.3,31,77,34.845
115,DJ Busdeker,RW,SAG,18.474,124,24,30,14,54,68,306,8.03,0.2,0.25,0.115,0.445,0.565,2.47,17.96,0.29,4,43,9.2,6,67,9.0,14,196,7.545,182,386,47.395
116,Luke Boka,RW,WSR,18.761,120,24,22,21,46,67,246,9.65,0.195,0.18,0.175,0.375,0.55,2.05,15.255,0.255,6,48,13.23,5,45,11.42,13,153,8.655,181,436,37.865
117,Giovanni Vallati,D,KIT/OSH,18.066,124,13,27,27,40,67,151,7.945,0.11,0.22,0.215,0.33,0.545,1.235,4.265,0.07,0,2,0.0,1,8,10.0,12,141,7.945,1,1,50.0
118,Dmitri Samorukov,D,GUE,18.75,112,16,22,29,38,67,282,5.675,0.14,0.2,0.265,0.34,0.605,2.545,8.135,0.145,2,9,22.5,3,15,19.645,11,258,4.265,0,3,0.0
119,Justin Murray,D,BAR/SAG,19.566,119,18,22,26,40,66,272,6.57,0.155,0.185,0.22,0.34,0.555,2.295,7.365,0.12,2,7,35.0,3,17,16.665,13,248,5.21,3,4,83.335
120,Thomas Harley,D,MISS,16.574,120,11,27,28,38,66,189,4.71,0.095,0.23,0.235,0.32,0.56,1.595,4.63,0.08,1,6,8.335,0,6,0.0,10,177,4.64,0,0,0.0
121,Brady Lyle,D,OS/NB,18.778,121,20,24,22,44,66,308,6.645,0.165,0.2,0.185,0.365,0.545,2.56,9.28,0.155,4,8,50.0,4,15,25.895,12,285,4.38,0,0,0.0
122,Barret Kirwin,C,GUE/OS,18.074,123,29,22,15,51,66,237,12.255,0.24,0.18,0.125,0.42,0.55,1.945,13.2,0.22,3,34,9.645,7,48,14.86,19,155,12.255,929,1775,52.755
123,Maxim Golod,LW,ER,17.576,112,27,27,11,54,65,253,10.64,0.245,0.245,0.1,0.485,0.585,2.285,15.63,0.28,11,56,19.96,4,40,9.34,12,157,7.595,7,22,27.68
124,Matthew Philip,C/LW,NIAG,18.794,126,26,25,14,51,65,268,9.58,0.205,0.195,0.115,0.4,0.51,2.125,13.555,0.215,3,37,7.885,14,37,38.01,9,194,4.535,233,442,52.255
125,Chad Yetman,RW,ER,18.074,114,28,26,11,54,65,202,13.98,0.245,0.225,0.1,0.47,0.565,1.76,12.215,0.215,13,41,30.5,5,43,13.74,10,118,8.775,341,810,37.255
126,Daniel D'Amico,C,WSR,17.138,118,33,18,13,51,64,197,17.36,0.28,0.15,0.11,0.435,0.54,1.67,10.625,0.18,9,36,24.285,10,37,30.82,14,124,12.26,31,69,45.14
127,Alexey Lipanov,C,BAR/SBY/KIT,18.58,107,23,25,16,48,64,178,12.795,0.21,0.23,0.15,0.45,0.595,1.655,8.835,0.165,3,17,18.335,4,26,15.755,16,135,11.665,612,1344,46.23
128,Cam Dineen,D,SAR/NB,19.242,65,20,16,28,36,64,167,11.98,0.31,0.25,0.43,0.55,0.98,2.57,11.56,0.18,0,4,0.0,4,8,50.0,16,155,10.32,0,0,0.0
