,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Maxime Talbot,C,HUL/GAT,18.843,185,95,105,62,200,262,539,16.43,0.505,0.662,0.402,1.162,1.568,3.128
1,Steve Bernier,RW,MON,17.71,203,116,38,88,154,242,632,17.695,0.565,0.245,0.388,0.81,1.198,3.258
2,Pascal Pelletier,C,BAC/SHA,19.5,187,97,79,53,176,229,574,16.262,0.53,0.425,0.302,0.955,1.252,3.133
3,Benoit Mondou,C,BAC/SHA,17.62,192,70,61,96,131,227,501,14.41,0.392,0.38,0.46,0.775,1.23,2.788
4,Jean-Michel Daoust,RW,HUL/GAT,19.06,204,81,62,83,143,226,473,16.942,0.432,0.348,0.473,0.78,1.252,2.498
5,Olivier Proulx,C,DRU/BAC,20.166,142,81,99,41,180,221,460,17.685,0.57,0.695,0.29,1.27,1.56,3.24
6,Pierre-Alexandre Parenteau,RW,CHI/SHE,18.98,127,84,129,8,213,221,556,14.935,0.655,1.025,0.06,1.68,1.745,4.37
7,Guillaume Fournier,RW,VIC/GAT,19.889,198,100,91,26,191,217,748,12.938,0.542,0.475,0.158,1.013,1.172,4.055
8,Nicolas Corbeil,C,SHE/CAP,19.714,157,81,34,102,115,217,600,12.04,0.445,0.25,0.58,0.695,1.275,3.682
9,Louis-Philippe Martin,RW,BAC/DRU,18.202,201,82,110,25,192,217,557,14.702,0.41,0.542,0.168,0.955,1.12,2.975
10,Jean-Francois Cyr,RW,DRU/HAL/CAP,19.635,199,79,75,56,154,210,580,13.815,0.432,0.408,0.268,0.84,1.105,3.075
11,Olivier Fillion,C,BAT,19.452,143,65,42,101,107,208,412,15.93,0.455,0.295,0.705,0.745,1.45,2.885
12,Josh Hennessy,C,QUE,17.852,201,93,40,73,133,206,675,13.885,0.528,0.288,0.312,0.815,1.13,3.7
13,Karl Gagne,C,MON,18.452,209,64,108,27,172,199,518,12.308,0.318,0.53,0.178,0.855,1.032,2.555
14,Michael Lambert,C,MTL/PEI,18.766,209,99,82,16,181,197,881,11.482,0.515,0.392,0.12,0.905,1.025,4.44
15,Dany Roussin,LW,SHE/RIM,17.932,203,89,72,34,161,195,494,17.67,0.552,0.39,0.225,0.942,1.165,2.868
16,Pierre-Luc Sleigher,RW,VIC,20.09,136,77,77,41,154,195,551,14.21,0.57,0.57,0.3,1.135,1.44,4.07
17,Mathieu Brunelle,LW,VIC/HUL,18.945,142,81,33,79,114,193,424,19.215,0.57,0.23,0.56,0.8,1.36,2.99
18,Alexandre Picard,D/LW,HAL/SHE/LEW/CAP,17.635,322,69,48,76,117,193,703,9.889,0.283,0.224,0.22,0.506,0.726,2.486
19,Cory Urquhart,C,QUE/MTL/PEI,18.206,208,87,31,75,118,193,715,12.412,0.442,0.205,0.345,0.65,0.992,3.528
20,Jonathan Gagnon,RW,ROU,19.413,136,91,12,89,103,192,402,22.545,0.675,0.085,0.66,0.76,1.42,2.96
21,Stuart MacRae,C,CAP/HAL,19.726,146,67,123,0,190,190,633,10.645,0.46,0.84,0.0,1.305,1.305,4.33
22,Michael Tessier,LW,BAT/CAP,18.336,196,73,59,54,132,186,498,15.008,0.392,0.288,0.267,0.682,0.952,2.6
23,Jean-Francois Plourde,C,RIM/SHE,20.155,141,107,52,27,159,186,644,16.645,0.76,0.37,0.19,1.13,1.32,4.565
24,Francois-Pierre Guenette,C,HAL/CAP,18.909,176,74,88,23,162,185,365,17.342,0.392,0.455,0.162,0.845,1.01,2.062
25,Robin Leblanc,RW,BAC,19.928,182,77,69,35,146,181,649,11.39,0.412,0.392,0.225,0.805,1.03,3.598
26,Patrick Thoresen,C,MON/BAC,18.356,131,63,37,81,100,181,439,14.925,0.48,0.29,0.59,0.775,1.37,3.31
27,Mathieu Dumas,D,CAP/VDO,19.574,208,48,70,62,118,180,700,7.273,0.245,0.335,0.285,0.582,0.87,3.378
28,Joel Perrault,C,BAC,18.945,127,69,108,1,177,178,469,13.995,0.525,0.84,0.005,1.365,1.375,3.595
29,Shawn Collymore,RW,QUE/VDO,19.624,177,82,48,47,130,177,698,11.68,0.46,0.277,0.262,0.74,1.0,3.972
30,Karl Fournier,C,BAT/CAP/LEW,19.946,191,62,30,84,92,176,533,12.642,0.35,0.225,0.37,0.57,0.94,2.762
31,Stephen Dixon,C,CAP,17.272,191,66,73,34,139,173,502,13.39,0.36,0.43,0.23,0.79,1.018,2.762
32,James Sanford,D,MON,18.492,205,51,48,73,99,172,681,7.8,0.25,0.258,0.342,0.507,0.85,3.252
33,Charles Linglet,LW,BAC,19.734,119,73,33,65,106,171,453,15.355,0.585,0.28,0.5,0.865,1.365,3.79
34,Francis Lemieux,RW,CHI,18.812,202,67,47,54,114,168,513,12.722,0.325,0.288,0.245,0.612,0.855,2.68
35,Yannick Riendeau,C,DRU,18.14,207,64,72,31,136,167,550,11.688,0.32,0.34,0.165,0.665,0.828,2.798
36,Pierre-Luc Laprise,LW,CAP/VDO,19.786,143,54,19,93,73,166,347,15.54,0.38,0.13,0.65,0.51,1.165,2.43
37,Yannick Tifu,C,ROU,18.175,209,71,77,18,148,166,502,13.705,0.405,0.385,0.13,0.788,0.918,2.755
38,Jonathan Ferland,RW,BAT,19.098,123,73,82,8,155,163,488,14.77,0.585,0.68,0.065,1.265,1.33,3.975
39,Brett Lutes,LW,MTL,20.117,134,69,63,30,132,162,589,11.74,0.52,0.465,0.23,0.98,1.21,4.4
40,Francois Gagnon,LW,VDO,19.536,200,60,71,28,131,159,489,12.065,0.305,0.348,0.16,0.655,0.815,2.622
41,Christian Larrivee,C,CHI,19.559,122,66,64,28,130,158,462,13.545,0.515,0.54,0.22,1.05,1.275,3.71
42,Brandon Benedict,C,HAL,19.766,143,59,31,67,90,157,467,12.735,0.41,0.215,0.465,0.63,1.1,3.265
43,Marc-Antoine Pouliot,C,RIM,17.568,135,66,28,60,94,154,503,13.78,0.502,0.27,0.402,0.772,1.175,3.628
44,Pierre-Andre Bureau,C,MTL/PEI,18.66,211,49,50,55,99,154,469,11.072,0.27,0.28,0.215,0.545,0.76,2.312
45,Benoit Genesse,C,ROU/SHE/VDO,19.678,132,59,48,45,107,152,402,14.68,0.445,0.37,0.345,0.815,1.16,3.05
46,Simon St-Pierre,C,BAT/VIC/HUL,19.776,194,72,54,23,126,149,390,17.61,0.362,0.285,0.158,0.648,0.805,2.115
47,Ryan Clowe,RW,RIM/MTL,19.46,113,54,48,46,102,148,329,16.41,0.48,0.425,0.41,0.9,1.315,2.925
48,Jonathan Bellemare,C,SHA/HUL,19.444,93,51,10,87,61,148,277,18.33,0.535,0.085,0.78,0.62,1.4,2.905
49,Charles Gauthier,LW,SHA/CAP,19.484,184,74,31,40,105,145,540,13.848,0.41,0.188,0.225,0.595,0.825,2.928
50,Mathieu Betournay,LW,MON,19.542,211,72,57,16,129,145,578,12.585,0.378,0.292,0.115,0.67,0.785,2.958
51,Jean-Philippe Briere,C,RIM/CHI,19.87,134,55,57,32,112,144,394,15.38,0.42,0.425,0.235,0.845,1.08,2.905
52,Giulio Scandella,C,HAL/ROU,19.242,162,58,35,50,93,143,446,13.15,0.425,0.298,0.37,0.722,1.092,3.078
53,David Masse,LW,QUE,19.288,142,70,36,35,106,141,501,13.39,0.495,0.255,0.25,0.75,1.0,3.54
54,Pierre-Marc Bouchard,C,CHI,17.386,69,46,10,84,56,140,274,16.79,0.67,0.14,1.22,0.81,2.03,3.97
55,Jimmy Cuddihy,C,SHA,18.648,186,43,68,27,111,138,373,12.285,0.248,0.365,0.158,0.612,0.77,2.07
56,Sebastien Laprise,RW,DRU/HAL,19.944,143,48,53,35,101,136,454,10.66,0.335,0.365,0.25,0.7,0.955,3.185
57,Frederic Faucher,LW,DRU/QUE,19.922,120,66,46,24,112,136,311,20.49,0.53,0.395,0.195,0.925,1.12,2.54
58,Chris Montgomery,C,QUE/MTL,18.98,138,45,39,52,84,136,374,12.16,0.325,0.275,0.38,0.6,0.98,2.695
59,Jonathan Charette,LW,VDO,18.758,212,44,42,49,86,135,456,9.4,0.205,0.218,0.25,0.422,0.67,2.265
60,Sidney Crosby,C,RIM,16.107,59,54,53,28,107,135,280,19.29,0.92,0.9,0.47,1.81,2.29,4.75
61,Francis Trudel,D,SHE/LEW,19.5,201,24,65,43,89,132,609,3.795,0.118,0.312,0.258,0.438,0.688,3.27
62,Philippe Dupuis,C,HUL/GAT,17.644,195,47,69,16,116,132,450,10.538,0.255,0.352,0.135,0.607,0.742,2.352
63,Matthew Lombardi,C,VIC,19.497,66,57,73,0,130,130,310,18.39,0.86,1.11,0.0,1.97,1.97,4.7
64,Yvan Busque,RW,CHI,19.78,170,52,55,20,107,127,342,13.292,0.305,0.298,0.128,0.602,0.73,1.982
65,Aaron Johnson,D,RIM/QUE,18.88,125,27,22,78,49,127,430,6.17,0.215,0.18,0.625,0.395,1.02,3.425
66,Sebastien Courcelles,C,SHE/CHI,18.071,201,53,39,34,92,126,462,10.782,0.248,0.19,0.178,0.438,0.617,2.34
67,Sebastien Strozynski,LW,ROU/MON,19.922,126,54,63,8,117,125,406,13.385,0.43,0.51,0.06,0.935,1.0,3.23
68,Yanick Lehoux,C,BAC,19.439,66,56,42,27,98,125,348,16.09,0.85,0.64,0.41,1.48,1.89,5.27
69,Thatcher Bell,C,RIM/HAL,20.12,93,48,65,10,113,123,390,11.605,0.485,0.74,0.095,1.235,1.325,4.22
70,Carl Mallette,C,VIC,19.828,71,39,8,75,47,122,284,13.73,0.55,0.11,1.06,0.66,1.72,4.0
71,Danny Stewart,C,RIM,17.647,197,53,32,37,85,122,433,12.265,0.288,0.222,0.19,0.51,0.7,2.34
72,Alexandre Bolduc,C,ROU,17.472,195,43,51,27,94,121,454,9.345,0.25,0.275,0.16,0.532,0.685,2.613
73,Petr Vrana,C,HAL,17.964,120,50,50,21,100,121,331,14.23,0.39,0.405,0.175,0.795,0.97,2.76
