,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Keith Aucoin,C,ALB/HER/TOR,32.875,375,134,252,139,386,525,949,16.784,0.304,0.593,0.397,0.897,1.3,1.989
1,Darren Haydar,RW,CHI/GR/LE,31.916,487,182,192,138,374,512,1237,12.558,0.308,0.322,0.232,0.636,0.858,2.448
2,Alexandre Giroux,LW,HER/CHI/OKC/SPR,29.28,408,245,135,90,380,470,1504,14.606,0.509,0.309,0.212,0.82,1.03,3.455
3,Martin St. Pierre,C,NOR/RFD/PRO/BNG/SPR,27.879,421,124,195,129,319,448,924,11.809,0.284,0.342,0.25,0.626,0.883,2.394
4,Mark Mancari,RW,RCH/POR/CHI,26.197,492,185,153,100,338,438,1586,10.647,0.37,0.304,0.198,0.676,0.869,3.51
5,Jason Krog,C,CHI/MTB,33.998,356,128,174,126,302,428,889,11.708,0.284,0.44,0.334,0.718,1.056,2.326
6,Brett Sterling,LW,CHI/WBS/PEO/POR,27.41,440,224,121,78,345,423,1329,16.006,0.473,0.268,0.167,0.741,0.908,2.951
7,Ben Walter,C,PRO/BRI/LOW/LE/ABB,27.363,504,143,167,109,310,419,1081,13.305,0.247,0.324,0.198,0.574,0.771,1.873
8,Corey Locke,C,HAM/HOU/HFD/BNG,26.386,418,137,148,133,285,418,962,13.218,0.296,0.423,0.38,0.724,1.107,2.269
9,Chris Bourque,LW,HER/PRO,25.41,379,133,144,118,277,395,1314,9.019,0.32,0.398,0.385,0.714,1.098,3.514
10,Jeff Taffe,C,SA/WBS/RCH/RFD/HOU/HER,30.586,438,150,138,95,288,383,1206,11.381,0.292,0.383,0.23,0.67,0.901,2.532
11,Jon DiSalvatore,RW,PEO/SA/LOW/HOU/HER,30.479,521,158,128,96,286,382,1263,14.354,0.301,0.215,0.222,0.519,0.742,2.109
12,Kris Newbury,C,TOR/HFD/GR/CT,29.586,398,111,152,83,263,346,1091,11.147,0.3,0.369,0.233,0.665,0.901,2.704
13,T.J. Hensick,C,LE/PEO,25.796,321,100,143,94,243,337,822,12.806,0.297,0.426,0.275,0.722,0.996,2.318
14,Graham Mink,RW,WOR/HER/RCH/PEO/PRO,32.338,418,157,94,73,251,324,1106,14.311,0.322,0.208,0.14,0.53,0.674,2.292
15,Jason Jaffray,LW,MTB/ABB/STJ,30.227,366,137,101,82,238,320,957,12.204,0.276,0.252,0.195,0.527,0.722,2.254
16,Kyle Wilson,C,HER/SA/SPR/MIL/SYR/NOR,26.766,427,149,98,72,247,319,996,11.646,0.292,0.194,0.117,0.487,0.604,2.483
17,Trevor Smith,C,BRI/SYR/SPR/NOR/WBS,26.615,421,141,93,81,234,315,1031,14.59,0.33,0.258,0.2,0.589,0.79,2.25
18,Jon Matsumoto,C,PHI/ADK/CHA/SA/CHI/WOR,24.94,457,139,117,58,256,314,1080,12.604,0.27,0.237,0.12,0.51,0.632,2.145
19,Ryan Potulny,C,PHI/SPR/BNG/RFD/HER,27.043,370,147,84,67,231,298,1136,12.422,0.36,0.23,0.166,0.585,0.754,2.838
20,Boyd Kane,LW,PHI/HER,33.428,463,127,89,74,216,290,840,13.945,0.247,0.172,0.147,0.418,0.565,1.783
21,Trent Whitfield,C,PEO/PRO,34.263,423,125,84,78,209,287,1090,9.35,0.196,0.097,0.108,0.297,0.405,2.039
22,Clay Wilson,D,POR/SYR/CHI/RCH/ABB,27.478,427,79,104,102,183,285,1015,8.624,0.211,0.207,0.266,0.416,0.685,2.455
23,Pierre-Alexandre Parenteau,RW,NOR/POR/HFD,25.606,252,113,100,70,213,283,902,13.51,0.494,0.392,0.296,0.886,1.188,3.65
24,Jerome Samson,RW,ALB/CHA,24.064,356,133,94,53,227,280,1368,7.911,0.294,0.243,0.1,0.538,0.644,3.6
25,Patrick Maroon,LW,PHI/ADK/SYR/NOR,23.428,353,118,92,68,210,278,902,13.513,0.38,0.268,0.162,0.643,0.806,2.699
26,Kyle Greentree,LW,PHI/QC/RFD/HER,26.865,347,131,73,64,204,268,1009,11.798,0.31,0.187,0.23,0.498,0.729,2.586
27,Jared Ross,C/D,PHI/CHI/ADK/PRO/PEO,26.483,386,91,98,79,189,268,834,6.653,0.136,0.168,0.16,0.304,0.462,1.447
28,Andrew Gordon,RW,HER/CHI/SYR,25.788,350,126,91,50,217,267,882,14.997,0.334,0.197,0.1,0.531,0.634,2.294
29,Cal O'Reilly,C,MIL/WBS/POR,23.522,286,57,123,85,180,265,395,8.621,0.136,0.354,0.27,0.49,0.758,1.503
30,Bracken Kearns,C,MIL/NOR/RFD/SA/WOR,30.361,472,110,86,69,196,265,828,15.108,0.299,0.19,0.192,0.484,0.678,1.956
31,Chris Conner,LW,IOW/PEO/WBS/GR/POR,27.747,320,99,105,58,204,262,791,11.628,0.26,0.296,0.224,0.556,0.782,2.234
32,David Van der Gulik,LW,OMA/QC/ABB/LE,28.423,445,113,89,58,202,260,1017,12.096,0.294,0.202,0.139,0.496,0.63,2.446
33,Garrett Stafford,D,WOR/GR/TEX/SA/POR/HAM/OKC/HER,31.648,445,64,88,107,152,259,763,6.463,0.102,0.172,0.24,0.272,0.51,1.39
34,Nick Drazenovic,C,PEO/SPR,24.702,381,100,86,68,186,254,837,11.768,0.286,0.284,0.258,0.568,0.825,2.438
35,Josh Hennessy,C,BNG/PRO,25.165,358,118,75,61,193,254,827,14.797,0.318,0.219,0.148,0.532,0.68,2.138
36,Chris Minard,LW,LOW/WBS/SPR/GR,28.856,333,152,58,43,210,253,1121,12.845,0.465,0.18,0.114,0.638,0.752,3.526
37,Denis Hamel,LW,BNG/ADK,33.412,343,127,83,42,210,252,1311,8.791,0.342,0.223,0.128,0.566,0.688,3.898
38,Mark Cullen,C,PHI/GR/MTB/RFD/RCH/SA,31.914,319,82,100,70,182,252,696,10.675,0.206,0.267,0.262,0.473,0.734,2.015
39,Bill Thomas,RW,SA/WBS/SPR/RCH/LE,28.248,388,115,72,64,187,251,937,12.106,0.313,0.185,0.143,0.496,0.639,2.542
40,Dane Byers,LW,HFD/CT/SA/SPR/OKC/HER,25.581,443,106,92,49,198,247,804,10.435,0.181,0.136,0.076,0.319,0.395,1.639
41,Jamie Johnson,C,IOW/BRI/ALB/RCH/GR,28.581,355,87,90,68,177,245,597,14.739,0.246,0.256,0.19,0.5,0.69,1.644
42,Krys Kolanos,RW,GR/QC/HOU/ADK/ABB,29.918,254,124,73,45,197,242,1036,11.038,0.44,0.266,0.193,0.705,0.893,3.907
43,Spencer Machacek,RW,CHI/STJ/SPR,22.982,359,98,87,54,185,239,916,10.361,0.253,0.246,0.144,0.498,0.641,2.437
44,Pascal Pelletier,C,PRO/RFD/PEO/SYR,25.376,304,97,79,61,176,237,873,10.339,0.292,0.272,0.195,0.566,0.758,2.759
45,Francis Pare,RW,GR,24.274,363,102,73,62,175,237,853,12.392,0.287,0.191,0.182,0.481,0.662,2.354
46,Andrew Ebbett,C,BNG/POR/IOW/SA/CHI,28.016,247,76,98,62,174,236,618,13.328,0.308,0.361,0.271,0.666,0.936,2.307
47,Marc-Andre Gragnani,D,RCH/POR/CHA,24.079,325,50,91,93,141,234,491,9.317,0.124,0.33,0.279,0.454,0.738,1.293
48,Ryan Hamilton,LW,HOU/TOR,26.435,421,129,58,46,187,233,756,21.6,0.434,0.18,0.128,0.613,0.74,1.978
