,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Alexander Radulov,RW,QUE,19.198,62,61,72,19,133,152,332,18.37,0.98,1.16,0.31,2.15,2.45,5.35
1,Stanislav Lascek,RW,CHI,19.661,64,47,61,27,108,135,344,13.66,0.73,0.95,0.42,1.69,2.11,5.38
2,Maxime Boisclair,LW,CHI,20.584,70,70,31,29,101,130,321,21.81,1.0,0.44,0.41,1.44,1.86,4.59
3,Olivier Latendresse,D,VDO,19.59,70,41,57,27,98,125,359,11.42,0.59,0.81,0.39,1.4,1.79,5.13
4,David Desharnais,C,CHI,19.004,63,33,49,36,82,118,161,20.5,0.52,0.78,0.57,1.3,1.87,2.56
5,Brent Aubin,RW,QUE/ROU,19.245,72,57,30,30,87,117,323,17.65,0.79,0.42,0.42,1.21,1.62,4.49
6,Derick Brassard,C,DRU,17.983,58,44,39,33,83,116,283,15.55,0.76,0.67,0.57,1.43,2.0,4.88
7,Alex Bourret,LW,SHA,18.946,67,44,39,31,83,114,289,15.22,0.66,0.58,0.46,1.24,1.7,4.31
8,Philippe Dupuis,C,MON,20.395,56,32,40,36,72,108,277,11.55,0.57,0.71,0.64,1.29,1.93,4.95
9,Mathieu Roy,LW,BAT,18.837,65,50,36,18,86,104,348,14.37,0.77,0.55,0.28,1.32,1.6,5.35
10,Mathieu Aubin,C,LEW,18.993,70,47,28,28,75,103,326,14.42,0.67,0.4,0.4,1.07,1.47,4.66
11,Claude Giroux,RW,GAT,17.676,69,39,32,32,71,103,199,19.6,0.57,0.46,0.46,1.03,1.49,2.88
12,Francois Bouchard,RW,BAC,17.388,69,33,40,29,73,102,234,14.1,0.48,0.58,0.42,1.06,1.48,3.39
13,Alexandre Picard-Hooper,C,BAC,18.311,70,57,29,14,86,100,285,20.0,0.81,0.41,0.2,1.23,1.43,4.07
14,Olivier Labelle,RW,BAT,20.17,67,50,29,21,79,100,290,17.24,0.75,0.43,0.31,1.18,1.49,4.33
15,David Brine,C,HAL,20.69,70,34,44,22,78,100,325,10.46,0.49,0.63,0.31,1.11,1.43,4.64
16,Angelo Esposito,C,QUE,16.567,57,39,35,24,74,98,200,19.5,0.68,0.61,0.42,1.3,1.72,3.51
17,Benoit Mondou,C,SHA,20.37,59,46,33,19,79,98,198,23.23,0.78,0.56,0.32,1.34,1.66,3.36
18,Rane Carnegie,RW,HAL,20.701,63,44,29,23,73,96,315,13.97,0.7,0.46,0.37,1.16,1.52,5.0
19,Viatcheslav Trukhno,LW,PEI,18.563,60,28,34,34,62,96,213,13.15,0.47,0.57,0.57,1.03,1.6,3.55
20,Stephane Goulet,LW,MON,19.688,67,51,26,16,77,93,225,22.67,0.76,0.39,0.24,1.15,1.39,3.36
21,Ian Mathieu-Girard,C,MON/VDO,20.252,69,31,36,22,67,89,169,18.34,0.45,0.52,0.32,0.97,1.29,2.45
22,Thomas Beauregard,RW,BAT,19.598,69,46,20,22,66,88,273,16.85,0.67,0.29,0.32,0.96,1.28,3.96
23,Kevin Asselin,RW,CAP,20.597,67,44,19,25,63,88,296,14.86,0.66,0.28,0.37,0.94,1.31,4.42
24,Marek Zagrapan,C,CHI,18.777,59,35,28,24,63,87,199,17.59,0.59,0.47,0.41,1.07,1.47,3.37
25,Mathieu Melanson,RW,QUE,20.069,59,42,20,24,62,86,268,15.67,0.71,0.34,0.41,1.05,1.46,4.54
26,James Sheppard,C,CAP,17.391,66,30,32,22,62,84,205,14.63,0.45,0.48,0.33,0.94,1.27,3.11
27,Keith Yandle,D,MON,19.018,66,25,31,28,56,84,282,8.87,0.38,0.47,0.42,0.85,1.27,4.27
28,Guillaume Latendresse,LW,DRU,18.314,51,43,23,17,66,83,280,15.36,0.84,0.45,0.33,1.29,1.63,5.49
29,Marc-Andre Cliche,C,LEW,18.484,66,37,22,23,59,82,195,18.97,0.56,0.33,0.35,0.89,1.24,2.95
30,Alexandre Demers,C,DRU,19.059,56,32,40,10,72,82,207,15.46,0.57,0.71,0.18,1.29,1.46,3.7
31,David Krejci,C,GAT,19.384,55,27,21,33,48,81,241,11.2,0.49,0.38,0.6,0.87,1.47,4.38
32,Alexandre Imbeault,C,VIC,19.226,69,29,23,28,52,80,268,10.82,0.42,0.33,0.41,0.75,1.16,3.88
33,Justin Munden,RW,ROU,18.848,69,32,26,22,58,80,223,14.35,0.46,0.38,0.32,0.84,1.16,3.23
34,Michal Sersen,D,QUE,19.716,63,22,34,23,56,79,286,7.69,0.35,0.54,0.37,0.89,1.25,4.54
35,Patrick Coulombe,D,CHI/RIM,20.397,62,23,33,21,56,77,258,8.91,0.37,0.53,0.34,0.9,1.24,4.16
36,Kyle Doucet,RW,ROU,20.455,70,19,34,21,53,74,157,12.1,0.27,0.49,0.3,0.76,1.06,2.24
37,Francis Pare,C,SHA,18.213,55,26,21,27,47,74,196,13.27,0.47,0.38,0.49,0.85,1.35,3.56
38,Marc-Edouard Vlasic,D,QUE,18.464,66,16,25,32,41,73,191,8.38,0.24,0.38,0.48,0.62,1.11,2.89
39,Guillaume Labrecque,RW,SHA/GAT,20.258,66,28,22,23,50,73,212,13.21,0.42,0.33,0.35,0.76,1.11,3.21
40,Brett Morrison,C,GAT,18.144,64,33,22,17,55,72,154,21.43,0.52,0.34,0.27,0.86,1.12,2.41
41,Marc-Andre Gragnani,D,PEI,18.516,62,16,24,31,40,71,149,10.74,0.26,0.39,0.5,0.65,1.15,2.4
42,Sebastien Bisaillon,D,VDO,18.771,63,35,17,19,52,71,241,14.52,0.56,0.27,0.3,0.83,1.13,3.83
43,Petr Pohl,RW,BAT,19.05,62,27,26,17,53,70,208,12.98,0.44,0.42,0.27,0.85,1.13,3.35
44,Hugo Carpentier,C,ROU,17.498,70,31,26,13,57,70,138,22.46,0.44,0.37,0.19,0.81,1.0,1.97
45,Mathieu Carle,D,BAT,17.961,67,18,12,39,30,69,206,8.74,0.27,0.18,0.58,0.45,1.03,3.07
46,Kristopher Letang,D,VDO,18.396,60,25,21,22,46,68,289,8.65,0.42,0.35,0.37,0.77,1.13,4.82
47,Benoit Doucet,LW,VIC,19.469,66,37,22,9,59,68,201,18.41,0.56,0.33,0.14,0.89,1.03,3.05
48,Benjamin Breault,C,BAC,17.566,68,30,24,14,54,68,259,11.58,0.44,0.35,0.21,0.79,1.0,3.81
49,Danny Stewart,C,PEI,20.397,58,29,23,15,52,67,196,14.8,0.5,0.4,0.26,0.9,1.16,3.38
50,Frederic St-Denis,D,DRU,19.644,69,17,26,24,43,67,169,10.06,0.25,0.38,0.35,0.62,0.97,2.45
51,Brad Marchand,RW,MON,17.347,68,29,21,16,50,66,158,18.35,0.43,0.31,0.24,0.74,0.97,2.32
52,Maxime Lincourt,RW,RIM,18.366,67,30,16,20,46,66,239,12.55,0.45,0.24,0.3,0.69,0.99,3.57
53,Martins Karsums,LW,MON,19.551,49,34,16,15,50,65,174,19.54,0.69,0.33,0.31,1.02,1.33,3.55
54,Yannick Riendeau,RW,ROU,17.243,67,27,21,17,48,65,163,16.56,0.4,0.31,0.25,0.72,0.97,2.43
55,Eric Castonguay,RW,LEW,17.994,70,26,21,18,47,65,205,12.68,0.37,0.3,0.26,0.67,0.93,2.93
56,Maxim Noreau,D,VIC,18.314,69,22,30,13,52,65,224,9.82,0.32,0.43,0.19,0.75,0.94,3.25
57,Simon Courcelles,C,QUE,19.267,69,12,33,19,45,64,107,11.21,0.17,0.48,0.28,0.65,0.93,1.55
58,Francis Verreault-Paul,RW,CHI,18.36,69,30,15,19,45,64,158,18.99,0.43,0.22,0.28,0.65,0.93,2.29
