,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,33.7,453,119,150,125,269,394,1093,7.619,0.17,0.269,0.24,0.439,0.68,2.225
1,T.J. Brennan,D,RCH/TOR/RFD/LV,28.468,439,119,129,120,248,368,1291,7.715,0.214,0.261,0.304,0.475,0.78,2.83
2,Chris Mueller,C,MIL/TEX/HFD/SD/TUC/TOR,31.545,430,139,133,88,272,360,1021,16.986,0.393,0.319,0.238,0.712,0.947,2.299
3,Cole Schneider,LW,BNG/RCH/HFD/MIL,27.071,466,142,127,80,269,349,1114,13.002,0.29,0.274,0.148,0.562,0.717,2.256
4,Phil Varone,C,RCH/BNG/LV,26.798,412,112,136,96,248,344,887,17.106,0.389,0.379,0.302,0.769,1.07,2.246
5,Andrew Agozzino,LW,LE/SA/CHI/COL,26.716,457,142,119,81,261,342,1208,13.636,0.38,0.288,0.192,0.668,0.86,2.762
6,Chris Bourque,LW,PRO/HFD/HER/BRI,31.629,380,117,120,103,237,340,1083,9.626,0.26,0.282,0.28,0.539,0.819,2.692
7,Carter Camper,C,PRO/SPR/BNG/HER/ALB/TUC/CLE/GR,29.21,420,80,129,110,209,319,828,11.096,0.217,0.362,0.216,0.579,0.798,1.98
8,Chris Terry,LW,CHA/STJ/LAV/GR,28.348,315,140,109,69,249,318,982,15.156,0.471,0.361,0.166,0.828,0.996,3.084
9,Andy Miele,C,POR/GR/LV,27.48,351,103,113,98,216,314,728,12.485,0.248,0.316,0.32,0.561,0.883,1.958
10,T.J. Hensick,C/RW,PEO/HFD/HAM/UTI/CHA/ONT/SJ,31.78,390,86,130,84,216,300,841,8.39,0.2,0.264,0.109,0.466,0.575,2.494
11,Ben Street,C,ABB/LE/SA/GR/SD,30.603,340,108,101,81,209,290,1103,8.055,0.249,0.27,0.3,0.52,0.814,3.03
12,Cal O'Reilly,C,UTI/RCH/TOR/IA,30.992,358,56,137,96,193,289,527,12.018,0.185,0.414,0.248,0.594,0.84,1.545
13,Chris Conner,LW/RW,POR/WBS/HER/LV,33.746,383,105,110,73,215,288,732,14.422,0.255,0.24,0.208,0.497,0.704,1.798
14,Justin Dowling,C,TEX,26.972,393,96,120,67,216,283,843,10.207,0.224,0.3,0.216,0.525,0.74,2.214
15,Seth Griffith,RW,PRO/TOR/RCH/MB,24.727,297,89,115,78,204,282,560,14.385,0.245,0.437,0.226,0.677,0.904,1.726
16,Jason Akeson,RW,ADK/LV/RCH/BNG/SYR,26.317,330,101,102,75,203,278,908,7.594,0.2,0.251,0.198,0.452,0.65,2.58
17,Matthew Ford,RW,SPR/ADK/OKC/BAK/GR,32.95,431,124,81,63,205,268,1017,11.222,0.234,0.18,0.096,0.42,0.515,2.058
18,Joe Whitney,LW,ALB/BRI/TUC/SA/HER/HFD,28.639,377,113,82,71,195,266,950,11.141,0.254,0.201,0.154,0.456,0.606,2.238
19,Mike Sislo,RW,ALB/TOR/SA/TUC/BRI,29.67,415,126,77,56,203,259,1003,10.175,0.247,0.162,0.147,0.41,0.556,2.391
20,Paul Thompson,RW,WBS/SPR/ALB/CHI,28.807,439,139,82,33,221,254,1191,13.468,0.357,0.188,0.111,0.547,0.656,2.676
21,Kenny Agostino,LW,ADK/STK/CHI/PRO/LAV,25.44,273,82,89,75,171,246,713,9.611,0.31,0.324,0.244,0.639,0.878,3.349
22,Mike Sgarbossa,C,LE/NOR/SD/SPR/MB/HER,25.158,367,95,87,63,182,245,695,16.824,0.338,0.248,0.168,0.584,0.751,1.986
23,Matt Taormina,D,SYR/SPR/WOR/LAV/STK,30.921,407,56,99,90,155,245,855,2.802,0.062,0.238,0.162,0.302,0.472,1.892
24,Brett Sutter,C,CHA/IA/ONT,30.304,459,101,83,57,184,241,922,13.507,0.244,0.158,0.148,0.404,0.546,1.84
