,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,30.184,129,54,47,50,101,151,396,13.54,0.415,0.365,0.385,0.78,1.165,3.06
1,Andy Miele,C,POR/GR,25.918,141,53,48,41,101,142,301,17.62,0.38,0.345,0.29,0.715,1.01,2.135
2,Jordan Weal,C,MCH,21.918,149,43,60,36,103,139,370,11.615,0.285,0.4,0.245,0.69,0.935,2.485
3,Brian O'Neill,RW,MCH,25.79,131,48,45,34,93,127,279,18.13,0.37,0.33,0.255,0.7,0.955,2.11
4,T.J. Brennan,D,TOR/RFD,24.952,149,37,50,37,87,124,475,7.57,0.245,0.335,0.25,0.585,0.83,3.185
5,Jonathan Marchessault,RW,SPR/SYR,23.219,145,47,48,28,95,123,504,9.325,0.325,0.335,0.195,0.66,0.86,3.495
6,Teemu Pulkkinen,LW,GR,22.203,117,65,35,20,100,120,390,16.705,0.59,0.315,0.175,0.905,1.08,3.47
7,Jason Akeson,RW,ADK/LV,23.786,127,47,38,32,85,117,386,12.2,0.37,0.295,0.255,0.67,0.92,3.05
8,Spencer Abbott,RW,TOR/RFD,25.877,129,36,46,32,82,114,282,12.77,0.28,0.36,0.25,0.635,0.885,2.185
9,Andrew Agozzino,LW,LE,23.2,149,47,38,28,85,113,436,10.57,0.32,0.255,0.19,0.575,0.755,2.93
10,Joe Whitney,LW,ALB,26.108,139,45,34,34,79,113,364,12.485,0.325,0.25,0.245,0.575,0.82,2.615
11,Shane Prince,LW,BNG,21.33,141,49,40,24,89,113,365,13.36,0.345,0.285,0.17,0.63,0.8,2.585
12,Chris Wideman,D,BNG,24.188,148,28,49,35,77,112,368,7.385,0.185,0.33,0.235,0.515,0.755,2.475
13,Cole Schneider,LW,BNG,23.556,138,49,39,24,88,112,318,15.28,0.355,0.285,0.17,0.64,0.81,2.305
14,Cal O'Reilly,C,UTI,27.46,128,17,50,39,67,106,174,9.695,0.13,0.385,0.315,0.515,0.835,1.38
15,Bobby Butler,RW,SA,26.89,137,49,31,26,80,106,345,14.305,0.36,0.225,0.19,0.585,0.775,2.515
16,Phil Varone,C,RCH,23.281,124,33,45,27,78,105,306,11.09,0.265,0.36,0.22,0.625,0.84,2.44
17,Carter Camper,C,SPR/PRO/BNG,25.694,135,27,35,41,62,103,251,10.79,0.2,0.26,0.31,0.46,0.77,1.885
18,Kael Mouillierat,LW,STJ/BRI,26.269,129,44,31,28,75,103,312,14.095,0.34,0.245,0.22,0.585,0.8,2.43
19,Max Reinhart,C,ABB/ADK,22.112,135,36,41,25,77,102,338,10.685,0.27,0.305,0.19,0.575,0.76,2.505
20,Brad Hunt,D,OKC,25.56,128,30,35,36,65,101,370,7.985,0.24,0.275,0.28,0.51,0.79,2.905
21,Oscar Lindberg,C,HFD,22.381,150,46,29,25,75,100,397,11.46,0.305,0.19,0.165,0.5,0.67,2.645
22,Alexander Khokhlachev,C,PRO,20.516,126,36,41,23,77,100,297,12.5,0.285,0.325,0.18,0.605,0.79,2.365
23,Matthew Ford,RW,OKC,29.434,142,44,28,28,72,100,366,12.015,0.31,0.2,0.2,0.51,0.705,2.58
24,Andrew Gordon,RW,STJ/LV,28.256,152,41,34,24,75,99,351,11.64,0.27,0.225,0.16,0.49,0.65,2.31
25,Ben Street,C,ABB/LE,27.088,102,37,35,27,72,99,344,10.755,0.34,0.345,0.27,0.69,0.96,3.44
