,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Baie-Comeau Drakkar,216,139,57.002,890,699,191,51.927,7102,6853,249,12.192,0.9,102.12
1,Shawinigan Cataractes,216,131,54.105,872,641,231,53.365,6858,5652,1206,11.817,0.888,100.565
2,Victoriaville Tigres,216,129,53.56,893,763,130,51.183,7373,7122,251,11.675,0.893,100.98
3,Halifax Mooseheads,216,129,55.615,791,656,135,53.97,7139,6433,706,11.01,0.897,100.708
4,Acadie-Bathurst Titan,216,127,54.495,772,695,77,53.225,7280,6519,761,10.328,0.9,100.368
5,Val-d'Or Foreurs,216,122,53.16,840,713,127,53.245,7096,6167,929,11.232,0.889,100.062
6,Hull Olympiques,216,112,51.748,784,759,25,49.998,6329,6535,-206,12.088,0.887,100.782
7,Rouyn-Noranda Huskies,216,106,50.048,818,805,13,50.12,6996,7005,-9,11.438,0.885,99.968
8,Quebec Remparts,216,105,50.662,715,768,-53,52.202,6944,6638,306,10.465,0.891,99.535
9,Cape Breton Screaming Eagles,216,103,47.4,756,784,-28,46.16,6825,7534,-709,10.565,0.9,100.47
10,Chicoutimi Sagueneens,216,96,46.11,759,874,-115,49.078,7158,7225,-67,10.445,0.882,98.625
11,Sherbrooke Castors,216,94,49.29,713,772,-59,49.145,6760,7170,-410,10.362,0.897,100.038
12,Moncton Wildcats,216,91,48.555,715,826,-111,47.482,6547,7497,-950,10.75,0.896,100.39
13,Montreal Rocket,216,87,47.12,703,814,-111,49.57,6866,6959,-93,10.41,0.886,98.965
14,Drummondville Voltigeurs,216,83,42.265,677,844,-167,44.298,6297,7360,-1063,10.497,0.889,99.333
15,Rimouski Oceanic,216,74,39.752,728,1006,-278,46.037,7088,7971,-883,9.78,0.872,97.04
