,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Taylor Beck,RW,GUE,18.844,123,81,67,40,148,188,0.66,0.545,0.325,1.205,1.525
1,Jason Akeson,RW,KIT,19.786,132,48,87,53,135,188,0.365,0.655,0.4,1.02,1.42
2,Tyler  Toffoli,RW,OTT,17.894,133,94,62,31,156,187,0.705,0.465,0.235,1.17,1.405
3,Greg McKegg,C,ER,17.746,133,86,57,34,143,177,0.645,0.43,0.255,1.075,1.33
4,Peter Holland,C,GUE,19.17,126,67,59,42,126,168,0.53,0.47,0.335,1.0,1.335
5,Christian Thomas,RW,OSH,17.806,130,95,42,28,137,165,0.73,0.32,0.215,1.055,1.265
6,Justin Shugg,RW,WSR/MISS,18.228,133,80,55,30,135,165,0.6,0.415,0.225,1.015,1.24
7,Ryan Ellis,D,WSR,19.2,106,36,77,49,113,162,0.33,0.715,0.46,1.05,1.505
8,Michael Latta,C,GUE,18.81,126,67,58,37,125,162,0.535,0.455,0.29,0.99,1.285
9,Mike Cazzola,C,ER,19.024,118,55,58,40,113,153,0.455,0.51,0.34,0.965,1.3
10,Brett  Thompson,C,SSM/ER,19.123,134,86,36,27,122,149,0.645,0.27,0.2,0.915,1.11
11,Garrett Wilson,LW,OS,19.002,131,76,45,27,121,148,0.58,0.345,0.205,0.925,1.125
12,Anthony Luciani,RW,ER,19.843,122,67,53,26,120,146,0.55,0.45,0.22,1.0,1.22
13,Kale Kerbashian,LW,SAR,19.941,126,63,61,20,124,144,0.495,0.475,0.16,0.975,1.13
14,Nathan Moon,C,KGN,20.196,130,59,59,25,118,143,0.455,0.455,0.19,0.91,1.1
15,Ryan Martindale,C,OTT,18.386,126,53,57,33,110,143,0.415,0.45,0.26,0.865,1.13
16,Andrew  Agozzino,LW,NIAG,19.2,134,80,33,27,113,140,0.595,0.245,0.205,0.84,1.045
17,Freddie Hamilton,RW,NIAG,18.206,132,63,50,25,113,138,0.475,0.38,0.19,0.85,1.04
18,Josh Shalla,LW,SAG,18.474,136,79,33,25,112,137,0.58,0.24,0.185,0.82,1.01
19,Cody Lindsay,C,OTT,19.8,133,66,47,23,113,136,0.495,0.355,0.175,0.845,1.02
20,Ryan  Spooner,C,PBO/KGN,18.126,111,54,51,30,105,135,0.475,0.465,0.27,0.935,1.21
21,Michael Sgarbossa,C,BAR/SAG/SBY,17.642,130,56,53,25,109,134,0.435,0.41,0.195,0.845,1.04
22,Ryan Strome,C,BAR/NIAG,16.68,126,41,52,40,93,133,0.32,0.405,0.31,0.725,1.035
23,Matt Puempel,LW,PBO,17.14,114,67,37,29,104,133,0.59,0.325,0.255,0.915,1.165
24,Taylor  Carnevale,C,BAR/WSR,19.005,130,63,35,31,98,129,0.49,0.27,0.235,0.76,0.995
25,Devante Smith-Pelly,LW,MISS,17.754,127,65,41,22,106,128,0.51,0.325,0.175,0.835,1.01
26,Robby Mignardi,RW,OS,19.717,135,62,43,23,105,128,0.46,0.315,0.17,0.775,0.95
27,Jared Knight,RW,LDN,18.164,131,61,44,22,105,127,0.47,0.33,0.165,0.8,0.965
28,Joey Hishon,C,OS,18.406,86,53,51,23,104,127,0.59,0.57,0.26,1.165,1.425
29,Robbie Czarnik,C,PLY,20.138,104,50,39,37,89,126,0.47,0.38,0.355,0.845,1.2
30,Shawn Szydlowski,RW,ER,19.613,131,62,31,33,93,126,0.47,0.24,0.25,0.71,0.96
31,Casey Cizikas,C,MISS,19.049,120,54,46,26,100,126,0.465,0.39,0.22,0.855,1.07
32,Alex Friesen,C,NIAG,19.126,120,49,51,26,100,126,0.405,0.425,0.22,0.83,1.05
33,Darren Archibald,LW,BAR/NIAG,20.097,118,67,39,19,106,125,0.565,0.335,0.16,0.895,1.06
34,Vern Cooper,LW,SSM,19.21,117,50,52,23,102,125,0.43,0.445,0.195,0.87,1.07
35,Andy Andreoff,LW,OSH,18.832,133,48,51,24,99,123,0.36,0.385,0.18,0.745,0.93
36,Matthew Tipoff,LW,KIT/BELV,19.449,135,50,40,33,90,123,0.37,0.295,0.245,0.665,0.91
37,Daniel Erlich,LW,LDN/GUE,19.01,129,36,51,36,87,123,0.285,0.395,0.28,0.68,0.96
38,Austin Watson,C,WSR/PBO,18.173,120,54,40,28,94,122,0.44,0.335,0.245,0.775,1.02
39,Thomas Nesbitt,RW,OTT,19.739,133,65,38,19,103,122,0.49,0.285,0.14,0.78,0.92
40,Jordan Szwarz,RW,SAG,18.841,130,53,48,19,101,120,0.41,0.37,0.145,0.78,0.925
41,Shane Prince,LW,KIT/OTT,17.33,124,40,48,30,88,118,0.325,0.395,0.25,0.725,0.975
42,Ryan Murphy,D,KIT,16.96,125,32,38,48,70,118,0.255,0.305,0.38,0.56,0.94
43,Ethan Werek,C,KGN,18.776,104,54,31,31,85,116,0.52,0.3,0.3,0.815,1.115
44,Boone Jenner,C,OSH,16.752,128,44,46,25,90,115,0.345,0.36,0.195,0.705,0.9
45,Steven Shipley,LW,OS/NIAG,17.899,133,41,44,28,85,113,0.31,0.33,0.21,0.635,0.85
46,Phil Varone,C,LDN/ER,19.282,90,43,39,31,82,113,0.435,0.4,0.365,0.83,1.195
47,Colin Behenna,C,BAR,18.778,122,40,46,27,86,113,0.31,0.365,0.21,0.675,0.88
48,Gabriel Landeskog,RW,KIT,17.31,114,60,27,25,87,112,0.535,0.24,0.225,0.78,1.0
49,Eric O'Dell,C,SBY,19.736,107,53,39,20,92,112,0.5,0.375,0.195,0.87,1.065
50,Zack Kassian,RW,WSR/PBO,19.142,94,38,40,30,78,108,0.39,0.405,0.3,0.795,1.1
51,Mathew  Sisca,C,GUE/SAG,19.377,126,47,34,26,81,107,0.36,0.27,0.21,0.63,0.84
52,Tyler Seguin,C,PLY,17.624,63,48,40,18,88,106,0.76,0.63,0.29,1.4,1.68
53,Taylor Hall,LW,WSR,17.837,57,40,42,24,82,106,0.7,0.74,0.42,1.44,1.86
54,Ivan Telegin,C,SAG,18.047,110,46,33,26,79,105,0.425,0.29,0.235,0.715,0.945
