,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Cedar Rapids RoughRiders,237,122,54.495,773,671,102,48.526,7327,7460,-133,10.379,0.918,102.091
1,Lincoln Stars,236,116,54.529,791,683,108,50.464,7280,7215,65,11.14,0.908,101.909
2,Tri-City Storm,234,114,52.442,730,636,94,56.324,7194,5784,1410,9.309,0.89,98.254
3,Waterloo Black Hawks,230,105,49.336,695,656,39,54.052,7545,6551,994,8.644,0.894,98.106
4,Sioux Falls Stampede,233,94,51.001,667,778,-111,46.374,6607,8066,-1459,10.07,0.915,101.51
5,Des Moines Buccaneers,236,91,49.957,760,811,-51,50.248,7988,8335,-347,9.322,0.906,99.838
6,Chicago Steel,237,89,44.171,673,781,-108,47.326,7334,7716,-382,8.942,0.899,98.794
7,Green Bay Gamblers,237,83,45.221,613,775,-162,48.061,7134,7729,-595,8.521,0.905,98.968
8,Sioux City Musketeers,155,72,49.707,494,466,28,47.99,4941,5097,-156,9.768,0.908,100.482
9,River City Lancers,117,69,55.77,370,293,77,55.675,3875,3096,779,9.235,0.909,100.115
10,Omaha Lancers,118,67,55.705,392,312,80,53.4,3758,3284,474,10.14,0.911,101.24
11,Indiana Ice,118,40,45.01,343,419,-76,48.92,3453,3604,-151,9.675,0.888,98.465
12,Souix City Musketeers,57,34,57.49,215,159,56,49.61,1698,1725,-27,12.14,0.91,103.14
13,Danville Wings,58,26,49.24,161,166,-5,50.33,1656,1634,22,9.56,0.901,99.62
14,Topeka Scarecrows,47,24,53.5,153,133,20,55.43,1496,1203,293,10.17,0.89,99.19
15,St. Louis Heartland Eagles,56,13,36.58,124,215,-91,39.31,1447,2234,-787,8.06,0.907,98.76
