,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,1350,806,57.844,5305,4119,1186,51.538,46363,45002,1361,11.664,0.909,102.524
1,Kitchener Rangers,1350,726,49.472,4783,4283,500,49.694,48155,44712,3443,10.848,0.892,100.074
2,Barrie Colts,1351,696,50.513,4855,4329,526,48.494,46442,45837,605,10.876,0.9,100.91
3,Sault Ste. Marie Greyhounds,1350,696,58.266,4817,4453,364,52.805,45240,44007,1233,12.152,0.901,102.231
4,Windsor Spitfires,1352,668,49.226,4820,4625,195,49.151,46587,44302,2285,10.541,0.899,100.467
5,Guelph Storm,1350,661,50.38,4647,4475,172,49.122,45438,45134,304,10.982,0.896,100.538
6,Ottawa 67's,1341,660,54.282,4857,4557,300,51.538,45402,45503,-101,11.772,0.895,101.174
7,Erie Otters,1350,611,48.204,4697,4888,-191,50.748,44954,44730,224,11.022,0.878,98.784
8,Owen Sound Attack,1282,601,50.912,4393,4293,100,54.963,46052,41865,4187,9.517,0.886,98.082
9,Plymouth Whalers,1088,591,46.958,3855,3236,619,46.409,36278,36220,58,9.459,0.91,100.439
10,Oshawa Generals,1347,590,53.723,4601,4769,-168,50.568,45891,45090,801,11.196,0.902,101.339
11,Peterborough Petes,1348,583,46.355,4365,4894,-529,47.344,44703,48387,-3684,10.068,0.895,99.554
12,Sarnia Sting,1352,581,51.003,4615,4911,-296,49.656,44488,46494,-2006,11.939,0.887,100.568
13,Kingston Frontenacs,1351,560,42.896,4431,4950,-519,47.017,45992,48234,-2242,8.847,0.895,98.296
14,Belleville Bulls,1082,513,45.878,3557,3559,-2,47.652,36254,37661,-1407,8.751,0.906,99.316
15,Sudbury Wolves,1348,501,47.382,4086,4930,-844,47.994,43014,47546,-4532,10.132,0.898,99.84
16,Saginaw Spirit,1146,477,50.82,3747,4081,-334,50.975,37535,39536,-2001,10.378,0.896,99.883
17,Brampton Battalion,952,460,50.982,3029,2924,105,55.962,32665,29624,3041,8.136,0.902,98.267
18,Niagara IceDogs,806,374,54.502,2861,2701,160,50.856,27744,26628,1116,10.918,0.905,101.41
19,Toronto St. Michael's Majors,540,256,44.602,1708,1844,-136,46.044,18118,19158,-1040,9.95,0.895,99.426
20,Mississauga IceDogs,544,197,50.766,1678,2199,-521,52.625,18552,20160,-1608,10.124,0.892,99.29
21,Mississauga Steelheads,466,183,49.714,1418,1631,-213,52.261,14854,15457,-603,9.758,0.893,99.024
22,North Bay Battalion,398,174,46.608,1278,1320,-42,47.882,12830,12183,647,10.036,0.896,99.586
23,Mississauga St. Michael's Majors,272,127,50.076,837,832,5,49.318,8846,8629,217,9.358,0.908,100.195
24,Hamilton Bulldogs,264,119,48.91,897,932,-35,51.581,8506,8131,375,10.432,0.884,98.83
25,North Bay Centennials,202,81,45.61,623,714,-91,49.028,6968,7192,-224,8.48,0.904,98.805
26,Flint Firebirds,264,76,38.491,780,1149,-369,46.145,8307,9095,-788,9.358,0.872,96.576
27,Mississauga St. Michaels Majors,68,49,62.75,283,168,115,58.69,2543,1790,753,10.78,0.908,101.6
28,Owen Sound Platers,68,25,44.8,237,292,-55,46.3,2485,2882,-397,9.43,0.901,99.48
