,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Sault Ste. Marie Greyhounds,272,180,60.4,1179,816,363,53.878,9475,8273,1202,12.302,0.905,102.824
1,London Knights,272,169,55.835,1123,838,285,49.339,8773,8814,-41,11.747,0.909,102.595
2,Erie Otters,272,157,53.226,1121,841,280,53.043,9132,7562,1570,11.451,0.886,100.08
3,Kitchener Rangers,272,147,52.142,954,875,79,50.274,8876,8541,335,10.865,0.901,101.0
4,Owen Sound Attack,272,144,55.569,1025,840,185,56.802,9781,7986,1795,10.44,0.89,99.366
5,Oshawa Generals,272,142,51.909,955,840,115,50.164,9039,8383,656,10.442,0.902,100.559
6,Sarnia Sting,272,136,54.05,1030,938,92,49.09,8833,8904,-71,12.016,0.903,102.305
7,Barrie Colts,272,135,52.365,1054,947,107,50.145,8916,9003,-87,11.334,0.895,100.83
8,Kingston Frontenacs,272,132,52.512,855,776,79,51.158,9103,8346,757,9.56,0.91,100.61
9,Windsor Spitfires,272,131,50.711,916,906,10,49.048,8491,8494,-3,10.695,0.901,100.812
10,Ottawa 67's,272,122,47.384,911,964,-53,49.305,8200,8461,-261,10.472,0.887,99.144
11,Niagara IceDogs,272,122,49.32,926,932,-6,49.06,9134,9170,-36,9.905,0.902,100.131
12,Mississauga Steelheads,272,115,49.304,874,950,-76,50.616,8660,9059,-399,10.098,0.895,99.539
13,North Bay Battalion,272,115,47.502,871,906,-35,50.892,8696,8189,507,9.407,0.894,98.748
14,Peterborough Petes,272,114,46.431,894,1015,-121,46.682,8698,9740,-1042,10.195,0.897,99.885
15,Saginaw Spirit,272,100,44.49,812,1033,-221,49.05,8538,9024,-486,8.944,0.891,98.009
16,Hamilton Bulldogs,204,95,51.17,681,685,-4,52.252,6546,6241,305,10.165,0.894,99.52
17,Guelph Storm,272,93,43.952,814,1084,-270,46.555,8459,9928,-1469,9.578,0.895,98.976
18,Sudbury Wolves,272,65,39.404,729,1205,-476,44.652,8088,10166,-2078,9.245,0.887,97.892
19,Flint Firebirds,204,65,41.052,600,828,-228,49.01,6542,6782,-240,8.725,0.879,96.512
20,Belleville Bulls,68,22,45.1,198,241,-43,46.15,2184,2548,-364,8.9,0.908,99.69
21,Plymouth Whalers,68,21,43.27,193,253,-60,44.18,2023,2556,-533,9.41,0.906,99.97
