,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
70,Nathan Dunkley,LW,LDN,18.53,62,22,15,14,37,51,139,15.83,0.35,0.24,0.23,0.6,0.82,2.24,21.41,0.35,9,38,23.68,5,33,15.15,8,68,11.76,174,308,56.49
71,Kade Landry,D,HAM,19.371,61,6,25,18,31,49,101,5.94,0.1,0.41,0.3,0.51,0.8,1.66,5.22,0.09,0,2,0.0,0,2,0.0,6,97,6.19,0,0,0.0
72,Sean Josling,RW,SAR,19.486,57,19,20,9,39,48,162,11.73,0.33,0.35,0.16,0.68,0.84,2.84,18.81,0.33,2,24,8.33,4,28,14.29,13,110,11.82,4,28,14.29
73,Cedric Ralph,LW,GUE,19.65,61,20,19,9,39,48,94,21.28,0.33,0.31,0.15,0.64,0.79,1.54,13.42,0.22,3,15,20.0,7,27,25.93,10,52,19.23,98,161,60.87
74,Cole Purboo,RW,WSR,19.245,62,25,14,9,39,48,186,13.44,0.4,0.23,0.15,0.63,0.77,3.0,25.08,0.4,11,46,23.91,5,30,16.67,9,110,8.18,2,12,16.67
75,Nick Robertson,C,PBO,17.011,47,23,13,12,36,48,161,14.29,0.49,0.28,0.26,0.77,1.02,3.43,13.05,0.28,5,11,45.45,3,19,15.79,15,131,11.45,13,32,40.62
76,Evan Bouchard,D,LDN,18.905,39,12,24,12,36,48,165,7.27,0.31,0.62,0.31,0.92,1.23,4.23,11.57,0.3,1,5,20.0,0,3,0.0,11,157,7.01,0,0,0.0
77,Christopher Paquette,C,PBO,20.471,61,27,15,5,42,47,189,14.29,0.44,0.25,0.08,0.69,0.77,3.1,17.75,0.29,6,17,35.29,7,30,23.33,14,142,9.86,800,1388,57.64
78,Shane Bulitka,C,SBY,19.187,61,19,18,10,37,47,85,22.35,0.31,0.3,0.16,0.61,0.77,1.39,9.48,0.16,8,18,44.44,3,15,20.0,8,52,15.38,217,429,50.58
79,Curtis Douglas,C,WSR,18.527,61,24,17,6,41,47,194,12.37,0.39,0.28,0.1,0.67,0.77,3.18,23.49,0.39,4,40,10.0,6,44,13.64,14,110,12.73,128,235,54.47
80,Danil Antropov,LW,OSH,17.736,60,14,20,12,34,46,96,14.58,0.23,0.33,0.2,0.57,0.77,1.6,12.52,0.21,4,18,22.22,7,22,31.82,3,56,5.36,10,20,50.0
81,Blake Murray,C,SBY,17.197,60,28,9,9,37,46,149,18.79,0.47,0.15,0.15,0.62,0.77,2.48,18.81,0.31,8,21,38.1,8,29,27.59,12,99,12.12,300,561,53.48
82,Cole Tymkin,RW,LDN,19.447,57,21,16,9,37,46,88,23.86,0.37,0.28,0.16,0.65,0.81,1.54,11.4,0.2,12,22,54.55,5,23,21.74,4,43,9.3,0,1,0.0
83,Adam McMaster,C,NB/OS,18.558,62,15,18,13,33,46,120,12.5,0.24,0.29,0.21,0.53,0.74,1.94,9.85,0.16,1,10,10.0,1,16,6.25,13,94,13.83,233,531,43.88
84,Damien Giroux,C,SAG,18.536,60,27,11,8,38,46,109,24.77,0.45,0.18,0.13,0.63,0.77,1.82,15.5,0.26,11,34,32.35,7,29,24.14,9,46,19.57,340,734,46.32
85,MacKenzie Entwistle,RW,GUE/HAM,19.174,50,24,15,7,39,46,157,15.29,0.48,0.3,0.14,0.78,0.92,3.14,19.58,0.39,3,39,7.69,8,30,26.67,13,88,14.77,308,636,48.43
86,Daniel D'Amico,C,WSR,17.638,61,21,12,13,33,46,139,15.11,0.34,0.2,0.21,0.54,0.75,2.28,15.38,0.25,6,21,28.57,7,29,24.14,8,89,8.99,26,58,44.83
87,Nando Eggenberger,LW,OSH,18.941,53,24,12,9,36,45,121,19.83,0.45,0.23,0.17,0.68,0.85,2.28,14.81,0.28,8,30,26.67,6,25,24.0,10,66,15.15,14,21,66.67
88,Adam Timleck,RW,PBO,20.551,58,21,15,9,36,45,147,14.29,0.36,0.26,0.16,0.62,0.78,2.53,15.51,0.27,3,17,17.65,7,25,28.0,11,105,10.48,7,13,53.85
89,Ben Hawerchuk,LW,BAR,20.471,57,26,11,8,37,45,180,14.44,0.46,0.19,0.14,0.65,0.79,3.16,19.33,0.34,5,28,17.86,5,29,17.24,16,123,13.01,117,264,44.32
90,Jean-Luc Foudy,C,WSR,16.343,57,6,28,11,34,45,104,5.77,0.11,0.49,0.19,0.6,0.79,1.82,10.43,0.18,2,17,11.76,0,20,0.0,4,67,5.97,89,232,38.36
91,DJ Busdeker,RW,SAG,18.974,59,14,18,12,32,44,151,9.27,0.24,0.31,0.2,0.54,0.75,2.56,18.03,0.31,1,23,4.35,5,39,12.82,8,89,8.99,92,188,48.94
92,Maksim Sushko,LW,OS,19.595,55,16,19,9,35,44,144,11.11,0.29,0.35,0.16,0.64,0.8,2.62,16.99,0.31,3,13,23.08,6,26,23.08,7,105,6.67,3,8,37.5
93,Giovanni Vallati,D,OSH,18.566,62,10,19,14,29,43,97,10.31,0.16,0.31,0.23,0.47,0.69,1.56,5.49,0.09,0,2,0.0,1,6,16.67,9,89,10.11,1,1,100.0
94,Declan Chisholm,D,PBO,18.675,60,4,21,18,25,43,111,3.6,0.07,0.35,0.3,0.42,0.72,1.85,6.14,0.1,0,3,0.0,0,9,0.0,4,99,4.04,0,1,0.0
95,Eric Henderson,LW,HAM/OSH,20.397,62,13,17,13,30,43,143,9.09,0.21,0.27,0.21,0.48,0.69,2.31,14.46,0.23,4,31,12.9,3,23,13.04,6,89,6.74,311,715,43.5
96,Macauley Carson,LW,SBY,19.513,57,16,19,7,35,42,156,10.26,0.28,0.33,0.12,0.61,0.74,2.74,20.83,0.37,5,38,13.16,7,30,23.33,4,88,4.55,514,947,54.28
97,David Levin,LW,SBY,18.998,43,18,13,11,31,42,157,11.46,0.42,0.3,0.26,0.72,0.98,3.65,14.07,0.33,2,11,18.18,5,28,17.86,11,118,9.32,206,369,55.83
98,Cole Schwindt,RW,MISS,17.391,61,16,11,14,27,41,133,12.03,0.26,0.18,0.23,0.44,0.67,2.18,12.69,0.21,5,24,20.83,4,16,25.0,7,93,7.53,475,913,52.03
99,Keean Washkurak,C,MISS,17.082,59,14,14,13,28,41,125,11.2,0.24,0.24,0.22,0.47,0.69,2.12,14.16,0.24,7,29,24.14,3,23,13.04,4,73,5.48,442,887,49.83
100,Nolan Hutcheson,LW,SBY,18.221,59,22,14,5,36,41,139,15.83,0.37,0.24,0.08,0.61,0.69,2.36,14.72,0.25,8,30,26.67,5,31,16.13,9,78,11.54,12,29,41.38
101,Jordan Sambrook,D,SSM,20.43,60,15,16,10,31,41,172,8.72,0.25,0.27,0.17,0.52,0.68,2.87,10.2,0.17,4,8,50.0,2,9,22.22,9,155,5.81,0,0,0.0
102,Kody Clark,RW,OTT,18.924,52,15,16,10,31,41,134,11.19,0.29,0.31,0.19,0.6,0.79,2.58,13.13,0.25,3,20,15.0,1,20,5.0,11,94,11.7,19,46,41.3
103,Eric Uba,RW,FLNT,17.744,61,19,13,9,32,41,152,12.5,0.31,0.21,0.15,0.52,0.67,2.49,10.95,0.18,1,12,8.33,4,17,23.53,14,123,11.38,74,152,48.68
104,Tyler Angle,C,WSR,17.958,52,20,9,11,29,40,138,14.49,0.38,0.17,0.21,0.56,0.77,2.65,12.24,0.24,5,14,35.71,4,24,16.67,11,100,11.0,397,776,51.16
105,Semyon Der-Arguchintsev,C,PBO,17.999,55,6,15,19,21,40,91,6.59,0.11,0.27,0.35,0.38,0.73,1.65,8.4,0.15,1,8,12.5,1,14,7.14,4,69,5.8,431,846,50.95
106,Alexey Toropchenko,RW,GUE,19.226,55,16,17,6,33,39,186,8.6,0.29,0.31,0.11,0.6,0.71,3.38,23.21,0.42,7,43,16.28,4,26,15.38,5,117,4.27,6,12,50.0
107,Jason Willms,C,BAR,19.601,62,17,19,3,36,39,170,10.0,0.27,0.31,0.05,0.58,0.63,2.74,22.4,0.36,6,42,14.29,3,24,12.5,8,104,7.69,779,1386,56.2
108,Liam Kirk,LW,PBO,18.7,56,21,12,6,33,39,156,13.46,0.38,0.21,0.11,0.59,0.7,2.79,14.67,0.26,6,23,26.09,3,24,12.5,12,109,11.01,8,21,38.1
109,Dmitri Samorukov,D,GUE,19.25,53,7,12,19,19,38,150,4.67,0.13,0.23,0.36,0.36,0.72,2.83,8.22,0.16,1,4,25.0,2,8,25.0,4,138,2.9,0,1,0.0
110,Ivan Lodnia,RW,NIAG,19.042,34,14,14,10,28,38,155,9.03,0.41,0.41,0.29,0.82,1.12,4.56,17.32,0.51,3,16,18.75,2,31,6.45,9,108,8.33,26,60,43.33
111,Barret Kirwin,C,GUE/OS,18.574,58,19,10,9,29,38,123,15.45,0.33,0.17,0.16,0.5,0.66,2.12,13.19,0.23,2,14,14.29,6,25,24.0,11,84,13.1,485,854,56.79
112,Ryan Roth,RW,SSM,18.155,61,20,12,6,32,38,97,20.62,0.33,0.2,0.1,0.52,0.62,1.59,10.84,0.18,3,19,15.79,2,14,14.29,15,64,23.44,16,26,61.54
113,Will Cuylle,LW,WSR,16.373,57,25,9,4,34,38,166,15.06,0.44,0.16,0.07,0.6,0.67,2.91,16.05,0.28,8,30,26.67,3,32,9.38,14,104,13.46,37,79,46.84
114,Ryan Cranford,RW,KGN,20.436,59,17,14,7,31,38,203,8.37,0.29,0.24,0.12,0.53,0.64,3.44,18.07,0.31,5,21,23.81,4,29,13.79,8,153,5.23,33,77,42.86
115,Justin Murray,D,SAG/BAR,20.066,60,12,11,14,23,37,147,8.16,0.2,0.18,0.23,0.38,0.62,2.45,7.53,0.13,2,3,66.67,2,8,25.0,8,136,5.88,2,3,66.67
116,Jamie Drysdale,D,ER,16.438,55,7,14,16,21,37,103,6.8,0.13,0.25,0.29,0.38,0.67,1.87,5.36,0.1,0,3,0.0,0,8,0.0,7,92,7.61,0,0,0.0
117,Tyler Tullio,RW,OSH,16.447,54,13,15,9,28,37,114,11.4,0.24,0.28,0.17,0.52,0.69,2.11,9.66,0.18,4,15,26.67,2,22,9.09,7,77,9.09,8,23,34.78
118,Brady Gilmour,C,SAG,19.412,57,13,17,7,30,37,91,14.29,0.23,0.3,0.12,0.53,0.65,1.6,10.61,0.19,7,27,25.93,3,18,16.67,3,46,6.52,247,515,47.96
119,Nick King,D,NB,19.672,60,8,13,16,21,37,108,7.41,0.13,0.22,0.27,0.35,0.62,1.8,4.77,0.08,1,2,50.0,0,3,0.0,7,103,6.8,1,2,50.0
120,Sean Durzi,D,GUE/OS,19.902,35,11,18,8,29,37,108,10.19,0.31,0.51,0.23,0.83,1.06,3.09,8.55,0.24,2,7,28.57,1,8,12.5,8,93,8.6,0,1,0.0
121,Joey Keane,D,BAR/LDN,19.206,60,8,12,17,20,37,165,4.85,0.13,0.2,0.28,0.33,0.62,2.75,10.7,0.18,1,4,25.0,1,11,9.09,6,150,4.0,0,1,0.0
122,Oliver Castleman,LW,NIAG,19.001,55,19,11,6,30,36,97,19.59,0.35,0.2,0.11,0.55,0.65,1.76,10.79,0.2,6,15,40.0,3,16,18.75,10,66,15.15,6,9,66.67
123,Billy Moskal,C,LDN,18.484,62,14,16,6,30,36,99,14.14,0.23,0.26,0.1,0.48,0.58,1.6,10.51,0.17,6,22,27.27,2,20,10.0,6,57,10.53,699,1161,60.21
124,Matej Pekar,C,BAR,18.596,33,14,17,5,31,36,111,12.61,0.42,0.52,0.15,0.94,1.09,3.36,11.08,0.34,5,21,23.81,3,18,16.67,6,72,8.33,26,59,44.07
125,Alec Regula,D,LDN,18.109,60,9,12,15,21,36,122,7.38,0.15,0.2,0.25,0.35,0.6,2.03,9.86,0.16,2,7,28.57,1,10,10.0,6,105,5.71,0,1,0.0
126,Aidan Prueter,C,SAG/MISS,16.734,59,11,11,13,22,35,136,8.09,0.19,0.19,0.22,0.37,0.59,2.31,15.51,0.26,4,29,13.79,5,36,13.89,2,71,2.82,406,778,52.19
127,Mitchell Hoelscher,C,OTT,18.634,59,9,11,15,20,35,84,10.71,0.15,0.19,0.25,0.34,0.59,1.42,8.5,0.14,3,15,20.0,1,14,7.14,5,55,9.09,474,869,54.55
128,Owen Lalonde,D,GUE,18.621,61,7,12,16,19,35,98,7.14,0.11,0.2,0.26,0.31,0.57,1.61,4.74,0.08,1,4,25.0,1,4,25.0,5,90,5.56,0,0,0.0
129,Nick Isaacson,LW,MISS/PBO,19.097,60,12,16,7,28,35,152,7.89,0.2,0.27,0.12,0.47,0.58,2.53,12.66,0.21,0,13,0.0,5,22,22.73,7,117,5.98,13,32,40.62
130,Maxim Golod,LW,ER,18.076,53,17,12,6,29,35,141,12.06,0.32,0.23,0.11,0.55,0.66,2.66,15.72,0.3,5,24,20.83,3,29,10.34,9,88,10.23,1,8,12.5
