,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Ryan White,C/D,CGY/KAM/P.A,19.367,348,90,102,75,192,267,0.241,0.292,0.238,0.537,0.776
1,Colton Yellow Horn,LW,LET/TRI,19.615,193,113,76,60,189,249,0.622,0.408,0.302,1.022,1.332
2,Zach Hamill,C,EVT,18.227,189,79,98,50,177,227,0.41,0.515,0.252,0.925,1.175
3,Steve DaSilva,C,KTN,19.846,207,99,77,50,176,226,0.507,0.397,0.245,0.9,1.145
4,Mitch Fadden,C,LET/SEA,18.7,211,90,90,41,180,221,0.435,0.45,0.208,0.888,1.092
5,Zach Boychuk,C,LET,17.197,194,82,86,46,168,214,0.452,0.425,0.242,0.878,1.12
6,Brock Nixon,C,KAM/CGY,19.862,208,92,60,43,152,195,0.445,0.308,0.215,0.752,0.965
7,Mark Santorelli,LW,CWK,18.608,144,56,79,48,135,183,0.39,0.55,0.335,0.935,1.27
8,Bud Holloway,RW,SEA,18.791,213,91,53,38,144,182,0.473,0.252,0.21,0.732,0.942
9,Jordan Knackstedt,RW,RDR/M.J,18.214,216,66,72,43,138,181,0.338,0.368,0.22,0.705,0.925
10,Tim Kraus,C,VAN/REG,19.815,187,55,80,45,135,180,0.283,0.432,0.242,0.718,0.955
11,Riley Holzapfel,C,M.J,18.325,185,76,63,41,139,180,0.395,0.34,0.195,0.728,0.928
12,Jason Reese,C,VAN/M.J/TRI,18.882,189,61,71,46,132,178,0.315,0.388,0.272,0.702,0.972
13,Michal Repik,LW,VAN,17.956,176,75,57,36,132,168,0.46,0.375,0.202,0.832,1.032
14,Spencer Machacek,RW,VAN,18.17,203,77,53,38,130,168,0.4,0.288,0.212,0.688,0.893
15,Andrew Bailey,RW,KTN,18.632,216,68,57,37,125,162,0.335,0.288,0.172,0.62,0.788
16,Drayson Bowman,LW,SPO,17.772,199,83,41,35,124,159,0.478,0.245,0.19,0.722,0.912
17,Logan Pyett,D,REG,18.556,204,44,56,58,100,158,0.245,0.272,0.277,0.522,0.795
18,Ty Wishart,D,P.G/M.J,18.574,204,32,65,56,97,153,0.172,0.335,0.288,0.507,0.795
19,Brandon Sutter,C,RDR,17.833,198,68,45,39,113,152,0.37,0.218,0.195,0.588,0.785
20,Levi Nelson,C,S.C,18.632,196,64,56,31,120,151,0.335,0.295,0.17,0.632,0.802
21,Oscar Moller,RW,CWK,18.146,131,71,41,39,112,151,0.545,0.315,0.295,0.86,1.155
22,Ryan Russell,LW,KTN,18.874,130,63,52,36,115,151,0.49,0.405,0.28,0.895,1.175
23,Tyler Ennis,C,M.H,17.192,184,72,57,22,129,151,0.415,0.338,0.132,0.753,0.883
24,Keegan Dansereau,RW,CGY/S.C,18.956,194,66,41,41,107,148,0.34,0.228,0.225,0.565,0.79
25,Devin Setoguchi,RW,SAS/P.G,19.205,120,72,50,26,122,148,0.6,0.41,0.22,1.01,1.23
26,Codey Burki,C,BRN,18.329,140,63,60,23,123,146,0.45,0.425,0.165,0.88,1.04
27,Darren Helm,LW,M.H,19.15,129,66,52,25,118,143,0.505,0.405,0.195,0.91,1.105
28,Ben Maxwell,C,KTN,18.712,139,56,55,29,111,140,0.37,0.397,0.225,0.768,0.992
29,Justin Bernhardt,RW,REG/KEL/P.A,18.804,192,63,46,30,109,139,0.342,0.252,0.158,0.6,0.758
30,Dana Tyrell,C,P.G,17.647,209,62,51,26,113,139,0.315,0.295,0.13,0.61,0.74
31,Andrew Clark,LW,BRN,18.687,182,53,56,29,109,138,0.3,0.358,0.213,0.655,0.862
32,Jonathon Blum,D,VAN,17.874,197,33,45,60,78,138,0.195,0.255,0.315,0.45,0.765
33,Tyler Dittmer,LW,BRN,19.231,202,60,45,32,105,137,0.36,0.24,0.15,0.6,0.75
34,Dan Gendur,RW,P.G/EVT,19.572,140,53,47,36,100,136,0.358,0.325,0.258,0.682,0.94
35,Peter Mueller,C,EVT,17.921,103,47,55,34,102,136,0.455,0.535,0.33,0.99,1.325
36,Mark Derlago,LW,BRN,20.16,144,74,35,25,109,134,0.515,0.245,0.175,0.755,0.93
37,Brennan Bosch,C,M.H,18.835,209,52,56,25,108,133,0.262,0.325,0.125,0.587,0.712
38,Colin Long,C,KEL,17.49,161,43,51,38,94,132,0.268,0.34,0.24,0.608,0.847
39,Shaun Vey,C,TRI,19.47,164,53,38,40,91,131,0.308,0.245,0.262,0.55,0.812
40,Taylor Procyshen,RW,TRI,18.446,186,76,30,25,106,131,0.478,0.172,0.155,0.648,0.805
41,Justin McCrae,C,SAS/SPO,18.126,197,52,49,30,101,131,0.27,0.227,0.158,0.503,0.66
42,Dwight King,C,LET,17.446,202,54,38,37,92,129,0.312,0.205,0.192,0.525,0.718
43,Greg Scott,LW,SEA,18.534,213,64,44,21,108,129,0.358,0.252,0.103,0.608,0.71
44,Garrett Festerling,C,REG,20.038,139,44,54,29,98,127,0.32,0.39,0.21,0.71,0.92
45,Eric Hunter,C,P.G,19.596,140,64,37,26,101,127,0.455,0.265,0.185,0.72,0.905
46,J.D. Watt,RW,VAN/REG/RDR,19.56,186,55,44,28,99,127,0.268,0.248,0.155,0.512,0.67
