,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Zach Solow,C,DBQ,17.859,56,18,40,11,58,69,136,13.24,0.32,0.71,0.2,1.04,1.23,2.43
1,Blake Lizotte,C,FGO,18.757,56,19,24,22,43,65,130,14.62,0.34,0.43,0.39,0.77,1.16,2.32
2,Colin Theisen,LW,DBQ,19.395,57,35,10,17,45,62,190,18.42,0.61,0.18,0.3,0.79,1.09,3.33
3,Hank Crone,LW,FGO,18.571,56,24,20,18,44,62,205,11.71,0.43,0.36,0.32,0.79,1.11,3.66
4,Jack Adams,C,FGO,19.609,56,37,15,8,52,60,176,21.02,0.66,0.27,0.14,0.93,1.07,3.14
5,Andrei Svechnikov,RW,MUS,16.474,48,29,18,11,47,58,159,18.24,0.6,0.38,0.23,0.98,1.21,3.31
6,Alex Limoges,C,WAT/TC,18.998,55,22,21,13,43,56,138,15.94,0.4,0.38,0.24,0.78,1.02,2.51
7,Eeli Tolvanen,RW,SC,17.402,52,30,14,10,44,54,246,12.2,0.58,0.27,0.19,0.85,1.04,4.73
8,Cole Guttman,C,DBQ,17.446,53,27,15,12,42,54,115,23.48,0.51,0.28,0.23,0.79,1.02,2.17
9,Nick Swaney,F,WAT,19.018,47,26,17,8,43,51,140,18.57,0.55,0.36,0.17,0.91,1.09,2.98
10,Collin Adams,LW,MUS,18.396,57,24,16,11,40,51,147,16.33,0.42,0.28,0.19,0.7,0.89,2.58
11,Shane Bowers,C,WAT,17.131,60,22,23,6,45,51,162,13.58,0.37,0.38,0.1,0.75,0.85,2.7
12,Charlie Kelleher,RW,TC/SC,19.612,61,17,19,15,36,51,122,13.93,0.28,0.31,0.25,0.59,0.84,2.0
13,Kevin Charyszyn,C,WAT,20.181,57,30,6,14,36,50,167,17.96,0.53,0.11,0.25,0.63,0.88,2.93
14,Odeen Tufto,C,FGO/TC/SC,19.683,59,16,18,14,34,48,131,12.21,0.27,0.31,0.24,0.58,0.81,2.22
15,Reggie Lutz,LW,CHI,19.91,58,24,12,11,36,47,180,13.33,0.41,0.21,0.19,0.62,0.81,3.1
16,Connor Mackey,LD,GB,20.009,60,6,24,17,30,47,84,7.14,0.1,0.4,0.28,0.5,0.78,1.4
17,Linus Weissbach,LW,TC,18.41,49,19,21,7,40,47,123,15.45,0.39,0.43,0.14,0.82,0.96,2.51
18,Jake Jaremko,C,CHI,20.061,59,17,21,8,38,46,133,12.78,0.29,0.36,0.14,0.64,0.78,2.25
19,David Keefer,LW,DM,18.903,59,19,20,7,39,46,185,10.27,0.32,0.34,0.12,0.66,0.78,3.14
20,Jared Spooner,LW,GB,20.485,56,19,14,13,33,46,178,10.67,0.34,0.25,0.23,0.59,0.82,3.18
21,Brandon Schultz,C,LIN,20.252,58,15,21,9,36,45,130,11.54,0.26,0.36,0.16,0.62,0.78,2.24
22,Austin Albrecht,LW,MUS/SF,20.34,57,10,20,15,30,45,150,6.67,0.18,0.35,0.26,0.53,0.79,2.63
23,Austin Alger,C,MUS/OMA,18.979,57,16,19,8,35,43,120,13.33,0.28,0.33,0.14,0.61,0.75,2.11
24,Vladislav Dzhioshvili,C,BLM,18.692,58,19,13,10,32,42,151,12.58,0.33,0.22,0.17,0.55,0.72,2.6
25,Bailey Conger,RW,WAT,19.376,59,17,14,11,31,42,104,16.35,0.29,0.24,0.19,0.53,0.71,1.76
26,Jack Badini,F,CHI,18.656,59,28,6,8,34,42,130,21.54,0.47,0.1,0.14,0.58,0.71,2.2
27,Josh Passolt,LW,SF,20.258,60,22,14,6,36,42,167,13.17,0.37,0.23,0.1,0.6,0.7,2.78
28,Phillip Knies,LW,SC,18.284,60,21,11,9,32,41,141,14.89,0.35,0.18,0.15,0.53,0.68,2.35
29,Mario Ferraro,LD,DM,17.996,60,8,17,16,25,41,105,7.62,0.13,0.28,0.27,0.42,0.68,1.75
30,Ethen Frank,RW,LIN,18.61,55,18,18,5,36,41,145,12.41,0.33,0.33,0.09,0.65,0.75,2.64
31,Kristian Pospisil,C,SC,20.4,48,15,17,8,32,40,136,11.03,0.31,0.35,0.17,0.67,0.83,2.83
32,Jacob Hamacher,LW,DBQ,19.406,59,14,13,13,27,40,90,15.56,0.24,0.22,0.22,0.46,0.68,1.53
33,Easton Brodzinski,RW,GB/FGO/MAD,20.091,53,23,11,5,34,39,163,14.11,0.43,0.21,0.09,0.64,0.74,3.08
34,Dallas Gerads,C,DBQ,20.291,54,10,21,8,31,39,119,8.4,0.19,0.39,0.15,0.57,0.72,2.2
35,Nicolas Werbik,C,YNG,18.935,54,18,12,9,30,39,148,12.16,0.33,0.22,0.17,0.56,0.72,2.74
36,Patrick Kudla,LD,DBQ,20.455,58,8,15,15,23,38,108,7.41,0.14,0.26,0.26,0.4,0.66,1.86
37,Julian Napravnik,RW,DM,19.365,51,19,13,6,32,38,155,12.26,0.37,0.25,0.12,0.63,0.75,3.04
38,Bo Hanson,D,MUS,18.84,60,6,14,18,20,38,97,6.19,0.1,0.23,0.3,0.33,0.63,1.62
39,Brannon McManus,LW,CHI/OMA,17.2,53,18,13,7,31,38,116,15.52,0.34,0.25,0.13,0.58,0.72,2.19
40,Garrett Wait,LW,WAT,18.259,58,10,20,8,30,38,114,8.77,0.17,0.34,0.14,0.52,0.66,1.97
41,Pierce Crawford,LW,YNG/OMA,19.231,58,18,6,13,24,37,146,12.33,0.31,0.1,0.22,0.41,0.64,2.52
42,Jason O'Neill,C,CHI/SF,19.483,60,20,14,2,34,36,97,20.62,0.33,0.23,0.03,0.57,0.6,1.62
43,Dante Palecco,F,GB,18.412,60,20,11,5,31,36,140,14.29,0.33,0.18,0.08,0.52,0.6,2.33
44,Kevin O'Neil,C,FGO/MAD,18.56,57,14,11,10,25,35,123,11.38,0.25,0.19,0.18,0.44,0.61,2.16
45,Quinn Preston,RW,DBQ,18.903,57,14,15,6,29,35,110,12.73,0.25,0.26,0.11,0.51,0.61,1.93
46,Gustaf Westlund,C,LIN,18.76,59,8,13,14,21,35,115,6.96,0.14,0.22,0.24,0.36,0.59,1.95
47,Mikey Anderson,LD,WAT,17.312,54,5,13,16,18,34,130,3.85,0.09,0.24,0.3,0.33,0.63,2.41
48,Walker Duehr,RW,CHI/BLM,18.812,58,15,9,10,24,34,141,10.64,0.26,0.16,0.17,0.41,0.59,2.43
49,Mitch Lewandowski,LW,CHI,18.415,55,15,17,2,32,34,92,16.3,0.27,0.31,0.04,0.58,0.62,1.67
50,Alex Esposito,RW,YNG,20.285,59,18,10,6,28,34,120,15.0,0.31,0.17,0.1,0.47,0.58,2.03
51,Christiano Versich,RW,FGO/BLM,19.702,61,7,22,5,29,34,141,4.96,0.11,0.36,0.08,0.48,0.56,2.31
52,John Leonard,C,GB,18.109,58,19,7,8,26,34,171,11.11,0.33,0.12,0.14,0.45,0.59,2.95
53,Jacob Paganelli,RW,FGO/OMA,19.469,54,14,12,8,26,34,119,11.76,0.26,0.22,0.15,0.48,0.63,2.2
54,Filip Rydstrom,C,OMA,20.107,51,10,19,5,29,34,122,8.2,0.2,0.37,0.1,0.57,0.67,2.39
55,Sam Sternschein,F,LIN/CR,18.388,58,21,7,6,28,34,140,15.0,0.36,0.12,0.1,0.48,0.59,2.41
56,Casey Gilling,C,MUS,18.478,58,15,9,9,24,33,101,14.85,0.26,0.16,0.16,0.41,0.57,1.74
57,Chris  Grando,LW,GB,18.067,60,9,13,11,22,33,124,7.26,0.15,0.22,0.18,0.37,0.55,2.07
58,Austin Pooley,F,YNG,20.126,60,21,9,2,30,32,110,19.09,0.35,0.15,0.03,0.5,0.53,1.83
59,Henry Bowlby,C,LIN,19.551,53,17,9,6,26,32,98,17.35,0.32,0.17,0.11,0.49,0.6,1.85
60,Cole Hults,LD,MAD,18.319,59,6,13,13,19,32,98,6.12,0.1,0.22,0.22,0.32,0.54,1.66
61,Emil Ohrvall,C,WAT,18.267,48,13,9,10,22,32,94,13.83,0.27,0.19,0.21,0.46,0.67,1.96
62,Ethan Somoza,LW,BLM,20.359,56,14,8,10,22,32,104,13.46,0.25,0.14,0.18,0.39,0.57,1.86
63,Jack Doremus,C,LIN/SF,19.42,57,20,8,4,28,32,134,14.93,0.35,0.14,0.07,0.49,0.56,2.35
64,Mick Messner,LW,MAD,17.408,55,13,10,8,23,31,139,9.35,0.24,0.18,0.15,0.42,0.56,2.53
65,Wyatt Kalynuk,LD,BLM,19.423,60,6,13,12,19,31,159,3.77,0.1,0.22,0.2,0.32,0.52,2.65
66,Mitch Perrault,C,SF/OMA,20.033,59,9,16,6,25,31,92,9.78,0.15,0.27,0.1,0.42,0.53,1.56
67,Kobe Roth,RW,DM,19.677,42,12,13,6,25,31,66,18.18,0.29,0.31,0.14,0.6,0.74,1.57
68,Coale Norris,LW,YNG,19.31,60,15,8,7,23,30,116,12.93,0.25,0.13,0.12,0.38,0.5,1.93
69,Justin Richards,C,LIN,18.5,59,10,13,7,23,30,88,11.36,0.17,0.22,0.12,0.39,0.51,1.49
70,Casey Mittelstadt,C,GB,17.816,24,13,11,6,24,30,61,21.31,0.54,0.46,0.25,1.0,1.25,2.54
71,Christopher Berger,LW,DM,18.423,48,10,12,8,22,30,76,13.16,0.21,0.25,0.17,0.46,0.62,1.58
72,Brian Rigali,C,SC,19.499,59,10,11,9,21,30,123,8.13,0.17,0.19,0.15,0.36,0.51,2.08
73,Wyatt Bongiovanni,C,TC,17.148,59,12,9,9,21,30,121,9.92,0.2,0.15,0.15,0.36,0.51,2.05
74,Jake Durflinger,F,BLM,18.944,51,12,13,4,25,29,119,10.08,0.24,0.25,0.08,0.49,0.57,2.33
75,Jake Ryczek,RD,WAT,18.495,50,8,10,11,18,29,141,5.67,0.16,0.2,0.22,0.36,0.58,2.82
76,Marc Johnstone,RW,CHI,20.241,59,9,12,8,21,29,74,12.16,0.15,0.2,0.14,0.36,0.49,1.25
77,Eugene Fadyeyev,C,MAD,18.938,56,6,15,8,21,29,93,6.45,0.11,0.27,0.14,0.38,0.52,1.66
78,Johnny Walker,C,CHI,20.069,41,16,10,3,26,29,127,12.6,0.39,0.24,0.07,0.63,0.71,3.1
79,Filip Suchy,C,OMA,18.719,47,15,7,7,22,29,87,17.24,0.32,0.15,0.15,0.47,0.62,1.85
80,Shane McMahan,LW,FGO,20.129,51,16,9,4,25,29,96,16.67,0.31,0.18,0.08,0.49,0.57,1.88
81,Brody Stevens,F,GB,19.39,56,12,8,8,20,28,117,10.26,0.21,0.14,0.14,0.36,0.5,2.09
82,Cody Haiskanen,RD,FGO,19.472,60,4,10,14,14,28,81,4.94,0.07,0.17,0.23,0.23,0.47,1.35
83,Mitchell Mattson,C,BLM,18.703,55,12,11,5,23,28,96,12.5,0.22,0.2,0.09,0.42,0.51,1.75
84,Jack Becker,C,SF,19.228,49,16,7,5,23,28,129,12.4,0.33,0.14,0.1,0.47,0.57,2.63
85,Isaac Johnson,C,DM,17.643,47,14,12,2,26,28,90,15.56,0.3,0.26,0.04,0.55,0.6,1.91
86,Matt Hellickson,LD,SC,18.489,52,6,8,14,14,28,74,8.11,0.12,0.15,0.27,0.27,0.54,1.42
