,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Brad Richards,LW,RIM,18.871,122,110,102,105,212,317,882,12.22,0.895,0.835,0.86,1.73,2.585,7.21
1,Benoit Dusablon,C,VDO/HAL,19.624,139,89,107,55,196,251,566,16.07,0.64,0.775,0.39,1.41,1.805,4.05
2,Jerome Tremblay,LW,ROU,19.676,140,84,89,75,173,248,564,14.875,0.6,0.64,0.53,1.24,1.77,4.025
3,Marc-Andre Thinel,RW,VIC,17.978,138,104,107,24,211,235,643,16.295,0.75,0.775,0.17,1.525,1.7,4.64
4,Patrick Grandmaitre,C,VIC/QUE,19.99,140,75,56,90,131,221,481,15.68,0.535,0.4,0.645,0.935,1.575,3.435
5,Ramzi Abid,D,BAT/CHI/HAL,18.978,117,92,120,8,212,220,603,15.015,0.745,0.97,0.075,1.715,1.785,4.905
6,Mike Ribeiro,C,ROU/QUE,19.096,92,85,13,118,98,216,461,18.345,0.875,0.17,1.23,1.045,2.275,4.775
7,Eric Chouinard,C,QUE,18.688,112,107,24,82,131,213,681,15.695,0.975,0.235,0.71,1.21,1.92,6.175
8,Mathieu Benoit,RW,BAT/CHI/MON,19.678,121,119,49,42,168,210,650,18.305,0.995,0.43,0.33,1.425,1.755,5.435
9,Simon Gamache,C,VDO,18.197,142,83,81,41,164,205,580,13.175,0.58,0.57,0.285,1.145,1.44,4.065
10,Carl Mallette,C,VIC,17.327,131,76,18,104,94,198,426,17.665,0.575,0.135,0.795,0.705,1.495,3.215
11,Dominic Forget,C,SHA,18.036,133,72,41,84,113,197,447,16.17,0.545,0.305,0.63,0.85,1.48,3.36
12,Michael Ryder,RW,HUL,18.958,132,94,37,64,131,195,569,16.615,0.715,0.285,0.49,0.995,1.485,4.34
13,Jean-Philippe Pare,C,SHA,19.435,141,68,80,47,148,195,420,16.43,0.48,0.565,0.335,1.05,1.385,2.97
14,Juraj Kolnik,LW,QUE/RIM,18.337,109,95,29,66,124,190,407,23.62,0.905,0.27,0.635,1.17,1.805,3.77
15,Jonathan Roy,C,DRU/MON,19.194,138,88,89,9,177,186,420,20.445,0.625,0.635,0.065,1.26,1.325,2.98
16,Brandon Reid,C,HAL,18.02,132,76,28,77,104,181,437,17.415,0.585,0.215,0.61,0.795,1.405,3.32
17,Alexandre Tremblay,C,SHA/RIM,19.986,134,90,29,60,119,179,549,16.41,0.67,0.22,0.445,0.89,1.335,4.095
18,Pascal Dupuis,LW,SHA,19.941,118,80,91,6,171,177,472,16.7,0.675,0.77,0.055,1.44,1.49,3.985
19,Alain O'Driscoll,C,BAT/MTL,19.243,130,69,38,59,107,166,347,20.295,0.53,0.305,0.45,0.835,1.285,2.695
20,Marco Charpentier,RW,QUE/BAC,19.144,136,71,68,24,139,163,450,15.3,0.51,0.49,0.17,1.005,1.175,3.245
21,Dimitri Afanasenkov,LW,MON/SHE,18.844,126,84,56,22,140,162,535,15.495,0.675,0.455,0.17,1.13,1.3,4.315
22,Miroslav Zalesak,RW,DRU,18.624,105,74,11,77,85,162,500,14.695,0.68,0.115,0.695,0.795,1.49,4.63
23,Wesley Scanzano,LW,QUE,18.246,141,54,105,1,159,160,322,17.175,0.385,0.745,0.005,1.125,1.13,2.28
24,Paul Spadafora,C,HUL,19.865,111,52,77,30,129,159,267,20.315,0.485,0.7,0.31,1.19,1.5,2.4
25,Zoltan Batovsky,C,DRU,19.972,125,56,68,34,124,158,292,19.52,0.45,0.545,0.27,0.995,1.265,2.335
26,Sylvain Deschatelets,LW,BAC,19.315,137,64,44,47,108,155,448,14.015,0.465,0.32,0.345,0.79,1.135,3.275
27,Michel Periard,D,SHA/RIM,19.348,134,39,14,101,53,154,527,7.255,0.29,0.105,0.75,0.385,1.135,3.91
28,Julien Desrosiers,C,RIM/DRU,18.42,132,59,61,33,120,153,441,13.61,0.445,0.46,0.245,0.91,1.155,3.335
29,Eric Pinoul,C,SHE,20.06,131,42,16,92,58,150,331,12.765,0.325,0.125,0.695,0.45,1.145,2.53
30,Simon Laliberte,C,MON,19.142,135,70,45,30,115,145,417,17.345,0.52,0.335,0.225,0.855,1.075,3.075
31,Randy Copley,RW,ROU/CAP/MTL,19.449,117,49,38,56,87,143,525,8.97,0.435,0.31,0.5,0.745,1.24,4.59
32,Maxim Potapov,RW,SHE,18.808,109,50,64,25,114,139,384,12.9,0.465,0.605,0.215,1.075,1.29,3.555
33,Jan-Philippe Cadieux,LW,RIM,18.997,118,57,70,11,127,138,410,12.815,0.45,0.54,0.085,0.985,1.075,3.37
34,Jonathan Gagnon,C/RW,CAP/DRU/HAL/ROU,18.185,150,62,67,8,129,137,370,11.323,0.297,0.347,0.037,0.643,0.68,1.9
