,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Halifax Mooseheads,340,185,47.729,1297,1103,194,49.728,10944,9893,1051,10.276,0.888,98.992
1,Val-d'Or Foreurs,340,184,56.404,1368,1173,195,52.863,11142,10267,875,12.238,0.893,101.5
2,Rimouski Oceanic,340,178,53.468,1238,1039,199,51.812,10632,9973,659,10.543,0.9,100.529
3,Quebec Remparts,340,175,49.504,1226,1073,153,47.78,10104,10616,-512,11.289,0.897,100.909
4,Blainville-Boisbriand Armada,340,173,51.422,1172,961,211,51.731,9929,8902,1027,10.563,0.896,100.138
5,Moncton Wildcats,340,172,52.163,1218,1125,93,51.362,10736,10322,414,11.574,0.888,100.4
6,Rouyn-Noranda Huskies,340,171,56.184,1297,1208,89,54.31,10434,9540,894,12.172,0.886,100.727
7,Victoriaville Tigres,340,158,50.162,1257,1175,82,47.842,10423,10807,-384,12.014,0.891,101.096
8,Gatineau Olympiques,340,157,54.274,1166,1153,13,53.344,9900,9719,181,11.267,0.892,100.465
9,Saint John Sea Dogs,340,151,50.373,1115,1157,-42,49.597,10430,11197,-767,10.45,0.899,100.35
10,Baie-Comeau Drakkar,340,149,42.642,1100,1125,-25,48.357,10845,10006,839,9.084,0.884,97.486
11,Shawinigan Cataractes,340,149,52.532,1117,1134,-17,50.268,10300,10813,-513,11.176,0.898,100.928
12,Drummondville Voltigeurs,340,148,44.713,1050,1156,-106,48.799,9960,9591,369,10.068,0.884,98.376
13,Chicoutimi Sagueneens,340,134,48.214,1023,1146,-123,47.649,10187,10744,-557,10.158,0.9,100.208
14,Cape Breton Screaming Eagles,340,133,51.188,1174,1343,-169,51.755,10393,10534,-141,11.614,0.882,99.739
15,Acadie-Bathurst Titan,340,107,43.02,991,1304,-313,47.508,10280,11283,-1003,9.451,0.888,98.238
16,Sherbrooke Phoenix,272,83,44.852,789,1051,-262,46.793,7623,9185,-1562,10.08,0.892,99.186
17,Charlottetown Islanders,204,81,47.26,629,720,-91,48.365,6549,7051,-502,9.552,0.902,99.755
18,PEI Rocket,136,56,46.195,463,544,-81,47.79,4077,4445,-368,10.865,0.881,98.945
