,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,288,184,61.529,1096,696,400,55.75,9437,7418,2019,11.511,0.91,102.53
1,Vancouver Giants,288,183,60.809,1072,641,431,59.072,10359,6717,3642,10.278,0.905,100.731
2,Tri-City Americans,288,178,58.354,1020,734,286,53.912,9566,8318,1248,10.392,0.914,101.771
3,Brandon Wheat Kings,288,166,58.706,1112,830,282,53.954,9344,8150,1194,11.978,0.9,102.005
4,Spokane Chiefs,288,161,58.544,951,686,265,52.612,9291,8309,982,9.786,0.922,101.929
5,Medicine Hat Tigers,288,155,54.07,1006,836,170,51.42,8845,8100,745,11.325,0.898,101.099
6,Kootenay Ice,288,151,53.048,950,826,124,51.908,9226,8481,745,10.22,0.903,100.511
7,Everett Silvertips,288,141,53.194,850,764,86,48.798,8387,8814,-427,9.788,0.919,101.651
8,Swift Current Broncos,288,136,50.779,915,880,35,49.349,8640,8965,-325,10.105,0.904,100.47
9,Saskatoon Blades,288,135,52.232,881,867,14,50.894,8444,8686,-242,10.429,0.902,100.629
10,Seattle Thunderbirds,288,129,46.588,840,832,8,48.162,8803,8721,82,8.892,0.906,99.462
11,Kelowna Rockets,288,126,51.421,879,846,33,52.41,8440,8058,382,9.884,0.899,99.684
12,Lethbridge Hurricanes,288,119,45.461,890,930,-40,47.56,8255,8376,-121,9.946,0.892,99.086
13,Regina Pats,288,119,47.565,888,952,-64,49.786,8804,8751,53,10.089,0.892,99.216
14,Kamloops Blazers,288,116,46.369,905,1023,-118,45.97,8147,9006,-859,11.048,0.892,100.2
15,Moose Jaw Warriors,288,105,46.135,875,1064,-189,47.881,8522,9321,-799,10.194,0.889,99.049
16,Prince Albert Raiders,288,102,46.295,843,1022,-179,47.916,8475,9682,-1207,9.511,0.899,99.369
17,Red Deer Rebels,288,98,44.548,706,918,-212,49.128,8121,8775,-654,8.485,0.899,98.362
18,Chilliwack Bruins,288,88,43.502,728,989,-261,46.935,7758,9054,-1296,9.216,0.894,98.574
19,Prince George Cougars,288,82,37.728,745,1131,-386,44.291,7903,9750,-1847,8.86,0.884,97.23
20,Edmonton Oil Kings,216,61,39.918,516,755,-239,45.525,5918,7070,-1152,8.43,0.897,98.03
21,Portland Winter Hawks,216,42,34.11,449,917,-468,42.34,5677,7953,-2276,7.92,0.888,96.72
22,Portland Winterhawks,72,40,52.19,262,240,22,51.13,2567,2454,113,9.71,0.903,100.01
