,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Olivier Proulx,C,CAP/DRU/BAC,19.728,335,153,145,109,298,407,1007,16.606,0.522,0.507,0.365,1.032,1.397,3.106
1,Carl Mallette,C,VIC,18.953,263,143,37,223,180,403,865,15.796,0.534,0.134,0.909,0.666,1.574,3.439
2,Simon Gamache,C,VDO,18.948,214,157,184,48,341,389,1043,14.578,0.805,1.0,0.192,1.802,2.0,5.248
3,Marc-Andre Thinel,RW,VIC,18.729,208,166,175,44,341,385,954,18.118,0.82,0.872,0.23,1.692,1.92,4.54
4,Yanick Lehoux,C,BAC,18.564,266,164,104,114,268,382,1009,15.907,0.742,0.496,0.425,1.235,1.659,4.474
5,Jonathan Gagnon,C/RW,CAP/DRU/HAL/ROU,19.197,355,163,80,104,243,347,844,20.279,0.587,0.105,0.564,0.693,1.258,2.675
6,Sebastien Thinel,LW,VIC/DRU/QUE,19.604,271,137,75,132,212,344,861,16.315,0.558,0.282,0.486,0.84,1.326,3.399
7,Dominic Forget,C,SHA,19.662,206,120,69,152,189,341,674,34.265,0.551,0.669,0.398,1.22,1.618,2.133
8,Nicolas Corbeil,C,SHE/CAP,19.526,289,123,49,150,172,322,923,11.396,0.402,0.233,0.55,0.637,1.186,3.518
9,Alexandre Picard,D/LW,HAL/SHE/LEW/CAP,18.584,461,124,91,104,215,319,1141,11.642,0.374,0.287,0.21,0.66,0.87,2.998
10,Brad Richards,LW,RIM,18.871,122,110,102,105,212,317,882,12.22,0.895,0.835,0.86,1.73,2.585,7.21
11,Steve Bernier,RW,MON,18.586,271,151,61,101,212,313,888,15.683,0.538,0.292,0.289,0.83,1.119,3.509
12,Danny Groulx,D,VDO/BAT/VIC,19.355,278,62,52,198,114,312,1061,6.224,0.301,0.328,0.706,0.629,1.335,4.529
13,Dany Roussin,LW,SHE/RIM,18.808,272,143,96,72,239,311,756,19.14,0.666,0.37,0.388,1.036,1.422,3.334
14,Brandon Reid,C,HAL/VDO,18.77,189,121,72,114,193,307,714,16.832,0.688,0.492,0.63,1.178,1.808,4.09
15,Olivier Fillion,C,BAT,19.077,276,96,64,145,160,305,705,14.274,0.415,0.246,0.619,0.655,1.275,2.846
