,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Plymouth Whalers,612,385,57.438,2266,1635,631,49.988,20937,18943,1994,10.904,0.92,102.828
1,Barrie Colts,612,366,56.539,2267,1813,454,51.455,22766,20681,2085,10.446,0.915,101.971
2,London Knights,612,353,59.364,2308,1892,416,49.922,21058,21279,-221,12.168,0.917,103.861
3,Ottawa 67's,604,348,50.1,2332,1888,444,49.884,22474,20359,2115,10.042,0.899,99.971
4,Guelph Storm,612,341,52.582,2145,1887,258,50.753,21374,20024,1350,9.838,0.907,100.529
5,Kitchener Rangers,612,339,58.079,2151,1908,243,56.189,22582,21123,1459,9.562,0.912,100.709
6,Belleville Bulls,606,322,50.035,2181,2025,156,46.444,21177,21188,-11,10.244,0.912,101.398
7,Peterborough Petes,610,317,47.951,2077,1996,81,45.291,21044,21439,-395,10.34,0.907,101.05
8,Sault Ste. Marie Greyhounds,612,298,50.112,1994,2030,-36,52.176,21017,20606,411,9.267,0.9,99.243
9,Erie Otters,612,284,40.909,2012,2221,-209,45.872,20787,20804,-17,9.644,0.881,97.731
10,Windsor Spitfires,612,284,44.728,2061,2223,-162,47.894,20445,21419,-974,9.833,0.888,98.614
11,Sarnia Sting,612,283,48.189,2051,2068,-17,49.533,21173,21070,103,10.0,0.897,99.724
12,Toronto St. Michael's Majors,608,278,44.596,1922,2160,-238,46.052,20715,21991,-1276,9.948,0.895,99.42
13,Brampton Battalion,612,278,48.098,1973,2172,-199,50.61,20323,21713,-1390,9.835,0.891,98.879
14,Kingston Frontenacs,612,268,48.988,2098,2321,-223,49.325,21708,23499,-1791,10.451,0.896,99.942
15,Sudbury Wolves,610,259,48.914,1924,2047,-123,50.213,20775,21166,-391,9.598,0.899,99.468
16,Oshawa Generals,608,242,44.742,2007,2283,-276,50.083,21031,21199,-168,9.904,0.876,97.496
17,Owen Sound Attack,476,224,50.438,1598,1609,-11,56.217,17663,15474,2189,8.918,0.888,97.648
18,Mississauga IceDogs,612,201,50.741,1823,2625,-802,52.606,20733,23826,-3093,10.122,0.892,99.287
19,Saginaw Spirit,340,123,50.432,996,1223,-227,49.679,10755,11952,-1197,10.178,0.902,100.382
20,North Bay Centennials,270,106,45.731,838,962,-124,49.171,9427,9757,-330,8.38,0.905,98.81
21,Owen Sound Platers,136,67,48.185,549,585,-36,47.895,5164,5616,-452,10.355,0.898,100.09
