,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Chris Bourque,LW,HER/PRO/HFD,28.33,448,167,174,142,341,483,1494,13.161,0.39,0.374,0.299,0.762,1.055,3.0
1,T.J. Hensick,C,LE/PEO/HFD/HAM/UTI/CHA,28.768,503,139,198,134,337,471,1230,9.018,0.202,0.322,0.212,0.524,0.736,2.251
2,Keith Aucoin,C,ALB/HER/TOR/CHI,33.874,372,118,220,131,338,469,846,13.356,0.24,0.449,0.305,0.684,0.992,1.874
3,Mark Mancari,RW,RCH/POR/CHI/SA,28.188,557,184,161,115,345,460,1729,8.028,0.222,0.25,0.21,0.473,0.676,2.673
4,Kris Newbury,C,TOR/HFD/GR/CT/HER/ADK/ONT,32.574,536,145,180,108,325,433,1317,13.262,0.254,0.262,0.166,0.516,0.682,1.962
5,Travis Morin,C,HER/TEX,30.688,476,136,153,124,289,413,1118,11.637,0.292,0.356,0.29,0.645,0.94,2.449
6,Corey Locke,C,HAM/HOU/HFD/BNG/CHI/ABB,27.886,404,127,151,133,278,411,933,10.897,0.225,0.377,0.311,0.605,0.922,2.032
7,Alexandre Giroux,LW,CHI/HER/OKC/SPR,29.311,341,203,116,81,319,400,1235,14.661,0.505,0.31,0.215,0.816,1.03,3.417
8,Martin St. Pierre,C,RFD/PRO/BNG/SPR/HAM,29.004,427,107,168,122,275,397,870,10.748,0.21,0.31,0.249,0.52,0.778,1.913
9,Darren Haydar,RW,CHI/GR/LE,31.932,414,141,139,110,280,390,1006,12.538,0.304,0.316,0.232,0.628,0.85,2.434
10,Jeff Taffe,C,WBS/RCH/RFD/HOU/HER,31.586,454,151,140,99,291,390,1244,11.308,0.287,0.277,0.2,0.562,0.766,2.514
11,Andrew Gordon,RW,HER/CHI/SYR/STJ/LV,27.764,502,167,125,74,292,366,1233,12.247,0.278,0.212,0.135,0.485,0.621,2.281
12,Jon DiSalvatore,RW,SA/LOW/HOU/HER/SYR/SPR,32.97,513,149,119,90,268,358,1127,9.0,0.16,0.238,0.123,0.397,0.518,1.535
13,Ben Walter,C,BRI/LOW/LE/ABB,27.379,431,119,142,91,261,352,911,13.258,0.246,0.325,0.198,0.574,0.772,1.878
14,Jason Krog,C,CHI/MTB,34.061,312,102,143,103,245,348,744,11.738,0.277,0.432,0.322,0.702,1.03,2.285
15,Jerome Samson,RW,ALB/CHA/STJ/SYR,26.04,450,161,114,69,275,344,1635,6.078,0.194,0.211,0.118,0.404,0.521,2.708
16,Trevor Smith,C,BRI/SYR/SPR/NOR/WBS/TOR,28.608,445,152,105,86,257,343,1105,15.3,0.314,0.314,0.153,0.628,0.778,2.109
