,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Omaha Lancers,359,199,55.846,1251,961,290,50.752,11254,10196,1058,10.7,0.912,101.795
1,Indiana Ice,358,192,55.222,1259,1107,152,50.53,11299,11290,9,10.806,0.911,101.858
2,Green Bay Gamblers,359,191,60.856,1174,975,199,53.88,11010,10230,780,10.924,0.918,102.714
3,Cedar Rapids RoughRiders,359,190,54.748,1254,960,294,49.49,11418,10717,701,10.905,0.91,101.896
4,Waterloo Black Hawks,359,184,51.718,1235,1083,152,51.886,11718,10296,1422,10.175,0.898,99.896
5,Lincoln Stars,360,180,52.222,1158,1079,79,53.316,11965,10568,1397,9.61,0.902,99.769
6,Sioux Falls Stampede,358,159,45.287,1092,1084,8,49.56,10937,10984,-47,8.381,0.904,98.745
7,Sioux City Musketeers,357,145,49.093,1080,1084,-4,49.913,10959,10943,16,9.452,0.903,99.714
8,Tri-City Storm,360,127,43.212,951,1258,-307,47.274,10679,11504,-825,8.286,0.904,98.68
9,Fargo Force,240,120,53.505,766,675,91,51.824,7224,6716,508,9.832,0.908,100.559
10,Chicago Steel,360,116,41.51,1003,1321,-318,44.865,10113,12240,-2127,9.135,0.895,98.61
11,Des Moines Buccaneers,360,107,45.174,1040,1322,-282,49.067,11020,11933,-913,8.873,0.898,98.6
12,Team USA,180,73,47.662,552,600,-48,51.42,5384,5522,-138,9.99,0.882,98.238
13,Youngstown Phantoms,180,66,46.81,530,638,-108,47.265,5162,5750,-588,10.25,0.894,99.64
14,Dubuque Fighting Saints,120,66,54.525,377,315,62,53.155,3555,3136,419,10.245,0.903,100.525
15,Ohio Jr Blue Jackets,113,34,39.87,287,422,-135,42.93,3049,4016,-967,8.995,0.897,98.71
16,Muskegon Lumberjacks,120,31,42.225,341,466,-125,45.255,3372,4077,-705,9.97,0.889,98.845
