,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Moncton Wildcats,142,91,55.43,525,422,103,51.82,4860,4510,350,10.425,0.909,101.25
1,Baie-Comeau Drakkar,142,76,50.29,514,498,16,49.52,4579,4628,-49,10.865,0.896,100.4
2,Val-d'Or Foreurs,142,76,50.565,454,443,11,50.565,4379,4287,92,10.095,0.899,99.995
3,Quebec Remparts,142,75,51.855,488,450,38,52.06,4655,4290,365,10.27,0.898,100.01
4,Cape Breton Screaming Eagles,142,73,52.605,473,432,41,48.52,4480,4790,-310,10.35,0.913,101.58
5,Halifax Mooseheads,142,70,49.915,483,480,3,51.95,4528,4179,349,10.405,0.887,99.1
6,Shawinigan Cataractes,142,69,50.135,468,464,4,50.08,4232,4215,17,10.785,0.892,100.0
7,Chicoutimi Sagueneens,142,66,47.39,457,512,-55,47.43,4380,4855,-475,10.07,0.897,99.785
8,Acadie-Bathurst Titan,142,66,48.15,460,503,-43,50.01,4714,4716,-2,9.46,0.898,99.23
9,Rouyn-Noranda Huskies,142,66,49.53,528,538,-10,49.715,4739,4801,-62,10.925,0.89,99.895
10,Victoriaville Tigres,142,63,46.835,469,532,-63,49.525,4553,4654,-101,10.085,0.889,99.025
11,Gatineau Olympiques,70,55,63.09,306,179,127,56.77,2494,1899,595,12.13,0.907,102.85
12,Drummondville Voltigeurs,142,49,42.19,386,537,-151,42.905,3791,5054,-1263,9.97,0.898,99.835
13,Rimouski Oceanic,142,49,43.015,474,637,-163,45.12,4390,5344,-954,10.415,0.884,98.8
14,PEI Rocket,70,43,57.05,251,189,62,56.22,2409,1876,533,10.2,0.902,100.41
15,Hull Olympiques,72,40,54.51,266,222,44,52.32,2167,1975,192,12.07,0.889,101.01
16,Sherbrooke Castors,72,40,52.55,237,214,23,50.95,2277,2192,85,10.25,0.903,100.57
17,Lewiston MAINEiacs,70,35,52.01,233,215,18,58.43,2568,1827,741,8.82,0.884,97.25
18,Montreal Rocket,72,34,49.52,256,261,-5,49.3,2205,2268,-63,11.41,0.886,100.06
