,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Calgary Hitmen,792,467,62.66,2866,2202,664,56.744,24874,21385,3489,11.724,0.91,102.688
1,Kootenay Ice,792,455,52.114,2651,2238,413,52.902,24547,22628,1919,9.425,0.903,99.67
2,Kelowna Rockets,792,431,55.694,2546,2220,326,54.119,24243,21307,2936,10.77,0.899,100.678
3,Brandon Wheat Kings,792,425,55.414,2759,2473,286,52.886,24779,23292,1487,11.462,0.896,101.059
4,Swift Current Broncos,792,408,51.853,2509,2342,167,48.829,23947,23269,678,10.77,0.904,101.173
5,Kamloops Blazers,792,405,46.659,2555,2479,76,47.082,23631,24267,-636,10.781,0.892,99.913
6,Red Deer Rebels,792,398,41.586,2386,2276,110,47.946,23472,22495,977,8.162,0.895,97.622
7,Seattle Thunderbirds,792,388,51.933,2551,2423,128,51.97,24853,24073,780,9.444,0.904,99.775
8,Tri-City Americans,792,386,57.083,2570,2551,19,53.251,24221,24412,-191,10.24,0.912,101.424
9,Spokane Chiefs,792,380,58.805,2439,2350,89,52.556,24557,22833,1724,9.684,0.923,101.996
10,Medicine Hat Tigers,792,378,53.663,2731,2695,36,51.759,24248,24201,47,10.934,0.898,100.745
11,Lethbridge Hurricanes,792,361,51.723,2472,2511,-39,50.238,22428,22287,141,10.885,0.897,100.55
12,Moose Jaw Warriors,792,356,43.049,2590,2739,-149,46.882,24150,25861,-1711,10.011,0.88,98.035
13,Regina Pats,792,345,47.608,2367,2643,-276,49.064,22697,24553,-1856,9.982,0.896,99.543
14,Prince George Cougars,792,341,40.587,2414,2747,-333,45.3,24238,25723,-1485,8.982,0.89,97.98
15,Saskatoon Blades,792,331,52.225,2270,2592,-322,49.536,22633,25373,-2740,10.569,0.906,101.159
16,Prince Albert Raiders,792,316,44.888,2308,2770,-462,45.596,23164,25341,-2177,10.094,0.897,99.722
17,Vancouver Giants,576,306,64.695,1901,1641,260,61.693,18160,15614,2546,10.429,0.908,101.272
18,Portland Winter Hawks,792,294,36.008,2153,2871,-718,43.237,22826,25976,-3150,8.122,0.89,97.206
19,Everett Silvertips,432,210,48.714,1144,1048,96,47.434,11568,12363,-795,9.489,0.91,100.562
20,Chilliwack Bruins,216,58,39.355,515,755,-240,44.35,5613,6867,-1254,8.753,0.894,98.088
21,Edmonton Oil Kings,144,46,41.995,348,479,-131,45.73,3868,4597,-729,8.84,0.9,98.77
