,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,648,377,55.708,2129,1710,419,54.13,20166,16825,3341,10.772,0.899,100.679
1,Kootenay Ice,648,369,52.124,2131,1762,369,52.904,19978,18107,1871,9.426,0.903,99.673
2,Brandon Wheat Kings,648,357,55.417,2254,1946,308,52.888,20117,18654,1463,11.462,0.896,101.059
3,Calgary Hitmen,648,350,62.641,2234,1833,401,56.74,20221,17574,2647,11.722,0.91,102.681
4,Medicine Hat Tigers,648,340,53.676,2324,2077,247,51.757,20175,19211,964,10.939,0.898,100.752
5,Red Deer Rebels,648,326,41.612,1885,1797,88,47.96,19055,18166,889,8.165,0.895,97.628
6,Swift Current Broncos,648,324,51.853,2020,1961,59,48.832,19336,19491,-155,10.771,0.904,101.172
7,Kamloops Blazers,648,312,46.65,2013,2056,-43,47.068,18691,20086,-1395,10.784,0.892,99.915
8,Tri-City Americans,648,312,57.067,2028,2044,-16,53.231,19414,20286,-872,10.24,0.912,101.426
9,Seattle Thunderbirds,648,309,51.92,2022,1966,56,51.966,20102,19160,942,9.445,0.904,99.772
10,Spokane Chiefs,648,306,58.81,1974,1891,83,52.552,19956,19063,893,9.686,0.923,101.999
11,Vancouver Giants,576,306,64.695,1901,1641,260,61.693,18160,15614,2546,10.429,0.908,101.272
12,Lethbridge Hurricanes,648,300,51.718,2028,2046,-18,50.24,18446,18536,-90,10.882,0.897,100.548
13,Moose Jaw Warriors,648,286,43.05,2077,2218,-141,46.888,19721,20865,-1144,10.012,0.88,98.032
14,Regina Pats,648,283,47.625,1895,2076,-181,49.068,18575,19790,-1215,9.984,0.896,99.548
15,Saskatoon Blades,648,272,52.222,1870,2078,-208,49.544,18745,20466,-1721,10.567,0.906,101.154
16,Prince George Cougars,648,260,40.578,1880,2255,-375,45.299,19221,21111,-1890,8.981,0.89,97.978
17,Portland Winter Hawks,648,247,36.03,1765,2297,-532,43.256,18818,20609,-1791,8.126,0.89,97.208
18,Prince Albert Raiders,648,239,44.858,1799,2300,-501,45.576,18309,20814,-2505,10.094,0.897,99.718
19,Everett Silvertips,432,210,48.714,1144,1048,96,47.434,11568,12363,-795,9.489,0.91,100.562
20,Chilliwack Bruins,216,58,39.355,515,755,-240,44.35,5613,6867,-1254,8.753,0.894,98.088
21,Edmonton Oil Kings,144,46,41.995,348,479,-131,45.73,3868,4597,-729,8.84,0.9,98.77
