,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Erie Otters,136,96,62.735,637,380,257,55.72,4692,3730,962,13.185,0.9,103.185
1,Sault Ste. Marie Greyhounds,136,91,60.625,602,387,215,53.92,5008,4276,732,11.655,0.912,102.89
2,Oshawa Generals,136,86,60.55,517,334,183,55.83,4977,3936,1041,9.955,0.918,101.73
3,London Knights,136,84,56.93,600,456,144,51.845,5027,4651,376,11.52,0.905,101.99
4,Guelph Storm,136,84,56.965,571,424,147,51.155,4918,4678,240,11.115,0.91,102.21
5,Barrie Colts,136,71,54.905,537,441,96,51.585,4598,4316,282,11.255,0.901,101.39
6,North Bay Battalion,136,67,54.335,449,377,72,56.275,4661,3621,1040,9.235,0.898,98.995
7,Kingston Frontenacs,136,63,51.895,489,446,43,53.11,4967,4380,587,9.5,0.902,99.73
8,Owen Sound Attack,136,60,50.14,439,436,3,47.945,4312,4686,-374,9.835,0.911,100.91
9,Saginaw Spirit,136,56,47.025,460,517,-57,49.005,4629,4803,-174,9.56,0.896,99.105
10,Windsor Spitfires,136,54,46.555,465,538,-73,49.825,4660,4695,-35,9.685,0.889,98.575
11,Niagara IceDogs,136,53,48.765,489,513,-24,50.635,4659,4535,124,10.225,0.889,99.135
12,Ottawa 67's,136,53,46.72,453,524,-71,45.635,4021,4842,-821,11.11,0.894,100.595
13,Peterborough Petes,136,53,44.985,431,526,-95,47.915,4437,4826,-389,9.355,0.894,98.76
14,Kitchener Rangers,136,45,45.54,407,491,-84,52.12,4772,4385,387,8.375,0.894,97.775
15,Sarnia Sting,136,43,42.7,440,596,-156,45.335,4102,4979,-877,10.56,0.884,98.895
16,Plymouth Whalers,136,42,43.535,373,484,-111,44.225,4148,5231,-1083,8.81,0.912,99.98
17,Mississauga Steelheads,136,41,39.04,337,526,-189,44.775,4087,5045,-958,8.105,0.9,98.045
18,Belleville Bulls,136,41,43.42,400,523,-123,47.31,4576,5091,-515,8.54,0.9,98.51
19,Sudbury Wolves,136,41,40.575,365,542,-177,47.025,4488,5033,-545,7.8,0.896,97.435
