,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Felix Petit,C,QUE/BAC,19.301,204,79,111,67,190,257,561,13.782,0.385,0.58,0.318,0.958,1.275,2.81
1,Yannick Riendeau,RW,ROU/DRU,19.493,173,113,81,53,194,247,547,20.89,0.712,0.5,0.332,1.21,1.545,3.352
2,Dany Masse,C,BAT/DRU,19.594,207,99,89,57,188,245,681,14.618,0.522,0.465,0.308,0.985,1.295,3.55
3,Cedric Lalonde-McNicoll,C,SHA,19.299,181,97,82,54,179,233,609,15.352,0.53,0.48,0.33,1.018,1.345,3.49
4,Mathieu Perreault,C,BAT,19.194,132,75,103,55,178,233,501,14.94,0.565,0.78,0.42,1.35,1.765,3.795
5,Matthew Pistilli,RW,GAT/SHA,19.162,191,104,70,56,174,230,605,17.318,0.588,0.35,0.308,0.942,1.25,3.355
6,Christopher DiDomenico,LW,SNB/DRU,18.817,191,83,86,60,169,229,549,13.95,0.415,0.438,0.33,0.85,1.188,3.038
7,Benjamin Breault,C,BAC/QUE,19.816,186,110,66,53,176,229,690,16.098,0.59,0.37,0.275,0.952,1.228,3.65
8,Claude Giroux,RW,GAT,19.175,118,86,67,65,153,218,356,24.09,0.725,0.575,0.555,1.3,1.855,3.025
9,Francois Bouchard,RW,BAC,18.888,136,81,76,60,157,217,467,17.3,0.595,0.56,0.44,1.155,1.595,3.435
10,Paul Byron,C,GAT,18.636,184,91,61,59,152,211,413,22.065,0.515,0.388,0.365,0.898,1.265,2.367
11,Chris Culligan,C,CAP,19.479,198,63,89,53,152,205,576,10.505,0.292,0.49,0.265,0.782,1.042,3.055
12,Kelsey Tessier,C,QUE,17.913,195,84,66,41,150,191,501,16.15,0.42,0.348,0.198,0.768,0.965,2.608
13,Angelo Esposito,C,QUE/MTL,18.817,151,81,75,34,156,190,508,17.048,0.592,0.45,0.192,1.042,1.237,3.44
14,Jakub Voracek,RW,HAL,17.584,112,56,73,58,129,187,418,13.305,0.505,0.66,0.51,1.165,1.685,3.755
15,Jean-Philip Chabot,C,GAT,19.709,207,95,47,41,142,183,476,19.478,0.465,0.238,0.242,0.705,0.945,2.472
16,Dean Ouellet,C,CAP,19.613,140,83,66,33,149,182,497,16.865,0.59,0.475,0.24,1.065,1.3,3.55
17,Brett Morrison,C,GAT/PEI/ROU,19.643,129,74,64,43,138,181,345,21.49,0.575,0.5,0.33,1.07,1.405,2.675
18,Ryan Sparling,RW,SNB,19.398,182,68,78,32,146,178,448,15.44,0.378,0.442,0.155,0.82,0.98,2.423
19,Francis Pare,C,SHA/CHI,19.712,137,83,57,35,140,175,529,15.345,0.605,0.415,0.255,1.02,1.275,3.86
20,Chris Doyle,LW,PEI,17.735,172,75,63,33,138,171,525,14.278,0.452,0.392,0.195,0.845,1.04,3.25
21,Tomy Joly,LW,BAT/MON,19.463,207,92,46,33,138,171,498,17.445,0.452,0.23,0.152,0.682,0.835,2.558
22,Geoff Walker,RW,PEI,19.268,134,68,66,36,134,170,573,11.86,0.505,0.495,0.27,1.0,1.265,4.265
23,Pierre-Alexandre Vandall,C,SHA,18.08,188,79,51,39,130,169,460,17.538,0.448,0.318,0.225,0.765,0.988,2.51
24,Nick Layton,RW,SNL/MTL,19.017,197,71,53,43,124,167,555,13.05,0.378,0.3,0.248,0.675,0.922,3.082
25,Maxime Gratchev,LW,RIM/LEW,19.219,173,74,54,39,128,167,654,10.745,0.418,0.322,0.2,0.735,0.935,3.818
26,Keven Veilleux,RW,VIC/RIM,18.469,160,52,54,61,106,167,457,12.57,0.402,0.395,0.493,0.798,1.29,3.12
27,Jean-Simon Allard,C,SNL/QUE,18.562,202,44,76,46,120,166,401,11.57,0.222,0.37,0.238,0.595,0.83,1.95
28,Mathieu Tousignant,C,BAC/PEI/CHI,18.067,201,59,66,41,125,166,473,12.462,0.33,0.35,0.23,0.672,0.905,2.515
29,Drew Paris,D,DRU/BAT/CHI,19.594,205,53,67,45,120,165,718,7.4,0.27,0.328,0.222,0.592,0.82,3.628
30,Maxime Tanguay,C,RIM/VIC,19.08,169,66,63,34,129,163,425,16.085,0.395,0.378,0.215,0.775,0.982,2.47
31,Robert Slaney,LW,CAP,19.173,185,75,52,34,127,161,519,14.323,0.442,0.315,0.202,0.765,0.968,3.055
32,Alexandre Picard-Hooper,C,BAC/SNB,19.81,125,55,64,42,119,161,372,14.87,0.44,0.5,0.34,0.935,1.28,2.95
33,Toby Lafrance,C,VIC,19.747,135,81,42,36,123,159,498,16.355,0.6,0.31,0.265,0.915,1.175,3.69
34,Jeff Desjardins,C,ROU,18.891,188,66,58,34,124,158,493,13.5,0.35,0.265,0.168,0.62,0.785,2.592
