,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Alexandre Giroux,LW,HER/OKC,28.5,208,142,80,56,222,278,836,15.95,0.628,0.373,0.28,1.002,1.28,3.882
1,Keith Aucoin,C,HER,31.109,195,78,132,64,210,274,473,15.77,0.382,0.658,0.35,1.04,1.39,2.405
2,Corey Locke,C,HOU/HFD/BNG,25.606,222,77,94,79,171,250,522,14.962,0.332,0.465,0.358,0.8,1.162,2.245
3,Jason Krog,C,MTB/CHI,34.186,232,63,97,76,160,236,532,11.322,0.267,0.412,0.322,0.672,1.0,2.29
4,Darren Haydar,RW,GR/LE/CHI,30.15,222,81,77,60,158,218,546,14.535,0.36,0.338,0.277,0.702,0.975,2.488
5,Mark Mancari,RW,POR,24.432,203,89,74,42,163,205,689,13.73,0.48,0.358,0.213,0.835,1.05,3.47
6,Jeff Taffe,C,WBS/RCH/RFD,28.82,209,83,64,51,147,198,619,13.632,0.405,0.302,0.232,0.708,0.938,2.952
7,Jerome Samson,RW,ALB/CHA,22.281,197,85,65,36,150,186,833,10.238,0.448,0.332,0.185,0.782,0.965,4.348
8,Kyle Greentree,LW,QC/RFD/HER,26.085,217,94,54,36,148,184,657,14.238,0.425,0.242,0.17,0.67,0.84,2.97
9,David Desharnais,C,HAM,23.254,172,61,79,41,140,181,322,17.685,0.335,0.545,0.28,0.875,1.158,1.96
10,Ben Walter,C,BRI/LOW/LE,25.598,220,65,70,43,135,178,460,14.238,0.298,0.332,0.202,0.63,0.832,2.085
11,Jared Ross,C/D,PHI/ADK/PRO/CHI/PEO,26.566,257,57,63,57,120,177,535,6.848,0.147,0.17,0.169,0.317,0.483,1.492
12,Andrew Gordon,RW,HER,24.006,209,86,50,37,136,173,585,14.685,0.462,0.28,0.19,0.745,0.935,3.157
13,Jon Matsumoto,C,PHI/ADK/CHA,23.175,223,79,59,35,138,173,615,13.325,0.342,0.27,0.155,0.605,0.768,2.582
14,Jon DiSalvatore,RW,LOW/HOU,28.714,235,69,59,38,128,166,545,13.095,0.308,0.26,0.158,0.562,0.72,2.343
15,Jeremy Williams,RW,TOR/GR/CT,25.888,198,91,37,30,128,158,621,14.43,0.468,0.17,0.153,0.635,0.788,3.212
16,Tim Stapleton,C,TOR/CHI/SA,27.438,167,67,50,40,117,157,432,14.56,0.392,0.262,0.23,0.65,0.88,2.712
17,T.J. Hensick,C,LE/PEO,24.015,129,48,68,39,116,155,351,14.708,0.41,0.518,0.295,0.925,1.22,2.77
18,Brett MacLean,RW,SA,20.976,201,74,56,25,130,155,645,11.292,0.392,0.288,0.155,0.682,0.84,3.528
19,Patrick Maroon,LW,PHI/ADK/SYR,21.646,213,60,53,41,113,154,500,12.722,0.308,0.27,0.18,0.575,0.76,2.42
20,Marc-Andre Gragnani,D,POR,22.766,205,33,60,61,93,154,284,12.13,0.17,0.332,0.305,0.502,0.805,1.398
21,Dustin Jeffrey,C,WBS,21.8,180,52,57,44,109,153,510,10.407,0.33,0.338,0.272,0.67,0.938,3.138
22,Clay Wilson,D,SYR/CHI/RCH,26.699,211,40,66,46,106,152,506,8.1,0.188,0.308,0.225,0.492,0.722,2.33
23,Trevor Smith,C,BRI/SYR/SPR,24.85,221,71,40,41,111,152,561,13.058,0.31,0.172,0.188,0.485,0.672,2.415
24,Denis Hamel,LW,BNG/ADK,32.6,202,72,53,26,125,151,751,9.558,0.365,0.262,0.125,0.628,0.752,3.805
25,Spencer Machacek,RW,CHI,21.17,223,64,52,34,116,150,585,11.205,0.292,0.255,0.155,0.552,0.705,2.628
26,Brett Sterling,LW,CHI/WBS,25.644,172,77,45,26,122,148,502,15.042,0.442,0.267,0.142,0.71,0.852,2.94
27,Michal Repik,RW,RCH,20.956,188,52,63,32,115,147,521,9.195,0.26,0.37,0.18,0.628,0.808,2.97
28,Graham Mink,RW,HER/RCH/PEO,30.572,205,76,37,33,113,146,525,14.508,0.363,0.188,0.16,0.555,0.71,2.497
29,Steve Zalewski,C,WOR/ALB,23.322,234,50,56,39,106,145,567,8.678,0.208,0.22,0.178,0.422,0.598,2.375
30,Maxim Noreau,D,HOU,22.564,229,42,55,48,97,145,559,7.297,0.17,0.242,0.24,0.412,0.652,2.542
31,Ben Maxwell,C,HAM/CHI,21.712,179,49,51,43,100,143,441,10.15,0.255,0.305,0.252,0.56,0.81,2.662
32,Chris Bourque,LW,HER,23.129,118,43,50,50,93,143,414,10.775,0.375,0.435,0.43,0.815,1.245,3.505
33,Patrick Rissmiller,LW,HFD/GR/LE/CHI/RCH,31.139,190,48,56,38,104,142,406,11.512,0.252,0.285,0.205,0.538,0.74,2.205
34,Kris Newbury,C,TOR/HFD/GR/CT,27.82,172,38,74,29,112,141,425,8.71,0.222,0.468,0.155,0.685,0.842,2.633
35,Francis Pare,RW,GR,22.462,220,64,45,32,109,141,515,12.288,0.298,0.195,0.16,0.493,0.658,2.448
36,Chad Kolarik,C,SA/SYR/CT/SPR,23.886,201,67,43,31,110,141,578,11.968,0.365,0.2,0.175,0.57,0.75,3.03
37,Greg Mauldin,LW,BNG/BRI/LE,27.516,200,67,36,37,103,140,602,11.7,0.365,0.182,0.192,0.545,0.74,3.11
38,Blair Jones,C,NOR,23.219,199,53,57,29,110,139,603,9.725,0.312,0.318,0.148,0.63,0.78,3.112
39,Brian Willsie,RW,LE/HER,31.752,163,64,39,36,103,139,513,13.11,0.45,0.255,0.222,0.71,0.928,3.4
40,Martin St. Pierre,C,PRO/BNG,25.598,138,39,54,45,93,138,282,13.95,0.28,0.395,0.33,0.675,1.01,2.005
41,Boyd Kane,LW,PHI/HER,31.662,208,65,42,29,107,136,386,16.51,0.312,0.21,0.138,0.522,0.66,1.93
42,Kyle Wilson,C,HER/SPR,25.0,180,64,44,27,108,135,430,14.798,0.425,0.305,0.14,0.732,0.872,2.892
43,Mathieu Perreault,C,HER,21.946,167,38,52,45,90,135,287,13.92,0.268,0.325,0.302,0.595,0.9,1.908
44,T.J. Trevelyan,LW,IOW/WOR,25.778,212,70,38,23,108,131,651,10.298,0.315,0.172,0.112,0.488,0.605,3.042
45,Matt Anderson,RW,CHI/ALB,27.126,205,52,41,38,93,131,418,12.542,0.262,0.21,0.182,0.473,0.655,2.132
