,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Toronto Marlies,360,208,54.212,1181,950,231,52.313,11104,10561,543,10.072,0.905,100.49
1,Wilkes-Barre/Scranton Penguins,358,199,53.105,1103,909,194,51.388,10945,10357,588,9.53,0.91,100.494
2,Grand Rapids Griffins,360,194,53.213,1124,917,207,52.255,11664,10719,945,8.951,0.912,100.168
3,Providence Bruins,359,185,53.765,1065,898,167,52.725,11210,10353,857,9.439,0.909,100.285
4,Chicago Wolves,357,179,54.118,1071,970,101,50.652,10576,10424,152,10.613,0.908,101.388
5,Hershey Bears,358,176,48.717,1061,998,63,49.05,9828,10154,-326,9.825,0.9,99.875
6,Syracuse Crunch,357,176,55.055,1069,994,75,51.342,10626,10149,477,10.344,0.911,101.441
7,Utica Comets,360,175,49.163,1018,1012,6,48.993,10941,10633,308,9.61,0.906,100.122
8,Charlotte Checkers,361,173,52.521,1027,1028,-1,51.752,10786,10508,278,9.803,0.904,100.176
9,Lehigh Valley Phantoms,359,168,51.601,1086,1057,29,48.063,10715,11541,-826,10.251,0.91,101.314
10,Texas Stars,358,166,50.316,1121,1102,19,51.575,11095,10926,169,9.584,0.902,99.723
11,Bridgeport Sound Tigers,361,161,49.634,1012,1060,-48,50.532,10601,10522,79,9.685,0.901,99.72
12,Rockford IceHogs,360,158,48.223,969,1001,-32,49.723,11530,10816,714,7.98,0.914,99.398
13,Milwaukee Admirals,359,157,48.484,990,1000,-10,49.322,10443,10498,-55,8.869,0.909,99.732
14,Rochester Americans,359,151,50.745,1014,1107,-93,50.317,10649,11208,-559,9.406,0.908,100.12
15,San Antonio Rampage,358,146,46.78,967,1077,-110,49.548,10706,10869,-163,8.688,0.904,99.122
16,Hartford Wolf Pack,360,142,44.984,962,1129,-167,48.006,10384,11077,-693,9.172,0.9,99.11
17,San Diego Gulls,255,133,52.089,804,737,67,49.231,7808,8037,-229,10.352,0.908,101.194
18,Iowa Wild,359,132,50.13,922,1050,-128,48.51,10262,11291,-1029,9.601,0.911,100.694
19,San Jose Barracuda,252,129,53.376,767,681,86,51.626,7853,7362,491,9.442,0.911,100.545
20,Ontario Reign,253,129,48.048,738,714,24,49.445,7944,7556,388,9.105,0.902,99.341
21,Bakersfield Condors,254,120,52.784,768,744,24,51.424,7745,7922,-177,9.45,0.908,100.22
22,Manitoba Moose,283,117,47.756,765,842,-77,46.95,8317,9180,-863,8.896,0.914,100.262
23,Albany Devils,228,115,51.44,608,563,45,52.738,6755,6058,697,8.655,0.909,99.55
24,Stockton Heat,255,113,48.602,788,813,-25,49.08,7893,7952,-59,10.311,0.896,99.904
25,Tucson Roadrunners,185,91,50.178,548,555,-7,50.625,5508,5542,-34,9.57,0.903,99.848
26,St. John's IceCaps,228,90,47.19,597,687,-90,47.325,6429,7230,-801,9.18,0.91,100.148
27,Binghamton Senators,228,87,44.252,630,761,-131,47.707,6779,7449,-670,8.715,0.899,98.57
28,Springfield Thunderbirds,208,82,49.132,585,616,-31,48.055,6000,6448,-448,9.638,0.908,100.415
29,Portland Pirates,152,77,51.37,415,393,22,50.345,4665,4600,65,8.345,0.918,100.145
30,Cleveland Monsters,207,75,45.878,534,635,-101,51.498,6307,6134,173,8.178,0.898,97.945
31,Lake Erie Monsters,152,74,50.145,418,419,-1,51.145,4721,4516,205,8.435,0.913,99.73
32,Springfield Falcons,152,57,44.97,379,467,-88,49.17,4482,4643,-161,8.045,0.904,98.445
33,Belleville Senators,134,50,46.115,374,445,-71,46.19,3593,4216,-623,10.295,0.898,100.1
34,Manchester Monarchs,76,48,58.01,239,173,66,55.22,2443,1981,462,9.41,0.915,100.96
35,Binghamton Devils,133,46,44.225,347,438,-91,49.055,3725,3841,-116,9.09,0.891,98.22
36,Laval Rocket,132,45,45.24,352,437,-85,50.08,3718,3731,-13,9.22,0.891,98.335
37,Oklahoma City Barons,76,41,51.73,224,209,15,49.61,2371,2408,-37,9.06,0.916,100.69
38,Worcester Sharks,76,39,53.11,222,196,26,53.88,2507,2146,361,8.49,0.912,99.7
39,Hamilton Bulldogs,76,34,49.26,201,207,-6,48.9,2272,2374,-102,8.24,0.917,99.95
40,Adirondack Flames,76,34,49.36,232,238,-6,50.37,2438,2402,36,9.11,0.906,99.69
41,Norfolk Admirals,76,27,43.86,168,215,-47,51.3,2403,2281,122,6.88,0.91,97.85
42,Colorado Eagles,50,20,46.51,140,161,-21,48.08,1576,1702,-126,8.54,0.908,99.34
