,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Toronto Marlies,436,248,54.276,1399,1148,251,52.372,13329,12893,436,10.078,0.905,100.487
1,Wilkes-Barre/Scranton Penguins,434,237,52.972,1305,1089,216,51.451,12970,12223,747,9.522,0.91,100.424
2,Grand Rapids Griffins,436,235,53.172,1357,1099,258,52.269,14103,12936,1167,8.934,0.912,100.142
3,Chicago Wolves,433,216,54.241,1302,1156,146,50.647,12922,12602,320,10.647,0.908,101.44
4,Providence Bruins,435,214,53.742,1287,1099,188,52.814,13653,12596,1057,9.44,0.908,100.25
5,Texas Stars,434,212,50.507,1393,1292,101,51.771,13868,13137,731,9.582,0.902,99.72
6,Hershey Bears,434,208,48.588,1275,1206,69,49.008,12024,12520,-496,9.828,0.9,99.851
7,Charlotte Checkers,437,206,52.718,1251,1267,-16,51.84,13220,12990,230,9.859,0.904,100.207
8,Syracuse Crunch,433,204,54.964,1264,1217,47,51.346,12810,12275,535,10.337,0.911,101.415
9,Utica Comets,436,203,48.89,1198,1224,-26,48.88,13162,12927,235,9.593,0.905,100.072
10,Milwaukee Admirals,435,191,48.58,1200,1192,8,49.286,12677,12760,-83,8.882,0.909,99.786
11,Rockford IceHogs,436,189,47.972,1199,1259,-60,49.614,13953,13233,720,8.008,0.913,99.35
12,Bridgeport Sound Tigers,437,185,49.549,1190,1292,-102,50.528,12678,12777,-99,9.663,0.901,99.7
13,Rochester Americans,435,185,50.896,1227,1319,-92,50.28,12782,13536,-754,9.426,0.908,100.183
14,Hartford Wolf Pack,436,173,44.882,1158,1343,-185,48.001,12481,13292,-811,9.148,0.9,99.066
15,Lehigh Valley Phantoms,359,168,51.601,1086,1057,29,48.063,10715,11541,-826,10.251,0.91,101.314
16,San Antonio Rampage,434,164,46.579,1161,1306,-145,49.476,13172,13255,-83,8.64,0.904,99.083
17,Iowa Wild,435,151,50.129,1083,1279,-196,48.487,12403,13797,-1394,9.593,0.911,100.706
18,Albany Devils,304,148,51.848,821,748,73,52.975,8886,7982,904,8.782,0.908,99.611
19,San Diego Gulls,255,133,52.089,804,737,67,49.231,7808,8037,-229,10.352,0.908,101.194
20,St. John's IceCaps,304,132,48.739,851,889,-38,47.892,8850,9582,-732,9.456,0.911,100.484
21,San Jose Barracuda,252,129,53.376,767,681,86,51.626,7853,7362,491,9.442,0.911,100.545
22,Ontario Reign,253,129,48.048,738,714,24,49.445,7944,7556,388,9.105,0.902,99.341
23,Binghamton Senators,304,128,45.029,903,988,-85,47.905,9203,9897,-694,8.882,0.9,98.8
24,Bakersfield Condors,254,120,52.784,768,744,24,51.424,7745,7922,-177,9.45,0.908,100.22
25,Manitoba Moose,283,117,47.756,765,842,-77,46.95,8317,9180,-863,8.896,0.914,100.262
26,Stockton Heat,255,113,48.602,788,813,-25,49.08,7893,7952,-59,10.311,0.896,99.904
27,Lake Erie Monsters,228,98,49.9,607,641,-34,51.225,6957,6821,136,8.31,0.913,99.578
28,Portland Pirates,228,96,49.525,632,666,-34,49.548,6910,7136,-226,8.578,0.912,99.78
29,Springfield Falcons,228,94,46.45,616,674,-58,48.992,6622,6779,-157,8.725,0.904,99.075
30,Tucson Roadrunners,185,91,50.178,548,555,-7,50.625,5508,5542,-34,9.57,0.903,99.848
31,Manchester Monarchs,152,91,57.39,478,355,123,53.65,4780,4131,649,9.565,0.916,101.215
32,Springfield Thunderbirds,208,82,49.132,585,616,-31,48.055,6000,6448,-448,9.638,0.908,100.415
33,Cleveland Monsters,207,75,45.878,534,635,-101,51.498,6307,6134,173,8.178,0.898,97.945
34,Oklahoma City Barons,152,73,50.245,459,456,3,49.195,4803,4962,-159,9.195,0.91,100.28
35,Worcester Sharks,152,65,48.765,401,420,-19,53.825,4974,4267,707,7.72,0.905,98.215
36,Hamilton Bulldogs,152,62,47.09,378,424,-46,49.46,4581,4681,-100,7.835,0.915,99.3
37,Norfolk Admirals,152,57,47.33,359,400,-41,49.245,4476,4601,-125,7.895,0.916,99.51
38,Belleville Senators,134,50,46.115,374,445,-71,46.19,3593,4216,-623,10.295,0.898,100.1
39,Binghamton Devils,133,46,44.225,347,438,-91,49.055,3725,3841,-116,9.09,0.891,98.22
40,Laval Rocket,132,45,45.24,352,437,-85,50.08,3718,3731,-13,9.22,0.891,98.335
41,Abbotsford Heat,76,38,52.25,232,212,20,48.33,2267,2424,-157,9.76,0.915,101.24
42,Adirondack Flames,76,34,49.36,232,238,-6,50.37,2438,2402,36,9.11,0.906,99.69
43,Adirondack Phantoms,76,26,44.84,178,219,-41,49.14,2237,2315,-78,7.75,0.909,98.64
44,Colorado Eagles,50,20,46.51,140,161,-21,48.08,1576,1702,-126,8.54,0.908,99.34
