,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Plymouth Whalers,746,454,53.879,2767,2077,690,48.543,25694,23502,2192,10.472,0.918,102.192
1,London Knights,746,429,55.583,2854,2358,496,49.271,25868,26122,-254,11.366,0.911,102.482
2,Barrie Colts,746,427,50.618,2681,2248,433,48.084,27443,25485,1958,9.62,0.914,101.047
3,Kitchener Rangers,746,427,60.459,2664,2318,346,58.592,27999,25556,2443,9.902,0.909,100.795
4,Ottawa 67's,738,418,47.902,2815,2294,521,48.887,27313,24640,2673,9.46,0.902,99.6
5,Guelph Storm,746,416,53.012,2618,2259,359,51.049,26078,24186,1892,9.853,0.908,100.654
6,Belleville Bulls,740,411,55.837,2774,2437,337,49.588,26578,25687,891,10.702,0.917,102.363
7,Peterborough Petes,744,369,46.148,2486,2516,-30,45.006,25519,26628,-1109,9.764,0.907,100.467
8,Sault Ste. Marie Greyhounds,746,363,54.64,2471,2495,-24,52.983,25579,25223,356,10.019,0.906,100.556
9,Sarnia Sting,746,358,50.086,2552,2524,28,49.774,25913,25861,52,10.314,0.9,100.276
10,Windsor Spitfires,746,344,51.402,2599,2763,-164,52.914,25541,26207,-666,9.848,0.895,99.352
11,Erie Otters,746,334,39.173,2477,2814,-337,44.976,25423,25977,-554,9.317,0.881,97.422
12,Kingston Frontenacs,746,329,45.536,2653,2906,-253,47.352,26592,28704,-2112,10.294,0.889,99.114
13,Brampton Battalion,680,316,53.094,2228,2356,-128,53.865,22982,23709,-727,9.628,0.9,99.61
14,Oshawa Generals,742,306,48.836,2508,2785,-277,50.846,25938,26022,-84,10.526,0.884,98.976
15,Sudbury Wolves,744,299,43.183,2354,2604,-250,46.092,25316,26744,-1428,9.114,0.899,98.989
16,Toronto St. Michael's Majors,674,297,44.589,2076,2425,-349,46.042,22807,24800,-1993,9.946,0.895,99.423
17,Owen Sound Attack,544,242,45.714,1796,1894,-98,52.208,20059,18049,2010,8.474,0.891,97.479
18,Mississauga IceDogs,612,201,50.741,1823,2625,-802,52.606,20733,23826,-3093,10.122,0.892,99.287
19,Saginaw Spirit,408,151,50.216,1225,1452,-227,50.354,13087,14190,-1103,9.884,0.901,99.951
20,North Bay Centennials,336,124,45.47,1051,1253,-202,48.98,11776,12528,-752,8.4,0.904,98.78
21,Owen Sound Platers,202,96,46.89,819,897,-78,47.315,7834,8606,-772,9.97,0.898,99.803
22,Niagara IceDogs,68,40,54.99,270,221,49,52.55,2409,2175,234,11.06,0.901,101.19
23,Mississauga St. Michael's Majors,68,28,45.45,200,240,-40,49.39,2171,2225,-54,8.88,0.894,98.25
