,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,T.J. Hensick,C,PEO,26.265,142,40,56,41,96,137,304,13.335,0.285,0.39,0.295,0.675,0.97,2.135
1,Tyler Johnson,C,NOR/SYR,21.632,137,68,35,30,103,133,413,16.665,0.505,0.26,0.215,0.765,0.98,3.02
2,Chris Bourque,LW,HER/PRO,26.128,112,37,53,41,90,131,420,8.5,0.315,0.435,0.375,0.745,1.12,3.65
3,Brandon Pirri,C,RFD,20.934,142,45,43,43,88,131,415,10.845,0.32,0.3,0.3,0.615,0.92,2.945
4,Jonathan Marchessault,RW,CT/SPR,21.219,150,45,48,38,93,131,470,9.57,0.3,0.32,0.25,0.62,0.875,3.135
5,Kris Newbury,C,CT,30.07,135,45,48,33,93,126,387,11.68,0.335,0.355,0.245,0.69,0.935,2.885
6,Patrick Maroon,LW,SYR/NOR,23.896,139,58,39,27,97,124,402,14.41,0.42,0.28,0.19,0.695,0.885,2.89
7,Jeff Taffe,C,HOU/HER,31.07,143,36,56,32,92,124,358,10.17,0.255,0.39,0.225,0.64,0.865,2.51
8,Trevor Smith,C,NOR/WBS,27.1,139,49,42,32,91,123,315,15.56,0.36,0.305,0.235,0.665,0.9,2.28
9,Martin St. Pierre,C,SPR/RFD,28.597,149,37,49,37,86,123,357,9.97,0.245,0.33,0.25,0.575,0.83,2.39
10,Mark Mancari,RW,CHI/RCH,26.681,145,52,40,27,92,119,509,10.465,0.36,0.275,0.185,0.64,0.82,3.5
11,Chris Terry,LW,CHA,22.941,144,41,43,35,84,119,387,10.7,0.29,0.295,0.245,0.585,0.83,2.69
12,Gustav Nyquist,RW,GR,22.538,114,45,43,30,88,118,321,14.04,0.395,0.375,0.26,0.77,1.035,2.81
13,Darren Haydar,RW,CHI,32.4,141,41,43,30,84,114,345,11.88,0.29,0.305,0.215,0.6,0.805,2.445
14,Justin Fontaine,RW,HOU,24.359,137,39,52,20,91,111,278,13.93,0.29,0.375,0.15,0.665,0.815,2.045
15,Mark Arcobello,C,OKC,23.593,147,39,45,27,84,111,421,9.255,0.265,0.305,0.185,0.57,0.755,2.86
16,Linden Vey,C,MCH,20.666,148,41,41,28,82,110,242,16.92,0.28,0.28,0.19,0.555,0.745,1.635
17,Jon DiSalvatore,RW,HOU/HER,30.963,144,46,30,34,76,110,304,15.01,0.315,0.205,0.235,0.525,0.76,2.095
18,Travis Morin,C,TEX,28.184,135,25,50,35,75,110,289,8.735,0.185,0.36,0.255,0.55,0.81,2.14
19,Ben Walter,C,ABB,27.847,143,34,43,31,77,108,270,12.76,0.235,0.3,0.215,0.54,0.755,1.875
20,Cory Conacher,RW,NOR/SYR,22.254,111,51,30,27,81,108,295,16.47,0.425,0.275,0.225,0.7,0.925,2.56
21,Jason Akeson,RW,ADK,21.786,138,34,41,33,75,108,329,10.535,0.25,0.3,0.235,0.555,0.785,2.39
22,Andy Miele,C,POR,23.918,139,35,46,26,81,107,261,13.78,0.25,0.33,0.19,0.58,0.77,1.875
23,Tomas Tatar,LW,GR,21.29,137,47,40,20,87,107,429,10.965,0.35,0.295,0.14,0.64,0.78,3.155
24,Brett Sterling,LW,PEO/POR/CHI,27.894,121,54,32,21,86,107,344,15.78,0.455,0.265,0.175,0.72,0.895,2.88
25,Keith Aucoin,C,HER/TOR,33.359,77,21,50,36,71,107,164,15.34,0.275,0.63,0.45,0.905,1.36,2.05
26,Ryan Potulny,C,HER,27.527,127,52,32,22,84,106,369,14.025,0.415,0.255,0.175,0.665,0.845,2.91
27,Colton Sceviour,RW,TEX,22.905,137,42,40,23,82,105,453,9.34,0.31,0.295,0.165,0.605,0.775,3.31
28,Mark Barberio,D,NOR/SYR,21.983,147,21,41,41,62,103,406,5.215,0.145,0.28,0.28,0.42,0.7,2.76
29,Derek Nesbitt,LW,PEO/WBS,29.917,142,48,32,22,80,102,422,11.36,0.34,0.22,0.155,0.565,0.715,2.99
30,Brandon Kozun,RW,MCH,22.024,148,46,36,20,82,102,296,15.49,0.31,0.245,0.14,0.555,0.69,2.0
31,Krys Kolanos,RW,ABB,30.637,100,48,33,20,81,101,423,11.17,0.49,0.34,0.2,0.83,1.025,4.28
32,Matt Fraser,LW,TEX,21.824,135,70,17,14,87,101,435,16.375,0.52,0.125,0.105,0.645,0.745,3.205
33,Casey Wellman,RW,HOU/CT/HER/SA,24.411,127,39,35,26,74,100,340,11.745,0.315,0.27,0.2,0.585,0.79,2.68
34,Peter Holland,C,SYR/NOR,21.17,116,42,33,24,75,99,305,14.015,0.37,0.275,0.205,0.65,0.86,2.655
35,Ryan Hamilton,LW,TOR,26.919,130,55,29,15,84,99,253,22.055,0.44,0.215,0.12,0.655,0.775,1.96
36,Jeremy Morin,RW,RFD,20.918,136,48,30,20,78,98,432,10.985,0.355,0.22,0.15,0.575,0.725,3.18
37,Bracken Kearns,C,SA/WOR,30.845,135,43,26,29,69,98,270,15.93,0.32,0.195,0.215,0.51,0.725,2.0
38,Francis Pare,RW,GR,24.712,143,38,28,30,66,96,338,11.495,0.265,0.195,0.21,0.465,0.67,2.355
39,Chris Mueller,C,MIL,26.029,128,50,28,18,78,96,334,14.685,0.385,0.225,0.13,0.61,0.735,2.595
40,Mike Zigomanis,C,TOR,31.16,133,26,34,36,60,96,295,8.325,0.195,0.255,0.27,0.445,0.72,2.21
41,Joe Whitney,LW,ALB,24.107,138,41,31,23,72,95,380,10.64,0.3,0.225,0.165,0.53,0.69,2.77
42,Bill Thomas,RW,SA/LE,28.732,141,49,27,19,76,95,381,12.88,0.355,0.195,0.14,0.545,0.685,2.715
43,Carter Camper,C,PRO,23.694,126,28,37,30,65,95,320,8.58,0.22,0.295,0.245,0.515,0.76,2.54
44,Nick Drazenovic,C,SPR,25.17,103,30,32,32,62,94,258,11.685,0.295,0.315,0.32,0.605,0.925,2.525
45,Ben Street,C,WBS/ABB,25.087,140,42,34,18,76,94,426,10.09,0.3,0.245,0.13,0.545,0.67,3.045
46,Chris Conner,LW,GR/POR,28.231,117,29,42,22,71,93,245,11.81,0.25,0.365,0.185,0.615,0.8,2.1
47,Matt Donovan,D,BRI,21.854,147,24,37,32,61,93,270,8.835,0.165,0.25,0.215,0.415,0.63,1.83
48,Jon Matsumoto,C,SA/CHA/CHI/WOR,25.424,141,38,37,18,75,93,289,13.01,0.265,0.255,0.125,0.525,0.65,2.05
49,Brian Connelly,D,ABB/RFD/HOU,25.766,126,11,30,50,41,91,290,3.99,0.085,0.23,0.405,0.325,0.72,2.26
50,Spencer Machacek,RW,STJ/SPR,23.42,136,34,35,20,69,89,331,10.27,0.255,0.265,0.155,0.515,0.67,2.46
51,Riley Holzapfel,C,STJ/SYR/WBS,23.576,133,37,28,23,65,88,181,21.25,0.28,0.205,0.175,0.485,0.66,1.335
52,Jonathan Cheechoo,RW,PEO/OKC,31.669,105,38,28,22,66,88,298,13.09,0.365,0.275,0.215,0.645,0.855,2.795
53,Zach Boychuk,LW,CHA,22.448,113,44,30,13,74,87,302,14.76,0.4,0.27,0.11,0.67,0.785,2.69
54,Phil Varone,C,RCH,21.282,138,22,40,25,62,87,221,10.03,0.16,0.275,0.185,0.44,0.62,1.605
