,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,1305,684,48.03,4711,4243,468,51.091,41370,40224,1146,9.649,0.893,98.957
1,Rouyn-Noranda Huskies,1305,664,63.555,4883,4529,354,56.573,41621,39066,2555,11.075,0.916,102.706
2,Moncton Wildcats,1306,643,49.093,4557,4389,168,49.89,41567,41314,253,10.815,0.886,99.455
3,Drummondville Voltigeurs,1305,633,59.244,4546,4386,160,57.565,41748,38285,3463,11.968,0.89,100.958
4,Cape Breton Screaming Eagles,1305,631,52.708,4541,4432,109,53.986,41865,39900,1965,10.977,0.888,99.684
5,Halifax Mooseheads,1305,631,58.474,4607,4424,183,52.658,41972,39612,2360,11.918,0.906,102.488
6,Shawinigan Cataractes,1305,623,40.656,4539,4384,155,44.158,39926,40498,-572,10.412,0.879,98.262
7,Victoriaville Tigres,1306,609,49.248,4650,4589,61,47.072,40935,42552,-1617,10.904,0.902,101.101
8,Rimouski Oceanic,1306,589,57.893,4645,4741,-96,54.348,41358,41583,-225,11.043,0.903,101.305
9,Val-d'Or Foreurs,1305,574,40.746,4474,4794,-320,42.189,39806,41986,-2180,10.055,0.894,99.374
10,Chicoutimi Sagueneens,1305,574,48.836,4209,4395,-186,48.463,39159,40681,-1522,10.084,0.9,100.06
11,Baie-Comeau Drakkar,1305,573,53.556,4409,4655,-246,51.628,40090,41440,-1350,11.235,0.899,101.108
12,Acadie-Bathurst Titan,1305,544,42.346,4291,4720,-429,44.795,40885,42258,-1373,10.012,0.889,98.851
13,Gatineau Olympiques,1087,540,48.614,3806,3552,254,46.428,32116,31776,340,11.036,0.898,100.856
14,Saint John Sea Dogs,949,410,39.089,3194,3413,-219,44.545,29540,31334,-1794,9.408,0.883,97.62
15,PEI Rocket,690,294,48.761,2299,2493,-194,48.278,20769,23031,-2262,10.833,0.89,99.903
16,Blainville-Boisbriand Armada,536,280,48.968,1836,1556,280,49.905,15732,14410,1322,10.315,0.893,99.577
17,Lewiston MAINEiacs,554,263,49.223,1841,1824,17,50.043,17927,16891,1036,10.894,0.889,99.788
18,Charlottetown Islanders,399,185,51.256,1336,1340,-4,53.087,13373,12963,410,9.552,0.898,99.374
19,Sherbrooke Phoenix,467,175,49.366,1455,1758,-303,52.573,14209,15192,-983,9.916,0.886,98.464
20,Hull Olympiques,216,112,51.748,784,759,25,49.998,6329,6535,-206,12.088,0.887,100.782
21,Sherbrooke Castors,216,94,49.29,713,772,-59,49.145,6760,7170,-410,10.362,0.897,100.038
22,Montreal Rocket,216,87,47.12,703,814,-111,49.57,6866,6959,-93,10.41,0.886,98.965
23,St. John's Fog Devils,210,82,46.228,656,809,-153,47.59,6472,7175,-703,9.915,0.894,99.328
24,Montreal Junior,136,62,50.79,423,410,13,49.45,4190,4286,-96,9.71,0.907,100.375
25,Montreal Juniors,68,41,58.9,258,180,78,56.53,2315,1780,535,10.8,0.899,100.74
