,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,612,386,57.1,2438,1788,650,51.785,20972,20242,730,11.04,0.911,102.083
1,Kitchener Rangers,612,369,53.775,2311,1804,507,52.168,22951,19262,3689,10.058,0.906,100.607
2,Barrie Colts,612,342,57.384,2122,1788,334,51.877,21553,20528,1025,10.63,0.916,102.206
3,Plymouth Whalers,612,338,53.636,2160,1801,359,48.734,19933,20540,-607,10.46,0.916,102.022
4,Windsor Spitfires,612,324,60.112,2300,2045,255,59.109,22183,19890,2293,10.342,0.901,100.408
5,Guelph Storm,612,319,50.402,2037,1851,186,49.182,20157,18983,1174,10.114,0.904,100.506
6,Ottawa 67's,608,309,51.896,2233,2022,211,51.34,21588,20820,768,9.95,0.903,100.214
7,Brampton Battalion,612,300,52.18,2009,1915,94,54.484,20628,19655,973,8.62,0.906,99.209
8,Belleville Bulls,608,299,49.964,1987,1948,39,47.991,19648,21175,-1527,9.715,0.91,100.673
9,Sault Ste. Marie Greyhounds,612,288,49.384,1941,1981,-40,49.088,20107,19632,475,9.842,0.902,99.986
10,Peterborough Petes,610,281,45.183,1979,2136,-157,45.873,19712,21960,-2248,9.764,0.9,99.822
11,Owen Sound Attack,612,259,45.558,1984,2180,-196,49.098,22156,20530,1626,9.011,0.896,98.604
12,Sarnia Sting,612,257,44.277,1969,2148,-179,48.263,20503,21056,-553,9.244,0.892,98.441
13,Kingston Frontenacs,612,244,45.779,2019,2370,-351,47.957,20567,22549,-1982,9.433,0.897,99.082
14,Erie Otters,612,239,46.802,1937,2359,-422,48.618,20240,21439,-1199,9.689,0.895,99.205
15,Oshawa Generals,610,218,43.554,2025,2428,-403,49.264,20416,21187,-771,9.258,0.884,97.61
16,Saginaw Spirit,544,216,51.119,1695,1894,-199,47.686,17524,19103,-1579,10.244,0.91,101.163
17,Sudbury Wolves,612,215,42.821,1760,2177,-417,44.708,19041,21413,-2372,9.632,0.898,99.432
18,Toronto St. Michael's Majors,408,199,44.744,1301,1383,-82,46.111,13561,14266,-705,9.952,0.895,99.452
19,Mississauga IceDogs,408,184,50.905,1361,1473,-112,52.684,14335,14093,242,10.14,0.892,99.326
20,Mississauga St. Michael's Majors,204,99,52.232,641,619,22,53.397,6880,6249,631,9.025,0.904,99.45
21,Niagara IceDogs,204,87,47.68,669,706,-37,50.078,7017,6953,64,9.02,0.902,99.245
22,North Bay Centennials,68,18,42.82,185,247,-62,48.51,2393,2540,-147,7.54,0.905,98.03
