,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,204,143,61.007,910,561,349,50.49,7306,6952,354,12.245,0.92,104.227
1,Kitchener Rangers,204,129,58.35,748,535,213,56.122,7574,6110,1464,9.535,0.913,100.838
2,Barrie Colts,204,123,56.48,754,593,161,51.34,7197,6707,490,10.502,0.914,101.962
3,Plymouth Whalers,204,109,56.578,716,595,121,50.062,6769,6847,-78,10.657,0.918,102.49
4,Peterborough Petes,204,109,48.545,701,681,20,45.54,6622,7363,-741,10.385,0.908,101.182
5,Brampton Battalion,204,104,48.612,697,693,4,50.872,6870,6724,146,9.795,0.892,98.975
6,Mississauga IceDogs,204,100,51.748,720,716,4,53.132,7375,6672,703,10.07,0.894,99.458
7,Owen Sound Attack,204,99,51.505,734,680,54,56.965,7962,6026,1936,8.968,0.888,97.735
8,Guelph Storm,204,99,51.428,611,583,28,49.742,6152,6201,-49,9.63,0.908,100.492
9,Belleville Bulls,204,96,50.085,632,652,-20,45.962,6210,7380,-1170,10.25,0.914,101.608
10,Ottawa 67's,204,94,49.905,723,710,13,49.578,7083,7207,-124,9.952,0.9,99.962
11,Saginaw Spirit,204,93,50.138,677,720,-43,49.012,6566,7265,-699,10.25,0.903,100.51
12,Sault Ste. Marie Greyhounds,204,92,50.788,627,608,19,52.7,6782,6016,766,9.265,0.9,99.322
13,Kingston Frontenacs,204,91,49.092,739,758,-19,49.448,6969,7191,-222,10.485,0.895,99.962
14,Sudbury Wolves,204,85,49.832,642,637,5,50.558,6504,6384,120,9.662,0.9,99.672
15,Toronto St. Michael's Majors,204,77,43.972,654,805,-151,45.922,6649,7591,-942,9.81,0.895,99.303
16,Windsor Spitfires,204,76,44.32,675,808,-133,47.568,6546,7147,-601,9.9,0.887,98.552
17,Erie Otters,204,65,40.635,605,846,-241,45.755,6384,7229,-845,9.458,0.882,97.645
18,Sarnia Sting,204,64,46.75,619,756,-137,49.722,6902,7044,-142,9.548,0.896,99.225
19,Oshawa Generals,204,52,43.345,686,933,-247,49.615,6955,7321,-366,9.792,0.873,97.108
