,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Jordan Eberle,C,REG,18.463,254,155,85,65,240,305,0.71,0.41,0.341,1.121,1.461
1,Mitch Wahl,C,SPO,18.772,271,98,107,79,205,284,0.404,0.469,0.286,0.867,1.154
2,Kyle Beach,LW,EVT/LET/SPO,18.797,247,132,65,73,197,270,0.602,0.262,0.298,0.87,1.165
3,Brandon Kozun,RW,CGY/CAL,18.649,217,92,106,72,198,270,0.432,0.535,0.354,0.965,1.319
4,Brayden Schenn,C,BRN/BDN,17.317,195,94,108,56,202,258,0.51,0.61,0.302,1.122,1.425
5,Joel Broda,C,TRI/M.J/CAL,18.934,277,138,74,45,212,257,0.572,0.292,0.18,0.865,1.049
6,Mitch Fadden,C,LET/T.C,19.701,206,107,97,45,204,249,0.54,0.452,0.22,0.988,1.21
7,Jason Bast,C,M.J,19.413,275,109,81,56,190,246,0.452,0.3,0.209,0.752,0.964
8,Dustin Sylvester,C,KTN,19.818,244,108,62,74,170,244,0.502,0.331,0.344,0.839,1.181
9,Derek Hulak,LW,REG/SAS,19.161,266,95,87,60,182,242,0.392,0.38,0.246,0.772,1.02
10,Jay Fehr,C,BRN/BDN,19.664,254,81,88,65,169,234,0.359,0.392,0.298,0.758,1.058
11,Jason Reese,C,VAN/M.J/TRI/T.C,19.882,211,85,90,58,175,233,0.415,0.435,0.272,0.85,1.122
12,C.J. Stretch,C,KAM,19.243,277,80,95,56,175,231,0.359,0.389,0.262,0.746,1.009
13,Matt Calvert,LW,BRN/BDN,18.976,198,99,70,61,169,230,0.548,0.36,0.33,0.91,1.242
14,Tyler Ennis,C,M.H,18.193,202,112,77,37,189,226,0.595,0.39,0.21,0.985,1.195
15,Prab Rai,LW,P.G/SEA,18.939,262,93,83,47,176,223,0.456,0.301,0.185,0.759,0.944
16,Zach Boychuk,C,LET,18.198,173,92,76,52,168,220,0.572,0.39,0.322,0.962,1.29
17,Colin Long,C,KEL,18.491,209,75,87,57,162,219,0.392,0.452,0.275,0.84,1.12
18,Scott Glennie,C,BRN/BDN,17.813,182,86,84,47,170,217,0.475,0.465,0.285,0.945,1.23
19,Drayson Bowman,LW,SPO,18.773,189,113,55,40,168,208,0.638,0.302,0.215,0.94,1.155
20,Shane Harper,RW,EVT,19.744,273,94,68,42,162,204,0.436,0.309,0.146,0.746,0.894
21,Ryan White,C/D/RW,CGY/KAM/P.A/EVT,18.439,255,70,75,58,145,203,0.204,0.186,0.147,0.391,0.545
22,Andrew Bailey,RW,KTN,19.633,214,86,68,44,154,198,0.402,0.315,0.198,0.715,0.91
23,Kruise Reddick,C,TRI/T.C,18.32,252,71,69,57,140,197,0.296,0.27,0.244,0.566,0.808
24,Keegan Dansereau,RW,CGY/S.C,19.956,203,87,65,44,152,196,0.455,0.362,0.198,0.818,1.015
25,Kyle Bortis,C,S.C/CGY/CAL,19.299,194,79,77,38,156,194,0.387,0.425,0.23,0.81,1.047
26,Andrew Clark,LW,BRN/BDN,19.688,193,84,64,45,148,193,0.46,0.325,0.248,0.782,1.028
27,Taylor Procyshen,RW,TRI/T.C,19.447,190,101,47,41,148,189,0.53,0.27,0.225,0.8,1.025
28,Chris Francis,C,POR,19.588,279,66,76,47,142,189,0.294,0.384,0.219,0.678,0.896
29,Tyler Shattock,RW,KAM/CAL,18.739,246,76,75,35,151,186,0.359,0.365,0.169,0.724,0.888
30,Justin Bernhardt,RW,REG/KEL/P.A,19.805,203,76,62,48,138,186,0.4,0.332,0.262,0.735,0.998
31,Mark Santorelli,LW,CWK,18.608,144,56,79,48,135,183,0.39,0.55,0.335,0.935,1.27
32,Greg Scott,LW,SEA,19.534,209,88,61,34,149,183,0.44,0.315,0.195,0.76,0.955
33,Colton Sceviour,C,POR/LET,18.655,187,74,70,38,144,182,0.39,0.402,0.212,0.792,1.007
