,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kootenay Ice,864,482,53.448,2865,2386,479,52.084,26805,24373,2432,10.048,0.905,100.449
1,Brandon Wheat Kings,864,474,53.276,3125,2667,458,51.095,27532,25493,2039,11.176,0.897,100.825
2,Kelowna Rockets,864,465,50.086,2789,2367,422,49.03,26773,23631,3142,9.969,0.905,100.408
3,Calgary Hitmen,864,458,52.599,2939,2497,442,53.04,26910,23713,3197,10.42,0.894,99.795
4,Medicine Hat Tigers,864,455,55.451,3106,2701,405,49.567,26866,25989,877,11.068,0.913,102.314
5,Tri-City Americans,864,444,58.329,2858,2644,214,53.18,26877,26798,79,10.895,0.912,102.006
6,Red Deer Rebels,864,431,50.368,2545,2395,150,51.348,26036,24607,1429,8.873,0.91,99.822
7,Spokane Chiefs,864,429,56.66,2773,2480,293,56.563,27617,24958,2659,10.091,0.898,99.888
8,Kamloops Blazers,864,411,51.41,2750,2825,-75,50.987,25612,27200,-1588,10.738,0.897,100.352
9,Vancouver Giants,792,409,53.192,2646,2326,320,54.024,25192,21763,3429,10.398,0.892,99.643
10,Swift Current Broncos,864,403,45.187,2637,2713,-76,47.253,25896,26707,-811,9.424,0.898,99.246
11,Saskatoon Blades,864,402,53.832,2694,2760,-66,50.684,26064,27304,-1240,10.898,0.904,101.252
12,Moose Jaw Warriors,864,393,51.548,2812,2905,-93,51.108,26785,27697,-912,10.098,0.9,100.109
13,Seattle Thunderbirds,864,367,40.33,2549,2766,-217,44.236,26444,27415,-971,8.21,0.905,98.675
14,Lethbridge Hurricanes,864,360,43.206,2624,2896,-272,46.354,24728,26093,-1365,9.52,0.892,98.68
15,Regina Pats,864,357,47.743,2571,2871,-300,48.861,25236,26875,-1639,9.988,0.896,99.538
16,Prince George Cougars,864,321,41.226,2468,3097,-629,45.855,25468,28432,-2964,8.946,0.892,98.156
17,Prince Albert Raiders,864,315,43.79,2487,3136,-649,48.511,25801,28445,-2644,9.146,0.889,98.038
18,Everett Silvertips,648,297,44.93,1724,1695,29,45.02,17931,19761,-1830,8.871,0.911,99.998
19,Portland Winter Hawks,648,247,36.03,1765,2297,-532,43.256,18818,20609,-1791,8.126,0.89,97.208
20,Edmonton Oil Kings,360,138,53.464,1071,1191,-120,52.449,10946,11271,-325,10.485,0.902,100.6
21,Portland Winterhawks,216,133,56.73,887,692,195,54.445,8270,7194,1076,10.42,0.904,100.773
22,Chilliwack Bruins,360,119,45.386,953,1240,-287,45.052,9769,11701,-1932,10.138,0.901,100.157
23,Victoria Royals,72,21,41.74,230,321,-91,46.1,2053,2400,-347,10.99,0.868,97.79
