,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Yanick Lehoux,C,BAC,18.94,136,123,78,59,201,260,695,17.7,0.905,0.575,0.435,1.475,1.91,5.115
1,Pierre-Marc Bouchard,C,CHI,16.886,136,84,16,135,100,235,490,17.19,0.62,0.115,0.99,0.735,1.725,3.595
2,Jason Pominville,RW,SHA,18.294,137,103,67,64,170,234,545,18.91,0.755,0.495,0.465,1.245,1.71,4.0
3,Jonathan Bellemare,C,SHA,18.444,140,73,13,133,86,219,379,19.36,0.525,0.095,0.95,0.62,1.57,2.715
4,Olivier Proulx,C,CAP/DRU,19.166,142,79,96,37,175,212,510,15.515,0.555,0.675,0.26,1.235,1.495,3.59
5,Sebastien Thinel,LW,VIC/DRU/QUE,19.98,141,88,42,80,130,210,501,17.615,0.62,0.3,0.565,0.92,1.485,3.555
6,Carl Mallette,C,VIC,19.328,132,67,19,119,86,205,439,15.895,0.505,0.145,0.89,0.65,1.54,3.27
7,Danny Groulx,D,VIC,19.73,140,45,45,109,90,199,686,6.435,0.325,0.33,0.775,0.655,1.43,4.915
8,Philippe Lacasse,RW,HUL,19.909,128,84,53,61,137,198,358,23.215,0.66,0.415,0.475,1.075,1.55,2.8
9,Ales Hemsky,LW,HUL,17.592,121,63,114,20,177,197,401,15.98,0.52,0.965,0.165,1.485,1.65,3.4
10,Matthew Lombardi,C,VIC,18.997,138,85,112,0,197,197,509,16.23,0.625,0.825,0.0,1.45,1.45,3.73
11,Michel Ouellet,RW,RIM,19.032,124,82,35,73,117,190,649,12.675,0.665,0.285,0.59,0.945,1.535,5.24
12,Dominic Noel,C,CAP,20.196,139,80,81,28,161,189,541,14.875,0.58,0.585,0.2,1.16,1.37,3.91
13,Jason King,C,HAL,19.504,133,111,67,10,178,188,640,17.36,0.85,0.51,0.07,1.355,1.43,4.84
14,Simon Gamache,C,VDO,19.699,72,74,103,7,177,184,463,15.98,1.03,1.43,0.1,2.46,2.56,6.43
15,Christian Larrivee,C,CHI,18.559,144,80,58,42,138,180,497,16.095,0.555,0.405,0.29,0.955,1.25,3.45
16,Charles Linglet,LW,BAC,18.734,142,73,27,78,100,178,396,18.295,0.51,0.185,0.545,0.7,1.25,2.775
17,Nicolas Corbeil,C,SHE,17.964,130,74,22,81,96,177,478,15.555,0.575,0.17,0.625,0.745,1.37,3.68
18,Eric Fortier,C,VDO,20.196,128,57,35,85,92,177,345,17.26,0.435,0.28,0.655,0.71,1.37,2.76
19,Pierre-Alexandre Parenteau,RW,MON/CHI,17.981,141,71,90,9,161,170,429,16.465,0.51,0.65,0.065,1.16,1.225,3.09
20,Maxime Bouchard,C,ROU/DRU,18.498,129,57,24,84,81,165,343,16.515,0.44,0.185,0.655,0.625,1.28,2.655
21,Eric Betournay,C,CHI,19.879,144,56,93,15,149,164,434,12.475,0.39,0.645,0.105,1.035,1.14,3.015
22,Olivier Fillion,C,BAT,18.452,134,50,35,73,85,158,344,14.535,0.37,0.255,0.535,0.62,1.155,2.58
23,Frederic Faucher,LW,DRU,18.923,128,79,43,30,122,152,355,22.135,0.615,0.335,0.235,0.95,1.185,2.765
24,Seneque Hyacinthe,LW,VDO/RIM,20.062,124,61,12,77,73,150,323,18.905,0.49,0.1,0.615,0.59,1.205,2.62
25,Marc-Andre Thinel,RW,VIC,19.48,70,62,68,20,130,150,311,19.94,0.89,0.97,0.29,1.86,2.14,4.44
26,Brandon Benedict,C,HAL,18.767,138,56,32,60,88,148,476,11.96,0.4,0.23,0.43,0.64,1.07,3.46
27,Chris Montgomery,C,MTL/QUE,17.981,140,50,71,25,121,146,433,11.54,0.355,0.505,0.175,0.865,1.04,3.09
28,Brett Lutes,LW,MTL,19.118,135,64,41,40,105,145,541,11.805,0.48,0.305,0.3,0.785,1.085,4.035
29,Dominic Forget,C,SHA,20.038,73,48,28,68,76,144,227,35.445,0.58,0.685,0.48,1.265,1.745,2.085
30,Jean-Michel Boisvert,C,MTL/SHA/SHE/HAL,18.868,134,59,41,42,100,142,405,14.6,0.44,0.305,0.31,0.75,1.06,3.025
31,Andre Martineau,C,CAP,19.93,140,56,59,27,115,142,331,16.865,0.4,0.42,0.195,0.82,1.015,2.365
32,Stuart MacRae,C,CAP,18.726,130,51,88,0,139,139,430,12.03,0.38,0.655,0.0,1.045,1.045,3.21
33,Jerome Bergeron,C,VDO/MTL,19.7,135,58,22,59,80,139,381,15.72,0.43,0.165,0.44,0.585,1.035,2.83
34,Benoit Genesse,C,SHE/ROU,18.68,136,54,40,42,94,136,410,13.155,0.395,0.295,0.31,0.69,1.0,3.015
35,Jean-Philippe Briere,C,RIM,18.871,142,49,53,33,102,135,470,10.465,0.345,0.37,0.235,0.72,0.95,3.31
36,Francois Belanger,C,SHE,19.934,141,55,6,70,61,131,468,11.845,0.39,0.04,0.495,0.43,0.93,3.315
37,Sebastien Laprise,RW,ROU/CHI/HAL/DRU,18.945,144,58,55,16,113,129,373,16.11,0.405,0.38,0.115,0.785,0.895,2.58
38,Nicolas Poirier,LW,RIM,19.862,111,58,70,1,128,129,328,17.235,0.51,0.59,0.005,1.1,1.105,2.965
39,Collin Circelli,C,MON,19.392,135,45,57,26,102,128,383,11.94,0.33,0.425,0.19,0.755,0.945,2.835
40,Pierre-Luc Laprise,LW,CAP,18.786,143,45,11,71,56,127,317,14.15,0.315,0.075,0.495,0.39,0.89,2.215
41,Brandon Reid,C,VDO,19.521,57,45,44,37,89,126,277,16.25,0.79,0.77,0.65,1.56,2.21,4.86
42,Jean-Francois Plourde,C,RIM,19.156,138,66,44,16,110,126,457,14.06,0.47,0.315,0.11,0.79,0.9,3.275
43,Pierre-Luc Sleigher,RW,VIC,19.09,140,55,48,23,103,126,348,15.605,0.395,0.345,0.165,0.735,0.9,2.485
44,Mathieu Brunelle,LW,VIC,17.946,137,50,27,48,77,125,256,17.06,0.355,0.19,0.34,0.54,0.885,1.82
45,Marc-Andre Binette,LW,ROU,20.16,88,60,7,58,67,125,396,16.71,0.67,0.065,0.7,0.74,1.44,4.275
46,Yanick Searles,LW,QUE,19.019,136,56,63,5,119,124,377,14.88,0.41,0.46,0.035,0.875,0.91,2.78
47,Shawn Collymore,RW,QUE,17.874,123,47,35,42,82,124,451,10.42,0.39,0.295,0.33,0.69,1.02,3.745
48,Sebastien Strozynski,LW,ROU,18.923,131,41,80,1,121,122,365,11.135,0.32,0.62,0.005,0.94,0.945,2.83
49,Jean-Francois David,D,SHA,18.882,135,35,64,23,99,122,461,7.555,0.26,0.47,0.17,0.73,0.9,3.4
50,Sergei Klyazmin,LW,HAL,19.2,111,57,65,0,122,122,386,14.68,0.515,0.615,0.0,1.135,1.135,3.54
51,Antoine Vermette,C,VIC,18.658,75,57,63,1,120,121,243,12.075,0.4,0.68,0.005,1.08,1.09,2.535
52,David Chicoine,LW,SHA/SHE,19.134,138,43,77,1,120,121,180,23.14,0.315,0.565,0.01,0.88,0.885,1.32
53,Radim Vrbata,RW,SHA,19.258,55,56,63,1,119,120,291,19.24,1.02,1.15,0.02,2.16,2.18,5.29
54,Aaron Johnson,D,RIM,17.88,132,29,18,72,47,119,409,7.135,0.22,0.135,0.545,0.355,0.9,3.085
55,Jean-Francois Dufort,LW,SHA/CAP,19.022,114,43,14,59,57,116,305,14.45,0.39,0.115,0.535,0.505,1.04,2.69
56,Stephane Veilleux,C,VDO,18.831,68,48,9,58,57,115,272,17.65,0.71,0.13,0.85,0.84,1.69,4.0
57,Antoine Bergeron,D,VDO/BAT,19.254,113,47,48,19,95,114,492,9.555,0.42,0.415,0.165,0.835,0.995,4.385
58,Marco Charpentier,RW,BAC,20.647,71,57,38,17,95,112,338,16.86,0.8,0.54,0.24,1.34,1.58,4.76
59,Roberto Bissonnette,LW,HUL/BAT,19.886,137,50,59,1,109,110,242,20.49,0.365,0.43,0.01,0.79,0.8,1.765
60,Wesley Scanzano,LW,ROU,19.749,50,40,38,32,78,110,174,22.99,0.8,0.76,0.64,1.56,2.2,3.48
61,Vincent Tougas,RW,DRU,18.995,124,48,20,42,68,110,359,13.46,0.4,0.16,0.345,0.555,0.9,2.91
62,Pierre-Luc Courchesne,D,SHE,19.531,134,24,35,50,59,109,436,5.47,0.175,0.26,0.375,0.44,0.81,3.26
63,Tomas Malec,D,RIM,18.844,115,27,67,15,94,109,355,7.64,0.235,0.585,0.12,0.82,0.94,3.105
64,Mathieu Dumas,D,CAP,17.825,140,22,30,55,52,107,365,5.58,0.16,0.21,0.395,0.37,0.77,2.615
65,Robbie Sutherland,C,HAL,19.843,118,48,40,16,88,104,388,12.375,0.405,0.34,0.135,0.745,0.88,3.29
66,Jonathan Gautier,C,BAC/VDO,20.158,102,31,36,36,67,103,213,13.895,0.29,0.395,0.305,0.685,0.99,2.055
67,Jonathan Ferland,RW,BAT,18.099,125,45,55,2,100,102,393,11.28,0.375,0.48,0.02,0.855,0.875,3.24
68,Marc-Andre Bergeron,D,SHA,19.924,69,42,44,15,86,101,323,13.0,0.61,0.64,0.22,1.25,1.46,4.68
69,Patrick Yetman,RW,MON,19.828,71,33,8,60,41,101,268,12.31,0.46,0.11,0.85,0.58,1.42,3.77
70,Yann Joseph,C,BAT/MTL,19.781,69,27,73,1,100,101,221,12.22,0.39,1.06,0.01,1.45,1.46,3.2
71,Robin Leblanc,RW,BAC,18.178,116,41,47,12,88,100,341,12.195,0.35,0.395,0.105,0.745,0.855,2.955
72,Benoit Martin,C,RIM,19.306,116,32,38,30,70,100,233,13.595,0.275,0.32,0.235,0.6,0.83,2.01
73,Alexandre Menard-Burrows,RW,SHA,19.93,127,51,25,24,76,100,231,21.695,0.4,0.2,0.19,0.595,0.785,1.815
74,Chris Lyness,D,VDO/MTL,20.54,66,28,28,43,56,99,253,11.07,0.42,0.42,0.65,0.85,1.5,3.83
75,Thatcher Bell,C,RIM,19.12,75,39,52,7,91,98,315,11.91,0.5,0.725,0.09,1.225,1.31,4.215
76,Ryan Clowe,RW,RIM,18.46,85,43,24,31,67,98,232,19.925,0.5,0.245,0.335,0.74,1.08,2.59
77,Maxime Talbot,C,HUL/ROU,17.094,129,39,24,34,63,97,249,15.835,0.3,0.19,0.265,0.485,0.75,1.925
78,Pascal Pelletier,C,BAC,17.752,126,27,55,14,82,96,247,10.92,0.21,0.43,0.11,0.64,0.75,1.985
79,Duilio Grande,LW,BAC,20.054,138,44,35,17,79,96,404,10.61,0.315,0.255,0.125,0.57,0.695,2.92
80,Jonathan Gagnon,RW,ROU,18.414,138,49,8,38,57,95,252,17.78,0.355,0.055,0.275,0.415,0.69,1.825
81,Pierre-Luc Emond,C,DRU/CAP,18.433,134,29,54,11,83,94,232,12.33,0.21,0.41,0.09,0.62,0.705,1.73
82,Jean Jr Morin,C,ROU/BAC/SHE/HUL,19.66,101,30,18,45,48,93,208,14.06,0.29,0.195,0.455,0.485,0.935,2.05
83,David Cloutier,D,VDO/CAP,19.246,132,39,23,30,62,92,448,8.53,0.305,0.18,0.235,0.48,0.72,3.465
84,Louis Mandeville,D,ROU/HAL,18.871,140,11,13,68,24,92,382,2.83,0.08,0.095,0.485,0.175,0.66,2.725
85,Bruno Lemire,C,HUL,19.94,70,41,10,41,51,92,180,22.78,0.59,0.14,0.59,0.73,1.31,2.57
86,Kevin Cloutier,C,CAP,19.831,67,32,8,52,40,92,240,13.33,0.48,0.12,0.78,0.6,1.37,3.58
87,Karl Fournier,C,BAT,18.197,129,35,8,48,43,91,320,10.55,0.265,0.06,0.365,0.325,0.69,2.46
88,Zbynek Michalek,D,SHA,18.23,137,26,43,21,69,90,393,6.705,0.19,0.315,0.15,0.505,0.66,2.875
89,Alexandre Giroux,C,HUL/ROU,19.25,63,44,46,0,90,90,242,18.18,0.7,0.73,0.0,1.43,1.43,3.84
90,Joel Perrault,C,BAC,17.946,125,28,58,0,86,86,238,11.68,0.235,0.49,0.0,0.72,0.72,1.96
91,Jean-Michel Daoust,RW,HUL,17.31,140,39,17,30,56,86,219,18.485,0.28,0.125,0.215,0.4,0.62,1.56
92,Cory Urquhart,C,QUE/MTL,16.456,130,42,8,35,50,85,352,12.855,0.33,0.06,0.275,0.395,0.665,2.685
93,Simon Nadeau,C,DRU/ROU,17.82,132,27,40,17,67,84,258,10.545,0.205,0.305,0.13,0.51,0.635,1.955
94,Jerome Marois,LW,ROU,19.634,68,36,26,21,62,83,171,21.05,0.53,0.38,0.31,0.91,1.22,2.51
95,Miroslav Durak,D,BAT/SHE,19.769,128,16,18,48,34,82,362,4.275,0.12,0.145,0.365,0.27,0.635,2.8
96,Maxime Fortunus,D,BAC,17.636,143,21,55,6,76,82,309,6.815,0.145,0.385,0.04,0.53,0.575,2.16
97,Michael Tessier,LW,BAT,16.588,121,26,30,26,56,82,192,12.165,0.2,0.23,0.205,0.435,0.64,1.52
98,Mathieu Betournay,LW,CHI/MON,17.792,140,41,40,0,81,81,356,11.445,0.29,0.285,0.0,0.575,0.575,2.54
99,Simon Laliberte,C,BAT,20.644,68,33,39,9,72,81,202,16.34,0.49,0.57,0.13,1.06,1.19,2.97
100,Petr Preucil,C,QUE,18.151,127,26,39,16,65,81,261,10.15,0.21,0.305,0.12,0.515,0.635,2.055
101,Steve Morency,LW,SHE,20.1,96,44,33,2,77,79,243,16.26,0.39,0.27,0.015,0.66,0.675,2.315
102,Jean-Francois Cyr,RW,DRU/HAL,17.886,124,38,22,19,60,79,255,16.155,0.31,0.165,0.155,0.475,0.625,2.015
