,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kelowna Rockets,576,337,55.71,1870,1470,400,54.132,17788,14778,3010,10.771,0.899,100.679
1,Kootenay Ice,576,323,52.116,1845,1549,296,52.93,17713,15967,1746,9.422,0.903,99.659
2,Brandon Wheat Kings,576,322,55.437,2010,1704,306,52.906,17758,16417,1341,11.464,0.896,101.06
3,Medicine Hat Tigers,576,314,53.677,2053,1761,292,51.76,18094,16575,1519,10.94,0.898,100.75
4,Calgary Hitmen,576,312,62.625,1950,1583,367,56.732,17933,15541,2392,11.721,0.91,102.678
5,Vancouver Giants,576,306,64.695,1901,1641,260,61.693,18160,15614,2546,10.429,0.908,101.272
6,Tri-City Americans,576,287,57.088,1811,1760,51,53.243,17446,17732,-286,10.243,0.912,101.43
7,Swift Current Broncos,576,277,51.851,1745,1746,-1,48.819,16845,17564,-719,10.772,0.904,101.176
8,Seattle Thunderbirds,576,277,51.904,1760,1667,93,51.96,17899,16644,1255,9.442,0.904,99.767
9,Kamloops Blazers,576,271,46.658,1724,1782,-58,47.071,16290,17433,-1143,10.782,0.892,99.917
10,Lethbridge Hurricanes,576,269,51.738,1828,1817,11,50.238,16419,16706,-287,10.892,0.897,100.558
11,Red Deer Rebels,576,269,41.591,1581,1629,-48,47.947,16663,16412,251,8.16,0.895,97.624
12,Spokane Chiefs,576,266,58.808,1732,1672,60,52.551,17786,17119,667,9.68,0.923,101.999
13,Moose Jaw Warriors,576,251,43.046,1790,1927,-137,46.876,17297,18414,-1117,10.008,0.88,98.036
14,Saskatoon Blades,576,249,52.235,1677,1813,-136,49.544,16623,18220,-1597,10.569,0.906,101.159
15,Regina Pats,576,241,47.636,1610,1834,-224,49.091,16426,17523,-1097,9.978,0.896,99.542
16,Prince George Cougars,576,229,40.6,1638,1989,-351,45.296,16793,18811,-2018,8.981,0.89,97.987
17,Prince Albert Raiders,576,221,44.878,1595,1952,-357,45.584,16325,18028,-1703,10.099,0.897,99.724
18,Everett Silvertips,432,210,48.714,1144,1048,96,47.434,11568,12363,-795,9.489,0.91,100.562
19,Portland Winter Hawks,576,206,36.033,1511,2060,-549,43.26,16635,18617,-1982,8.122,0.89,97.206
20,Chilliwack Bruins,216,58,39.355,515,755,-240,44.35,5613,6867,-1254,8.753,0.894,98.088
21,Edmonton Oil Kings,144,46,41.995,348,479,-131,45.73,3868,4597,-729,8.84,0.9,98.77
