,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,136,91,60.93,587,376,211,54.885,5200,4266,934,10.845,0.914,102.28
1,Guelph Storm,136,86,59.48,588,395,193,53.33,5119,4475,644,11.09,0.914,102.52
2,Oshawa Generals,136,75,55.32,458,370,88,54.39,4829,4050,779,9.085,0.912,100.235
3,Sault Ste. Marie Greyhounds,136,72,54.035,521,447,74,51.145,4775,4563,212,10.52,0.906,101.035
4,Barrie Colts,136,70,55.68,500,399,101,51.295,4661,4433,228,10.2,0.913,101.46
5,Owen Sound Attack,136,67,52.545,428,392,36,48.86,4407,4618,-211,9.315,0.919,101.175
6,Erie Otters,136,66,52.19,513,477,36,50.01,4378,4447,-69,11.3,0.896,100.945
7,Plymouth Whalers,136,62,51.655,471,429,42,49.955,4724,4747,-23,9.585,0.912,100.805
8,Kingston Frontenacs,136,58,49.08,510,522,-12,51.07,4927,4708,219,10.07,0.894,99.385
9,Saginaw Spirit,136,58,49.46,497,508,-11,49.625,4769,4836,-67,10.16,0.898,99.975
10,Belleville Bulls,136,57,49.625,424,446,-22,49.53,4696,4793,-97,8.83,0.911,99.885
11,Windsor Spitfires,136,56,47.245,454,507,-53,48.775,4595,4834,-239,9.55,0.897,99.255
12,Sudbury Wolves,136,54,48.8,426,447,-21,49.43,4674,4772,-98,8.805,0.909,99.725
13,Kitchener Rangers,136,49,47.73,404,454,-50,52.58,5005,4510,495,7.855,0.905,98.3
14,Peterborough Petes,136,47,45.17,424,513,-89,48.915,4658,4867,-209,8.955,0.898,98.735
15,Sarnia Sting,136,45,43.77,451,586,-135,43.245,3942,5190,-1248,11.14,0.891,100.185
16,Niagara IceDogs,136,45,45.645,441,526,-85,48.895,4393,4593,-200,9.795,0.889,98.63
17,Mississauga Steelheads,136,42,41.725,338,475,-137,47.18,4086,4582,-496,8.065,0.901,98.16
18,North Bay Battalion,68,33,53.48,215,187,28,56.44,2378,1835,543,8.73,0.899,98.64
19,Brampton Battalion,68,32,50.93,191,184,7,54.65,2235,1855,380,8.26,0.906,98.83
20,Ottawa 67's,136,30,40.365,421,622,-201,42.23,4013,5490,-1477,10.315,0.89,99.28
