,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,London Knights,272,171,56.755,1144,810,334,51.19,9946,8947,999,11.514,0.908,102.222
1,Sault Ste. Marie Greyhounds,272,153,58.274,1088,909,179,53.454,9611,8892,719,11.558,0.906,102.089
2,Oshawa Generals,272,152,59.777,987,761,226,56.12,9881,8287,1594,9.875,0.915,101.345
3,Guelph Storm,272,150,54.019,1054,864,190,50.567,9744,9177,567,10.489,0.908,101.271
4,Barrie Colts,272,141,55.001,1016,832,184,50.716,9164,8959,205,11.109,0.906,101.689
5,Owen Sound Attack,272,127,52.27,895,812,83,49.243,9060,9099,-39,9.86,0.913,101.122
6,Plymouth Whalers,272,126,47.2,939,886,53,46.518,9214,9651,-437,9.485,0.91,100.49
7,Niagara IceDogs,272,123,51.594,1000,927,73,52.299,9587,8666,921,10.242,0.894,99.625
8,Erie Otters,272,120,55.724,1007,1022,-15,52.534,8827,9119,-292,12.14,0.894,101.548
9,Kitchener Rangers,272,114,48.75,864,878,-14,51.718,9701,9327,374,8.645,0.905,99.062
10,Saginaw Spirit,272,114,46.815,962,1030,-68,48.66,9345,9658,-313,9.772,0.894,99.18
11,Belleville Bulls,272,108,46.018,816,908,-92,47.875,9206,9587,-381,8.683,0.906,99.276
12,Windsor Spitfires,272,104,44.874,885,1066,-181,48.849,9098,9719,-621,9.414,0.889,98.318
13,Kingston Frontenacs,272,104,48.816,889,1001,-112,51.591,9460,9337,123,8.916,0.902,99.098
14,Sarnia Sting,272,104,45.644,922,1076,-154,47.405,8410,9545,-1135,10.578,0.887,99.268
15,Ottawa 67's,272,100,48.129,920,1054,-134,46.664,8364,9929,-1565,11.045,0.897,100.74
16,Sudbury Wolves,272,97,40.402,812,1007,-195,46.435,8848,9696,-848,8.178,0.894,97.546
17,Peterborough Petes,272,97,44.289,843,1053,-210,47.874,9224,9796,-572,9.019,0.896,98.598
18,North Bay Battalion,136,67,54.335,449,377,72,56.275,4661,3621,1040,9.235,0.898,98.995
19,Brampton Battalion,136,65,51.65,390,365,25,56.725,4697,3580,1117,8.08,0.902,98.245
20,Mississauga Steelheads,204,63,40.728,512,739,-227,45.69,6166,7208,-1042,8.148,0.902,98.325
21,Mississauga St. Michael's Majors,68,28,47.92,196,213,-17,45.24,1966,2380,-414,9.69,0.912,100.94
