,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Kootenay Ice,576,356,57.809,1968,1534,434,52.176,17575,15973,1602,10.625,0.914,102.024
1,Red Deer Rebels,576,328,48.664,1805,1534,271,49.532,17252,15842,1410,9.276,0.906,99.78
2,Kelowna Rockets,576,327,48.564,1814,1554,260,48.914,17814,15260,2554,9.354,0.904,99.818
3,Calgary Hitmen,576,310,54.562,1964,1695,269,53.064,17686,16026,1660,10.137,0.905,100.584
4,Brandon Wheat Kings,576,303,52.596,1927,1783,144,49.716,17662,17111,551,10.982,0.902,101.162
5,Kamloops Blazers,576,297,49.974,1826,1760,66,51.139,17020,17682,-662,10.319,0.891,99.308
6,Swift Current Broncos,576,294,44.674,1780,1714,66,45.962,17428,17017,411,9.23,0.904,99.629
7,Medicine Hat Tigers,576,291,59.207,2070,1938,132,55.676,18049,17635,414,10.597,0.908,101.326
8,Seattle Thunderbirds,576,273,52.498,1813,1780,33,52.402,17891,17251,640,9.04,0.911,100.064
9,Spokane Chiefs,576,268,48.329,1761,1786,-25,50.055,17616,16682,934,9.605,0.898,99.436
10,Moose Jaw Warriors,576,267,48.032,1878,1923,-45,48.554,17617,18760,-1143,10.088,0.896,99.694
11,Prince George Cougars,576,266,49.121,1804,1888,-84,49.415,17859,18260,-401,9.711,0.902,99.85
12,Regina Pats,576,256,47.821,1702,1867,-165,50.098,16471,17808,-1337,9.505,0.896,99.04
13,Lethbridge Hurricanes,576,254,48.704,1783,1899,-116,49.916,16341,16494,-153,10.73,0.888,99.44
14,Tri-City Americans,576,248,51.026,1744,1977,-233,49.305,16913,18442,-1529,9.753,0.908,100.598
15,Portland Winter Hawks,576,239,39.003,1633,1990,-357,46.123,16834,17822,-988,8.584,0.884,97.0
16,Saskatoon Blades,576,238,45.741,1626,1886,-260,45.012,16421,18380,-1959,9.978,0.904,100.342
17,Prince Albert Raiders,576,219,44.317,1604,2044,-440,47.504,16567,18230,-1663,9.502,0.893,98.76
18,Vancouver Giants,432,202,59.69,1334,1344,-10,58.111,12748,12423,325,9.937,0.908,100.716
19,Everett Silvertips,288,153,57.928,749,597,152,50.058,7376,7664,-288,10.425,0.926,103.059
20,Chilliwack Bruins,72,21,39.1,165,257,-92,45.22,1789,2167,-378,9.07,0.883,97.37
