,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP,xG,xG/GP,eTOI,eTOI/GP,eG/60,eA1/60,eA2/60,eP1/60,eP/60,eSh/60,exG/60,QoT TOI,QoC TOI,QoT GF%,QoC GF%,GF%Rel,GF%,GF,GA,HD G,HD Sh,HD Sh%,MD G,MD Sh,MD Sh%,LD G,LD Sh,LD Sh%,FOW,FOT,FOW%
12,Jean-Christophe Beaudin,C,ROU,18.971,123,63,55,44,118,162,402,15.865,0.515,0.445,0.36,0.96,1.32,3.265,27.55,0.445,1216.615,19.76,1.57,1.35,1.1,2.92,4.02,9.9,1.355,19.775,18.435,63.28,51.68,5.17,65.41,211,112,16,48,32.805,12,64,19.435,35,290,12.265,1465,2588,56.005
13,Joe Veleno,C,SNB/DRU,16.923,171,48,64,50,112,162,458,10.69,0.295,0.4,0.318,0.695,1.01,2.765,17.05,0.29,1057.54,17.892,0.982,1.318,1.047,2.302,3.35,9.262,0.977,18.578,17.882,54.892,49.498,11.662,62.995,226,132,12,53,22.79,9,64,14.628,27,341,8.1,744,1639,46.155
14,Mathieu Nadeau,RW,VDO/RIM,19.949,173,63,65,32,128,160,420,14.812,0.387,0.408,0.218,0.798,1.012,2.648,16.86,0.3,1066.412,18.588,1.24,1.315,0.678,2.552,3.232,8.438,0.948,19.17,17.992,52.795,51.69,10.73,58.308,212,156,16,50,31.282,17,69,23.492,30,301,9.902,524,1183,43.552
15,Cameron Askew,RW,MON/SHA/CHA,19.592,197,78,47,34,125,159,615,11.955,0.37,0.21,0.17,0.582,0.75,3.122,26.635,0.408,1153.432,17.712,1.258,0.708,0.582,1.965,2.548,10.59,1.38,18.885,18.265,49.308,51.085,12.85,53.952,238,182,29,86,38.832,16,86,17.382,33,443,7.052,1345,2844,47.588
16,Alexis D'Aoust,RW,SHA,19.951,118,73,55,30,128,158,469,15.685,0.615,0.445,0.26,1.06,1.32,3.92,36.69,0.62,1266.445,21.375,1.725,1.245,0.735,2.965,3.7,10.995,1.735,19.27,18.135,59.97,49.21,29.4,73.09,251,95,21,85,24.5,21,101,20.96,31,283,11.005,21,62,33.165
17,James Phelan,C,SHA/VIC/MON,19.822,200,75,46,36,121,157,425,18.402,0.415,0.27,0.205,0.68,0.885,2.23,23.36,0.355,1157.775,17.582,1.378,0.87,0.668,2.248,2.91,7.485,1.182,18.56,18.175,53.293,51.82,6.06,53.252,232,199,19,76,25.31,20,86,23.235,36,263,14.965,2186,3675,60.128
18,Tyler Boland,C,RIM,19.508,135,74,49,34,123,157,455,15.915,0.55,0.36,0.25,0.91,1.16,3.365,28.695,0.425,1434.945,21.245,1.52,1.01,0.7,2.53,3.225,9.435,1.18,18.81,18.345,51.275,50.78,17.915,58.635,221,155,17,47,38.095,23,70,30.19,34,338,10.105,1603,3101,51.695
19,Mitchell Balmas,LW,CHA/GAT/BAT,18.744,202,83,38,36,121,157,576,14.9,0.462,0.202,0.178,0.668,0.848,3.018,25.482,0.375,1234.498,18.275,1.48,0.665,0.588,2.145,2.732,9.832,1.217,19.365,17.945,56.328,49.578,15.5,65.555,269,146,14,58,25.09,16,84,19.138,53,434,12.742,342,743,45.655
20,Christophe Boivin,LW,BAT,20.088,128,74,54,29,128,157,562,13.1,0.575,0.425,0.22,0.995,1.22,4.395,38.345,0.6,1246.76,19.515,1.775,1.3,0.695,3.07,3.76,13.52,1.845,18.42,17.605,54.535,48.63,26.125,67.43,218,104,24,78,31.57,15,86,16.61,35,398,8.75,27,60,44.885
21,Phelix Martineau,C,CAP,19.535,194,82,43,31,125,156,520,15.625,0.44,0.238,0.165,0.675,0.84,2.83,28.502,0.43,1199.26,18.268,1.435,0.78,0.538,2.212,2.752,9.232,1.405,17.645,17.87,51.435,51.628,-5.055,47.582,221,247,27,102,27.495,18,91,17.885,37,327,11.285,1490,2970,50.293
22,Peter Abbandonato,C,ROU,18.727,196,53,74,29,127,156,348,14.825,0.302,0.415,0.15,0.715,0.868,1.96,17.832,0.267,1174.848,17.695,0.97,1.358,0.522,2.322,2.845,6.435,0.862,18.362,17.955,60.08,49.927,6.055,63.262,239,139,13,54,22.775,13,62,21.652,27,232,10.545,1019,2111,48.245
23,Olivier Galipeau,D,VDO/CHI/BAT,19.568,192,44,59,53,103,156,527,8.602,0.26,0.34,0.278,0.602,0.878,3.022,16.002,0.242,1640.308,25.202,0.62,0.795,0.668,1.415,2.088,7.112,0.565,18.112,18.16,56.38,51.278,4.682,58.385,334,260,10,27,38.055,3,23,9.822,31,477,6.56,1,6,8.332
24,Pierre-Luc Dubois,LW,CAP/BLB,17.728,110,63,61,30,124,154,402,15.225,0.56,0.545,0.27,1.1,1.375,3.635,32.935,0.595,1112.505,20.18,1.655,1.605,0.81,3.255,4.065,10.795,1.765,19.04,18.355,58.675,50.205,22.25,69.355,208,92,19,76,25.67,12,58,18.435,32,268,11.835,796,1575,50.55
25,Mathieu Joseph,RW,SNB,19.097,112,69,53,31,122,153,400,17.37,0.62,0.48,0.275,1.095,1.37,3.565,31.515,0.565,1165.72,20.815,1.785,1.375,0.795,3.155,3.95,10.285,1.625,19.48,18.415,61.29,50.495,17.83,69.66,223,99,18,71,25.29,16,79,20.475,35,250,14.29,90,200,41.59
26,Giovanni Fiore,LW,SHA/CAP,19.59,126,80,43,29,123,152,587,13.335,0.64,0.34,0.23,0.985,1.215,4.695,42.48,0.68,1203.14,19.175,1.96,1.07,0.73,3.025,3.755,14.5,2.095,18.48,17.93,56.57,50.425,15.4,65.8,197,102,22,85,25.18,15,88,15.82,43,414,10.425,30,76,38.93
27,Mathieu Boucher,LW,ROU,19.658,197,63,46,43,109,152,437,15.235,0.362,0.24,0.215,0.605,0.812,2.358,23.008,0.353,1209.552,18.375,1.158,0.785,0.7,1.945,2.642,7.59,1.12,18.605,18.112,61.132,50.002,3.28,61.06,261,160,22,78,31.15,17,75,22.46,24,284,8.655,198,386,50.812
28,Samuel Girard,D,SHA,17.846,126,19,70,60,89,149,200,9.725,0.15,0.56,0.475,0.715,1.185,1.61,6.45,0.105,1489.86,23.675,0.38,1.42,1.205,1.8,3.005,4.06,0.265,18.59,18.12,60.81,49.67,20.945,67.53,257,124,2,2,100.0,2,5,41.665,15,193,8.0,0,0,0.0
29,Alexandre Goulet,C,CHA/VIC,19.946,131,72,45,32,117,149,404,18.065,0.545,0.34,0.24,0.895,1.13,3.07,30.665,0.47,1277.745,19.475,1.69,1.05,0.725,2.74,3.465,9.425,1.445,18.265,18.065,52.86,50.44,22.135,62.42,198,118,21,77,26.575,16,60,26.6,35,267,12.905,138,285,48.075
30,Nicholas Welsh,D,SHA/MON,19.609,203,30,62,57,92,149,378,7.87,0.158,0.352,0.288,0.505,0.792,2.06,10.28,0.15,1504.798,22.202,0.418,0.928,0.775,1.342,2.12,5.48,0.398,17.755,18.048,53.72,50.758,10.198,57.302,301,224,2,7,25.0,3,14,18.75,25,357,6.852,3,3,25.0
31,Thomas Gregoire,D,SHE,18.42,182,23,77,48,100,148,483,4.272,0.132,0.448,0.252,0.58,0.835,2.825,9.58,0.148,1498.34,23.778,0.318,1.088,0.635,1.405,2.04,6.942,0.355,17.588,18.053,51.18,52.15,7.137,52.118,263,242,2,8,33.335,1,18,5.555,20,457,3.938,0,0,0.0
32,Pascal Laberge,C,VIC/QUE,18.686,166,52,55,40,107,147,482,10.422,0.302,0.315,0.23,0.612,0.842,2.852,19.745,0.34,1040.228,18.06,0.99,1.025,0.758,2.02,2.778,9.47,1.128,18.592,18.002,55.745,49.388,13.845,60.388,218,144,12,53,22.542,14,65,19.632,26,364,7.098,439,949,46.175
33,Jordan Martel,LW,BAC,18.806,191,72,43,31,115,146,520,13.845,0.422,0.255,0.172,0.675,0.852,2.865,20.552,0.315,1138.695,17.605,1.378,0.835,0.572,2.212,2.782,9.582,1.042,18.31,17.91,47.147,49.77,20.838,57.955,211,149,19,58,35.172,18,60,31.708,35,402,8.39,9,47,19.722
34,Ivan Kosorenkov,RW,VIC,19.148,131,70,40,35,110,145,325,21.59,0.535,0.31,0.27,0.845,1.115,2.495,25.805,0.395,1159.57,17.725,1.815,1.035,0.905,2.85,3.76,8.415,1.335,19.29,18.06,57.705,49.315,28.5,73.93,207,73,15,46,32.285,14,58,22.1,41,221,18.075,3,13,22.62
35,Filip Chlapik,C,CHA,18.785,109,46,61,38,107,145,408,10.605,0.415,0.555,0.35,0.97,1.32,3.7,23.165,0.42,1071.185,19.62,1.245,1.7,1.06,2.945,4.005,11.23,1.28,18.95,18.04,57.03,49.13,14.665,63.18,187,107,15,51,28.725,9,63,14.29,22,294,6.645,760,1491,50.94
36,Jordan Maher,RW,BAT,18.766,195,53,43,48,96,144,337,15.695,0.28,0.24,0.28,0.52,0.8,1.78,17.06,0.268,1022.03,15.875,1.052,0.893,1.048,1.947,2.995,6.715,1.0,19.053,17.642,56.745,49.035,16.42,66.41,237,136,13,44,28.84,13,68,18.675,27,225,12.175,564,1185,47.908
37,Dennis Yan,LW,SHA,18.922,126,78,37,29,115,144,441,17.585,0.62,0.295,0.235,0.915,1.14,3.49,32.75,0.52,1207.29,19.145,1.92,0.92,0.745,2.845,3.59,10.905,1.615,19.705,18.295,60.63,50.09,19.815,69.02,203,91,16,54,28.61,22,66,33.645,40,321,12.435,17,42,41.135
38,Alex Dostie,C,GAT/CHA,18.924,117,55,47,42,102,144,320,17.17,0.47,0.4,0.37,0.87,1.24,2.75,28.575,0.495,1104.575,18.86,1.495,1.275,1.185,2.77,3.95,8.755,1.57,19.3,17.855,59.93,49.015,17.545,68.045,197,99,16,57,27.67,18,84,21.44,21,179,11.73,252,532,47.015
39,Joel Teasdale,LW,BLB,17.766,178,61,47,31,108,139,449,13.862,0.372,0.28,0.17,0.652,0.822,2.64,25.12,0.405,1155.102,18.925,1.165,0.88,0.54,2.04,2.58,8.33,1.277,18.852,18.3,58.742,51.86,12.927,63.628,234,132,23,99,23.282,9,70,14.21,29,280,10.602,295,625,48.73
40,Samuel Dove-McFalls,C,SNB/RIM,19.683,158,44,61,33,105,138,507,8.485,0.278,0.388,0.21,0.67,0.878,3.265,19.172,0.325,1064.528,18.58,0.892,1.188,0.67,2.08,2.752,10.488,1.05,19.29,18.092,58.39,50.848,1.892,57.745,197,129,14,69,21.81,10,66,15.188,20,372,4.88,1876,3200,58.09
41,Drake Batherson,C,CAP/BLB,18.637,122,51,55,31,106,137,271,14.348,0.375,0.44,0.227,0.815,1.042,2.202,15.735,0.322,815.933,17.195,1.135,1.478,0.692,2.61,3.308,7.123,1.055,18.015,17.615,52.798,49.752,9.53,59.778,192,97,10,38,20.188,11,44,19.272,30,189,12.098,387,764,48.518
42,Daniil Miromanov,D,BAT/MON,19.431,170,52,42,42,94,136,505,9.258,0.27,0.242,0.295,0.518,0.812,2.922,17.948,0.332,1105.948,21.502,0.77,0.682,0.825,1.445,2.27,8.18,0.938,18.38,17.925,50.728,52.04,6.405,52.048,202,197,20,61,31.325,10,73,7.81,22,371,6.132,3,17,12.082
43,Francois Beauchemin,C,RIM/VDO/CHA,20.14,133,64,43,29,107,136,353,17.35,0.475,0.315,0.215,0.79,1.01,2.635,25.48,0.38,1205.315,18.055,1.53,1.005,0.71,2.535,3.25,8.69,1.245,19.145,18.06,56.115,51.02,10.04,61.185,191,119,27,74,34.295,13,59,21.365,24,220,10.6,641,1419,43.48
44,Dylan Montcalm,C,RIM,19.469,129,39,63,33,102,135,358,11.18,0.3,0.49,0.26,0.795,1.055,2.79,23.47,0.365,1239.67,19.235,0.94,1.53,0.805,2.47,3.275,8.68,1.14,19.265,18.305,52.81,49.985,18.05,60.47,187,122,8,55,14.315,9,62,14.585,22,241,9.65,1419,2572,55.235
45,Conor Garland,RW,MON,19.513,62,39,59,30,98,128,341,11.44,0.63,0.95,0.48,1.58,2.06,5.5,42.51,0.69,1474.52,23.78,1.59,2.4,1.22,3.99,5.21,13.88,1.73,18.43,18.3,54.3,49.13,31.07,67.74,147,70,4,33,12.12,10,48,20.83,25,260,9.62,13,32,40.62
46,Yakov Trenin,C,GAT,19.171,111,56,38,34,94,128,429,13.04,0.51,0.345,0.31,0.845,1.155,3.87,30.635,0.555,1180.655,21.285,1.425,0.965,0.865,2.39,3.255,10.9,1.555,18.79,18.09,57.54,49.82,12.82,61.36,187,119,21,73,28.43,13,81,16.035,22,275,8.005,1602,2634,60.77
47,Massimo Carozza,C,CAP/QUE,19.825,129,54,47,27,101,128,427,12.65,0.42,0.365,0.21,0.785,0.995,3.315,27.395,0.43,1191.435,18.475,1.36,1.185,0.68,2.55,3.23,10.755,1.38,18.88,17.95,54.53,50.49,14.925,64.565,202,112,19,67,28.39,14,73,17.575,21,287,7.3,807,1648,48.8
48,Kelly Klima,RW,MON/CHI,19.53,186,64,35,27,99,126,438,14.252,0.335,0.188,0.14,0.525,0.66,2.378,20.652,0.34,968.93,15.885,1.27,0.702,0.522,1.978,2.502,8.968,1.278,18.013,17.737,49.835,50.585,8.812,55.8,175,133,9,42,22.662,20,83,23.38,35,313,10.952,13,53,25.612
49,Hugo Roy,C,SHE,19.354,200,67,33,26,100,126,425,14.96,0.335,0.188,0.138,0.522,0.655,2.165,22.1,0.338,1191.38,18.088,1.078,0.588,0.445,1.668,2.115,7.1,1.09,18.945,18.292,51.312,53.335,-2.213,45.543,208,242,27,82,33.16,14,93,13.228,26,250,10.5,2453,4523,54.31
50,Spencer Smallman,RW,SNB,19.516,119,49,39,38,88,126,264,18.34,0.41,0.325,0.315,0.735,1.06,2.215,19.85,0.33,1058.85,17.795,1.38,1.09,1.07,2.47,3.535,7.465,1.12,19.295,18.355,60.755,51.235,5.895,62.065,175,105,17,52,33.81,9,49,15.245,23,163,14.13,66,153,43.25
51,Vladimir Kuznetsov,LW,BAT,18.073,136,55,34,37,89,126,476,11.6,0.405,0.25,0.27,0.655,0.925,3.5,29.145,0.43,1156.47,17.01,1.43,0.885,0.96,2.315,3.275,12.38,1.515,18.94,17.54,54.02,48.945,23.315,67.12,181,89,15,52,28.075,14,79,15.725,26,345,7.435,6,16,40.0
52,Vincent Lanoue,D,VIC/VDO,19.33,194,22,45,59,67,126,277,7.62,0.112,0.222,0.33,0.33,0.662,1.542,6.665,0.098,1437.52,22.032,0.3,0.607,0.888,0.91,1.797,4.138,0.27,17.802,18.365,57.955,52.042,4.155,57.778,285,213,0,3,0.0,1,10,8.332,21,264,7.54,1,4,16.665
53,Frederic Allard,D,CHI,18.218,127,28,53,43,81,124,356,7.94,0.22,0.42,0.335,0.64,0.975,2.81,14.45,0.225,1698.55,26.755,0.495,0.935,0.76,1.43,2.19,6.28,0.51,17.61,18.32,56.115,50.34,17.81,59.26,224,154,4,13,28.57,4,13,36.25,20,330,6.07,2,6,20.0
54,D'Artagnan Joly,C,GAT/BAC,17.692,159,40,57,27,97,124,361,10.742,0.277,0.395,0.18,0.675,0.855,2.298,13.132,0.232,929.088,17.058,0.9,1.295,0.625,2.2,2.825,7.972,0.795,18.35,17.86,48.092,50.028,14.51,53.63,165,137,10,40,18.61,8,42,17.98,22,279,7.875,582,1362,44.512
55,Brandon Gignac,C,SHA,18.355,126,47,50,26,97,123,349,13.53,0.375,0.395,0.21,0.77,0.98,2.77,22.73,0.365,1145.39,18.28,1.235,1.315,0.68,2.545,3.225,9.16,1.19,19.205,17.79,60.495,48.48,14.345,65.14,182,97,16,46,30.97,7,53,13.145,24,250,9.74,1286,2251,57.17
56,Arnaud Durandeau,LW,HAL,17.92,194,47,48,28,95,123,377,12.442,0.255,0.262,0.152,0.518,0.67,2.058,20.44,0.308,1062.638,16.258,0.935,0.962,0.548,1.898,2.452,7.54,1.135,18.553,17.82,51.61,51.638,8.232,54.692,206,168,15,63,24.998,15,69,18.542,17,245,6.977,17,55,29.535
57,Dmitry Zhukenov,C,CHI,18.979,128,33,43,46,76,122,197,16.72,0.255,0.335,0.36,0.59,0.955,1.54,15.71,0.245,1123.615,17.555,0.88,1.15,1.225,2.03,3.25,5.255,0.835,19.795,17.935,57.665,48.185,29.615,70.405,183,77,7,31,23.72,14,41,34.285,12,125,9.74,772,1461,52.775
58,Bradley Lalonde,D,VIC/BAC,19.374,172,33,54,35,87,122,501,6.648,0.2,0.338,0.225,0.542,0.768,3.02,9.48,0.162,1370.298,23.55,0.512,0.855,0.562,1.365,1.932,7.698,0.41,17.268,17.85,52.08,49.998,11.328,55.388,242,191,2,6,75.0,3,11,24.998,28,484,5.72,0,2,0.0
59,Adam Holwell,D,MON/BAT,19.773,199,21,55,45,76,121,358,5.868,0.118,0.3,0.222,0.415,0.643,1.985,10.742,0.162,1511.848,22.732,0.302,0.788,0.595,1.092,1.688,5.195,0.418,18.042,18.165,57.125,51.543,0.805,55.28,296,267,2,17,10.0,2,27,8.712,17,314,5.382,1,2,12.5
60,Felix Lauzon,C,VIC,18.629,153,49,38,33,87,120,269,17.065,0.315,0.277,0.215,0.595,0.808,1.872,11.94,0.255,800.755,16.68,1.12,0.995,0.775,2.115,2.892,6.742,0.918,18.583,17.943,55.595,50.872,-3.44,55.78,177,156,14,37,44.062,18,56,29.792,17,176,8.422,1519,2714,57.718
61,Carl Neill,D,SHE/CHA,19.694,131,21,45,53,66,119,323,6.55,0.155,0.345,0.405,0.5,0.905,2.465,11.98,0.18,1605.06,24.54,0.395,0.85,0.995,1.24,2.24,6.04,0.45,18.18,18.075,51.77,51.05,9.59,56.56,234,179,3,16,18.75,2,16,9.09,16,291,5.62,2,5,41.665
62,Ivan Chekhovich,LW,BAC,18.197,125,55,36,28,91,119,401,13.705,0.44,0.285,0.225,0.73,0.95,3.21,24.705,0.39,1178.11,18.85,1.395,0.915,0.72,2.315,3.035,10.21,1.255,18.715,18.225,50.985,50.435,20.09,60.25,170,111,9,54,15.275,14,76,18.42,32,271,11.77,6,19,39.705
63,Antoine Waked,RW,ROU,19.831,115,50,41,27,91,118,310,15.135,0.405,0.345,0.24,0.755,0.99,2.565,21.785,0.355,1086.76,18.67,1.27,1.11,0.78,2.38,3.16,8.095,1.125,19.11,18.445,62.205,51.315,9.495,66.93,191,93,14,45,27.145,15,54,26.175,21,211,9.875,15,35,43.915
64,Pascal Corbeil,D,BLB,18.9,163,22,57,39,79,118,251,9.152,0.16,0.385,0.302,0.54,0.845,1.652,4.058,0.08,1103.935,21.39,0.435,1.068,0.82,1.502,2.322,4.605,0.222,17.62,17.67,57.628,48.81,16.803,66.785,215,108,0,0,0.0,2,5,37.5,20,246,8.545,0,1,0.0
65,Manuel Wiederer,RW,MON/ROU,19.316,114,58,30,29,88,117,382,15.745,0.51,0.265,0.26,0.775,1.035,3.325,27.585,0.48,1092.825,19.15,1.6,0.835,0.82,2.435,3.255,10.4,1.505,18.925,18.245,52.38,51.445,10.475,57.57,168,124,10,53,18.105,17,69,24.87,31,260,12.71,184,405,45.925
66,Derek Gentile,RW,QUE/CHA,17.687,187,51,38,27,89,116,370,13.195,0.28,0.235,0.16,0.52,0.68,2.173,18.692,0.288,1027.48,16.017,1.037,0.852,0.582,1.885,2.47,7.882,1.038,18.373,17.902,49.652,49.662,15.08,57.242,169,125,20,64,31.28,12,63,19.462,19,243,6.988,206,512,38.59
67,Martins Dzierkals,RW,ROU,18.949,106,45,35,36,80,116,282,16.215,0.43,0.33,0.335,0.75,1.09,2.645,19.765,0.37,916.285,17.285,1.48,1.13,1.16,2.62,3.78,9.18,1.295,19.035,17.99,63.275,49.435,17.32,74.38,164,58,10,35,29.76,12,41,31.73,23,206,11.26,2,4,66.665
68,Kameron Kielly,C,CHA,19.256,113,49,48,19,97,116,353,13.475,0.415,0.425,0.17,0.84,1.01,3.05,26.265,0.45,1049.065,18.43,1.345,1.37,0.545,2.72,3.265,9.89,1.455,18.73,17.78,55.555,50.3,9.825,60.68,173,106,13,52,29.46,12,73,16.2,24,228,9.56,783,1339,58.34
69,Connor Bramwell,LW,BLB/DRU,19.28,168,52,36,28,88,116,270,18.715,0.33,0.235,0.185,0.562,0.748,1.758,16.08,0.285,950.885,16.955,1.135,0.82,0.635,1.955,2.588,6.047,0.982,18.15,18.212,56.065,51.33,2.355,57.865,181,129,16,54,27.803,8,60,13.662,28,156,17.895,59,141,42.468
70,Charle-Edouard D'Astous,D,RIM,18.654,189,35,38,42,73,115,419,8.047,0.218,0.22,0.26,0.438,0.7,2.588,9.183,0.15,1524.745,24.72,0.498,0.522,0.61,1.022,1.628,6.03,0.348,18.068,18.305,55.16,51.702,-2.57,51.278,244,247,3,5,50.0,4,19,21.968,28,395,6.788,1,3,12.5
71,Philipp Kurashev,C,QUE,17.428,124,40,39,35,79,114,353,11.425,0.32,0.315,0.285,0.635,0.925,2.86,18.14,0.295,1163.32,18.76,1.03,1.015,0.905,2.045,2.955,9.16,0.94,19.01,18.335,52.01,50.265,21.35,63.615,163,94,11,31,35.68,11,53,20.725,18,269,6.71,845,1680,50.76
72,Samuel Asselin,C,SHA/BAT,18.459,177,34,44,36,78,114,313,10.148,0.213,0.265,0.227,0.48,0.715,2.125,15.177,0.288,917.702,16.662,0.732,0.935,0.78,1.672,2.452,7.38,0.978,17.995,17.878,49.54,50.998,3.413,51.892,164,140,12,48,24.178,12,55,20.557,10,210,4.422,1377,2446,55.928
73,Zack MacEwen,C,MON/GAT,19.688,132,41,36,37,77,114,398,9.615,0.31,0.275,0.28,0.585,0.865,3.015,21.5,0.325,1177.365,17.84,0.985,0.945,0.905,1.93,2.835,10.04,1.09,18.355,17.885,51.905,50.695,5.56,53.125,158,136,12,50,24.155,6,45,11.635,23,303,6.645,1066,2004,52.98
74,Nicolas Poulin,LW,SHE,19.396,146,64,33,16,97,113,521,11.442,0.425,0.25,0.112,0.67,0.788,3.665,25.057,0.48,964.915,18.16,1.388,0.805,0.365,2.19,2.558,12.075,1.58,18.25,17.765,50.677,50.725,13.322,56.625,165,121,23,92,24.402,18,105,16.168,23,324,6.132,38,74,51.35
75,Nicolas  Beaudin,D,DRU,17.191,158,17,38,56,55,111,298,5.0,0.11,0.215,0.35,0.325,0.675,1.828,6.11,0.098,1254.692,20.7,0.275,0.555,0.922,0.83,1.75,5.222,0.268,16.455,17.968,50.632,51.832,1.203,50.005,219,178,2,7,12.5,2,10,12.5,13,281,4.192,0,0,0.0
76,Julien Gauthier,RW,VDO/SNB,18.418,97,58,37,13,95,108,388,14.575,0.58,0.395,0.15,0.975,1.125,4.02,32.285,0.665,954.62,19.755,1.775,1.19,0.435,2.965,3.4,12.2,2.02,19.66,18.31,59.38,50.955,17.54,69.3,171,75,19,84,21.825,17,56,29.355,22,248,8.78,10,32,29.96
77,Francis Perron,LW,ROU,19.409,62,41,45,22,86,108,258,15.89,0.66,0.73,0.35,1.39,1.74,4.16,32.92,0.53,1324.91,21.37,1.86,2.04,1.0,3.89,4.89,11.68,1.49,19.45,18.76,64.81,52.92,9.22,68.09,128,60,8,27,29.63,10,35,28.57,23,196,11.73,38,94,40.43
