,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Chris St. Jacques,C,M.H,19.71,310,152,130,86,282,368,0.508,0.519,0.334,1.022,1.356
1,Colton Yellow Horn,LW,LET/TRI,19.428,330,153,113,83,266,349,0.612,0.388,0.282,0.993,1.282
2,Mitch Fadden,C,SEA/LET/T.C,19.482,340,136,124,58,260,318,0.499,0.413,0.206,0.908,1.117
3,Ryan White,C/D/RW,CGY/KAM/P.A/EVT,18.417,499,104,111,85,215,300,0.163,0.147,0.126,0.312,0.444
4,Ben Thomson,RW,M.H,19.336,277,126,111,52,237,289,0.514,0.368,0.205,0.883,1.088
5,Nathan Barrett,C,LET,19.368,214,135,101,52,236,288,0.628,0.497,0.255,1.125,1.382
6,Duncan Milroy,RW,S.C/KTN,18.726,261,132,83,72,215,287,0.552,0.368,0.29,0.915,1.204
7,Erik Christensen,C,KAM/BRN,18.808,338,133,106,47,239,286,0.483,0.389,0.182,0.87,1.047
8,Chad Klassen,C,SPO/SAS,19.48,310,109,99,76,208,284,0.382,0.364,0.259,0.74,1.0
9,Adam Courchaine,C,M.H/VAN,19.44,285,131,99,53,230,283,0.448,0.386,0.22,0.837,1.058
10,Dylan Stanley,C,TRI,19.706,339,113,113,54,226,280,0.328,0.336,0.17,0.666,0.835
11,Eric Fehr,RW,BRN,18.085,279,146,74,57,220,277,0.647,0.305,0.254,0.952,1.2
12,Blake Robson,C,POR/P.G,19.586,275,106,111,58,217,275,0.412,0.455,0.242,0.866,1.11
13,Jason Reese,C,VAN/M.J/TRI/T.C,19.664,317,97,107,69,204,273,0.376,0.409,0.261,0.784,1.045
14,Dustin Johner,C,SEA,19.592,291,120,103,49,223,272,0.392,0.339,0.149,0.73,0.872
15,Nigel Dawes,LW,KTN,18.722,245,159,74,39,233,272,0.721,0.286,0.144,1.005,1.156
16,Zach Boychuk,C,LET,18.073,237,110,99,62,209,271,0.551,0.362,0.306,0.914,1.225
17,Carsen Germyn,RW,KEL/RDR,19.687,265,110,93,64,203,267,0.432,0.345,0.238,0.784,1.02
18,Zach Hamill,C,EVT,18.039,250,87,116,59,203,262,0.369,0.491,0.246,0.859,1.104
19,Tim Smith,LW,SPO/S.C,19.404,206,85,104,72,189,261,0.418,0.5,0.315,0.915,1.228
20,Tyler Redenbach,C,P.G/S.C/LET,19.098,261,70,125,62,195,257,0.296,0.496,0.245,0.794,1.036
21,Ryan Kinasewich,LW,M.H/TRI,19.134,295,106,96,50,202,252,0.501,0.415,0.198,0.916,1.114
22,Tyler Metcalfe,LW,SEA,19.292,333,93,93,63,186,249,0.304,0.272,0.188,0.576,0.758
23,Tim Konsorada,RW,BRN,19.519,311,81,101,67,182,249,0.299,0.384,0.334,0.682,1.015
24,Jarret Stoll,RW,KTN,18.478,180,109,89,49,198,247,0.633,0.498,0.262,1.128,1.392
25,Stefan Meyer,C,M.H,18.218,282,123,73,50,196,246,0.459,0.306,0.216,0.766,0.981
26,Jonathan Filewich,RW,P.G/LET,18.984,321,121,75,50,196,246,0.498,0.27,0.188,0.768,0.955
27,Ryan Craig,C,BRN,19.788,247,126,70,49,196,245,0.59,0.308,0.222,0.896,1.118
28,Aaron Gagnon,C,SEA,19.426,318,123,75,46,198,244,0.53,0.288,0.202,0.818,1.02
29,Devin Setoguchi,RW,SAS/P.G,18.83,255,118,88,37,206,243,0.548,0.353,0.186,0.899,1.085
30,Eric Johansson,C,TRI,18.938,213,104,95,44,199,243,0.528,0.498,0.21,1.025,1.23
31,Drayson Bowman,LW,SPO,18.586,265,130,63,49,193,242,0.604,0.29,0.202,0.895,1.097
32,Justin Bernhardt,RW,REG/KEL/P.A,19.586,307,103,82,57,185,242,0.397,0.333,0.248,0.733,0.98
33,Keegan Dansereau,RW,CGY/S.C,19.737,311,108,79,54,187,241,0.427,0.352,0.178,0.778,0.955
34,Seth Leonard,LW,KEL/P.A,18.858,296,118,78,45,196,241,0.507,0.334,0.166,0.842,1.01
35,Joffrey Lupul,C,M.H,18.23,191,127,64,49,191,240,0.712,0.38,0.258,1.092,1.35
36,Ryan Stone,C,BRN,18.615,239,78,105,57,183,240,0.389,0.514,0.271,0.903,1.171
37,Lance Monych,RW,BRN,19.174,319,110,77,49,187,236,0.418,0.307,0.163,0.724,0.888
38,Tyler Ennis,C,M.H,18.068,245,115,82,39,197,236,0.558,0.374,0.206,0.932,1.136
39,Steve DaSilva,C,KTN,19.72,271,103,81,51,184,235,0.476,0.379,0.229,0.851,1.08
40,Kiel McLeod,C,KEL,18.835,233,111,72,51,183,234,0.496,0.382,0.264,0.885,1.144
41,Dale Mahovsky,C,KTN,19.705,344,86,90,58,176,234,0.295,0.302,0.2,0.597,0.802
42,Ryan Hollweg,C,M.H,19.46,233,94,78,61,172,233,0.408,0.317,0.21,0.725,0.935
43,Ben Kilgour,RW,TRI,19.58,265,91,85,57,176,233,0.36,0.363,0.259,0.731,0.988
44,Eric Hunter,C,P.G,19.159,323,111,72,50,183,233,0.379,0.247,0.176,0.626,0.802
45,Tyler Mosienko,C,KEL,19.55,338,81,79,72,160,232,0.23,0.25,0.233,0.48,0.713
46,Brandon Dubinsky,C,POR,18.507,234,82,94,54,176,230,0.365,0.49,0.227,0.856,1.084
47,Jared Aulin,C,KAM,18.754,173,81,94,55,175,230,0.545,0.495,0.312,1.04,1.355
48,Jesse Schultz,RW,TRI/P.A/KEL,19.09,272,110,82,37,192,229,0.521,0.368,0.174,0.89,1.059
49,Chris Falloon,RW,P.G,19.146,335,100,73,54,173,227,0.331,0.292,0.18,0.63,0.804
50,Tim Kraus,C,VAN/REG,19.627,306,75,93,57,168,225,0.252,0.396,0.226,0.65,0.871
51,Clarke MacArthur,C,M.H,18.694,190,88,79,57,167,224,0.483,0.415,0.308,0.898,1.21
52,Andrew Bailey,RW,KTN,19.508,286,96,78,49,174,223,0.368,0.294,0.171,0.66,0.829
53,Colin Long,C,KEL,18.366,229,76,89,58,165,223,0.379,0.45,0.265,0.824,1.094
54,Layne Ulmer,C,S.C,19.502,139,113,79,31,192,223,0.815,0.57,0.225,1.385,1.605
55,Wacey Rabbit,C,SAS/VAN,18.862,289,91,73,58,164,222,0.354,0.378,0.257,0.733,0.99
56,Ian White,D,S.C,18.406,246,77,61,84,138,222,0.279,0.251,0.326,0.528,0.854
57,Troy Brouwer,RW,M.J,19.142,287,103,61,55,164,219,0.467,0.289,0.226,0.756,0.982
58,Darren Lynch,RW,LET/VAN,19.255,290,88,89,41,177,218,0.323,0.338,0.181,0.661,0.842
59,Dustin Boyd,C,M.J,18.293,265,103,77,37,180,217,0.525,0.371,0.159,0.899,1.056
60,Ian McDonald,C,TRI,19.502,329,72,102,43,174,217,0.346,0.438,0.158,0.781,0.941
61,Andrew Clark,LW,BRN/BDN,19.562,254,93,75,48,168,216,0.43,0.309,0.236,0.738,0.971
62,Ryan Russell,LW,KTN,18.498,263,98,65,53,163,216,0.44,0.348,0.249,0.788,1.038
63,Justin Mapletoft,C,RDR,19.176,142,82,82,52,164,216,0.575,0.58,0.365,1.155,1.52
64,Ryan Getzlaf,C,CGY,18.476,233,95,79,41,174,215,0.496,0.369,0.204,0.866,1.07
65,Nick Drazenovic,C,P.G,18.732,281,77,90,47,167,214,0.315,0.346,0.158,0.66,0.819
66,Colin Fraser,C,RDR,18.755,269,74,83,57,157,214,0.322,0.354,0.216,0.675,0.893
67,Mitch Bartley,LW,M.H/VAN,19.682,281,107,56,51,163,214,0.395,0.229,0.176,0.624,0.795
68,Grant Jacobsen,C,REG/KAM,19.597,311,77,89,47,166,213,0.282,0.299,0.203,0.579,0.785
69,Brock Nixon,C,KAM/CGY,19.674,315,98,68,47,166,213,0.407,0.29,0.213,0.697,0.909
70,Adam Cracknell,RW,KTN,19.295,283,94,71,48,165,213,0.412,0.302,0.221,0.718,0.939
71,Taylor Procyshen,RW,TRI/T.C,19.259,259,112,56,44,168,212,0.479,0.258,0.205,0.736,0.941
72,Jarret Lukin,C,KAM/M.H,19.706,312,86,73,53,159,212,0.256,0.258,0.234,0.513,0.746
73,Nathan Paetsch,D,M.J,18.589,256,48,98,66,146,212,0.222,0.395,0.249,0.622,0.872
74,Tyler Beechey,LW,KTN/CGY,19.53,198,88,75,48,163,211,0.483,0.402,0.25,0.885,1.135
75,Mike Wirll,C,BRN/P.A/P.G/LET,19.67,209,83,88,39,171,210,0.43,0.441,0.202,0.867,1.07
76,Jordin Tootoo,RW,BRN,18.742,220,93,77,39,170,209,0.528,0.418,0.205,0.948,1.148
77,Kyle Bortis,C,S.C/CGY/CAL,19.174,236,86,82,41,168,209,0.369,0.409,0.225,0.775,1.008
78,Riley Holzapfel,C,M.J,18.201,248,91,72,45,163,208,0.388,0.306,0.179,0.688,0.871
79,Jason Jaffray,LW,KTN/S.C,19.461,214,93,73,42,166,208,0.455,0.35,0.205,0.805,1.012
80,Boyd Gordon,RW,RDR,18.034,260,77,73,57,150,207,0.418,0.302,0.335,0.718,1.054
81,Jeremy Williams,RW,S.C,18.762,174,99,63,45,162,207,0.546,0.326,0.24,0.878,1.119
82,Brandon Segal,RW,CGY,19.241,286,110,58,38,168,206,0.523,0.251,0.147,0.774,0.921
83,Greg Scott,LW,SEA,19.41,278,96,69,40,165,205,0.424,0.316,0.196,0.744,0.94
84,Cam Paddock,C,KEL,19.548,323,107,58,40,165,205,0.335,0.196,0.152,0.53,0.683
85,Jonathon Blum,D,VAN,18.75,248,49,74,81,123,204,0.252,0.412,0.362,0.665,1.028
86,Warren Peters,C,SAS,19.309,276,103,64,37,167,204,0.411,0.302,0.158,0.711,0.869
87,Joff Kehler,LW,SPO,19.318,279,75,74,54,149,203,0.286,0.302,0.218,0.59,0.807
88,Chris Durand,C,SEA/P.G/SAS,19.712,330,78,63,62,141,203,0.248,0.173,0.207,0.414,0.62
89,Kenndal McArdle,LW,M.J/VAN,18.76,261,92,65,46,157,203,0.323,0.218,0.192,0.541,0.734
90,Brooks Laich,C,M.J/SEA,18.481,206,78,77,47,155,202,0.465,0.415,0.27,0.88,1.15
91,Ian Duval,C,REG/CGY/KEL/M.J,19.39,331,86,76,40,162,202,0.34,0.352,0.139,0.693,0.832
92,Jordan Eberle,C,REG,17.588,197,105,56,38,161,199,0.54,0.31,0.213,0.852,1.062
93,Ben Ondrus,RW,S.C,19.35,270,90,66,43,156,199,0.408,0.289,0.192,0.696,0.888
94,John Lammers,LW,LET/EVT,18.69,256,93,59,47,152,199,0.398,0.229,0.215,0.627,0.841
95,Richie Regehr,D,KEL/POR,19.723,305,49,86,64,135,199,0.165,0.32,0.234,0.485,0.714
96,Nathan Smith,C/RW,S.C/M.J,17.118,185,71,79,49,150,199,0.208,0.229,0.138,0.436,0.575
97,Ben Knopp,RW,M.J/KAM,18.689,208,96,62,41,158,199,0.48,0.308,0.195,0.785,0.98
98,Aaron Bader,LW,SEA/KTN/SAS,19.211,331,80,60,58,140,198,0.284,0.24,0.226,0.524,0.75
99,Gerard Dicaire,LD,SEA/KTN,19.129,275,47,71,80,118,198,0.175,0.29,0.299,0.465,0.766
100,Bud Holloway,RW,SEA,18.603,282,95,59,43,154,197,0.44,0.243,0.207,0.69,0.898
101,Ryan Keller,RW,SAS,19.942,205,102,56,38,158,196,0.528,0.282,0.185,0.812,0.998
102,Kris Russell,D,M.H,18.498,241,76,57,63,133,196,0.386,0.244,0.316,0.633,0.948
103,Mason Wallin,C,SPO,19.452,275,79,78,38,157,195,0.338,0.326,0.162,0.666,0.825
104,Kris Hogg,LW,KAM/LET,19.31,339,106,63,25,169,194,0.409,0.241,0.099,0.649,0.75
105,Mark Ardelan,D,BRN/VAN/P.A,19.564,338,46,75,73,121,194,0.196,0.3,0.286,0.5,0.78
106,Jeremy Jackson,RW,LET/VAN,19.813,136,82,58,53,140,193,0.61,0.43,0.39,1.035,1.425
107,Colton Sceviour,C,POR/LET,18.468,251,78,74,40,152,192,0.374,0.36,0.194,0.734,0.931
108,Tim Krymusa,LW,SPO,19.769,273,95,54,43,149,192,0.445,0.221,0.188,0.664,0.852
109,Brennan Bosch,C,M.H,19.71,281,73,78,40,151,191,0.276,0.318,0.167,0.594,0.761
110,Ryan Annesley,LW,REG/KAM/CGY/M.J,18.906,275,87,53,50,140,190,0.374,0.198,0.181,0.571,0.751
111,Jason Bast,C,M.J,18.413,271,81,63,46,144,190,0.338,0.26,0.205,0.597,0.806
112,Josef Balej,RW,POR,18.812,176,105,46,39,151,190,0.65,0.272,0.245,0.92,1.17
113,Dwight King,C,LET,18.26,273,79,60,50,139,189,0.344,0.269,0.192,0.616,0.814
114,Brandin Cote,C,SPO,19.652,211,74,76,39,150,189,0.36,0.358,0.192,0.722,0.912
115,Shawn Limpright,LW,M.J,19.444,195,81,60,48,141,189,0.45,0.328,0.245,0.775,1.02
116,Tyler Johnson,C,M.J/RDR/SEA/SPO,18.16,382,78,67,43,145,188,0.296,0.266,0.158,0.56,0.716
117,Mitch Wahl,C,SPO,17.772,201,68,64,56,132,188,0.359,0.302,0.229,0.661,0.89
118,Joel Broda,C,TRI/M.J/CAL,17.871,264,102,52,34,154,188,0.53,0.198,0.18,0.728,0.915
119,Kyle Beach,LW,EVT/LET,17.797,183,82,51,54,133,187,0.451,0.311,0.279,0.762,1.046
120,Tyler Dyck,C,KTN/TRI/BRN,19.564,293,81,62,44,143,187,0.374,0.285,0.186,0.659,0.845
121,Justin Keller,LW,KEL,18.785,216,107,47,33,154,187,0.55,0.228,0.175,0.778,0.955
122,Pavel Brendl,RW,CGY,18.982,110,99,56,31,155,186,0.895,0.505,0.275,1.4,1.675
123,Kyle Brodziak,C,M.J,18.371,273,81,65,39,146,185,0.406,0.316,0.2,0.72,0.926
124,Gilbert Brule,C,VAN,17.83,165,87,62,36,149,185,0.611,0.284,0.234,0.896,1.128
125,Ryan McDonald,C,REG/P.A,19.726,306,97,53,34,150,184,0.417,0.222,0.122,0.639,0.76
126,Trevor Johnson,D,KTN/SEA/TRI,19.764,266,50,57,77,107,184,0.222,0.224,0.261,0.448,0.71
127,Colby Armstrong,D,RDR,18.062,204,76,71,37,147,184,0.382,0.358,0.198,0.742,0.94
128,Raymond Macias,D,KAM,19.055,280,66,75,43,141,184,0.292,0.29,0.167,0.584,0.752
129,Kyle Ross,C,RDR/REG,19.072,288,57,75,52,132,184,0.25,0.316,0.219,0.566,0.78
130,Jordan Knackstedt,RW,RDR/M.J,18.089,268,67,74,43,141,184,0.319,0.341,0.202,0.66,0.862
131,Adam Taylor,C,KTN,19.29,324,65,64,54,129,183,0.24,0.219,0.188,0.462,0.647
132,Scott Kelman,C,SEA/M.J/TRI,19.609,205,67,63,53,130,183,0.362,0.325,0.28,0.688,0.962
133,Logan Pyett,D,REG,18.368,273,49,66,68,115,183,0.232,0.283,0.253,0.52,0.77
134,Mark Santorelli,LW,CWK,18.608,144,56,79,48,135,183,0.39,0.55,0.335,0.935,1.27
135,Brad Schell,C,SPO,18.174,239,70,55,57,125,182,0.344,0.254,0.304,0.602,0.906
136,Codey Burki,C,BRN,17.892,263,74,74,33,148,181,0.372,0.362,0.144,0.74,0.88
137,Cam Barker,D,M.H,18.512,213,51,64,64,115,179,0.22,0.297,0.26,0.517,0.774
138,Kevin Korol,LW,REG/KEL,19.861,209,56,76,47,132,179,0.282,0.395,0.248,0.678,0.925
139,Dan Baum,LW,P.G,18.409,258,79,59,41,138,179,0.362,0.294,0.166,0.656,0.822
140,Owen Fussey,LW,CGY/M.J,18.581,237,106,42,31,148,179,0.516,0.202,0.156,0.72,0.879
141,Dana Tyrell,C,P.G,18.46,240,81,66,32,147,179,0.466,0.39,0.162,0.856,1.019
142,Matt Robertson,LW,P.A/REG,19.854,209,90,44,43,134,177,0.42,0.21,0.21,0.63,0.84
143,Thomas Hickey,D,SEA,18.662,262,39,64,74,103,177,0.224,0.264,0.293,0.49,0.778
144,Garrett Festerling,C,POR/REG,19.662,248,62,73,42,135,177,0.28,0.36,0.19,0.641,0.83
145,Colin McRae,C,BRN/TRI,19.61,243,84,59,34,143,177,0.391,0.248,0.129,0.639,0.769
146,Blake Comeau,RW,KEL,18.636,253,60,75,42,135,177,0.29,0.375,0.215,0.666,0.88
147,Jeremy Colliton,C,P.A,18.796,229,71,55,50,126,176,0.355,0.332,0.236,0.686,0.925
148,Brent Seabrook,D,LET,18.468,264,39,70,67,109,176,0.167,0.318,0.222,0.482,0.71
149,Zdenek Blatny,LW,KTN/SEA,19.168,126,84,49,43,133,176,0.665,0.395,0.34,1.06,1.405
150,Reid Jorgensen,C,KAM,19.685,297,99,50,26,149,175,0.499,0.236,0.138,0.734,0.868
151,James Hiebert,RW,S.C,19.405,241,70,74,30,144,174,0.318,0.367,0.144,0.684,0.825
152,Brady Calla,RW,EVT/M.J/KAM/SPO,19.537,321,62,63,48,125,173,0.245,0.221,0.183,0.466,0.649
153,Blair Jones,C,RDR/M.J,18.093,249,61,72,40,133,173,0.322,0.359,0.17,0.68,0.852
154,Konstantin Panov,RW,KAM,19.713,133,87,48,38,135,173,0.655,0.36,0.28,1.015,1.295
155,Igor Pohanka,C,P.A,18.449,184,66,65,42,131,173,0.39,0.33,0.25,0.72,0.968
156,David Bararuk,C,M.J,18.433,212,68,61,43,129,172,0.349,0.361,0.258,0.711,0.968
157,Blake Evans,C,TRI/REG,19.705,139,79,57,36,136,172,0.58,0.41,0.255,0.99,1.245
158,Matt Hubbauer,C,REG,18.871,230,94,47,31,141,172,0.408,0.222,0.155,0.63,0.785
159,Brett Sonne,C,CGY/CAL,18.396,232,89,47,35,136,171,0.504,0.312,0.229,0.821,1.05
160,Scott Upshall,C,KAM,17.442,131,74,51,45,125,170,0.56,0.39,0.345,0.955,1.3
161,Cody Almond,C,KEL,18.27,230,72,62,34,134,168,0.354,0.258,0.156,0.611,0.768
162,Michal Repik,LW,VAN,17.956,176,75,57,36,132,168,0.46,0.375,0.202,0.832,1.032
163,Victor Bartley,D,KAM/REG,19.608,336,36,67,65,103,168,0.158,0.198,0.245,0.357,0.604
164,Ryley Layden,C,TRI/LET/RDR,19.425,213,48,71,49,119,168,0.221,0.37,0.248,0.596,0.843
165,Kevin Harris,D,BRN/P.A,19.758,285,42,53,73,95,168,0.141,0.198,0.244,0.342,0.585
166,Spencer Machacek,RW,VAN,18.17,203,77,53,38,130,168,0.4,0.288,0.212,0.688,0.893
167,C.J. Stretch,C,KAM,18.243,273,55,75,37,130,167,0.27,0.365,0.166,0.632,0.799
168,Derek Ryan,C,SPO,18.839,216,67,70,30,137,167,0.428,0.251,0.148,0.68,0.828
169,Darren Helm,LW,M.H,18.9,201,76,61,30,137,167,0.392,0.342,0.17,0.735,0.905
170,Kris Versteeg,LW,LET/KAM/RDR,18.468,264,62,57,48,119,167,0.242,0.222,0.195,0.46,0.66
171,Brian Woolger,LW,POR,19.663,308,76,58,32,134,166,0.304,0.241,0.12,0.544,0.67
172,Jake Riddle,LW,SEA/TRI/LET/SAS,19.526,274,79,53,34,132,166,0.302,0.191,0.148,0.494,0.641
173,Jonathan Bubnick,RW,KAM/REG/POR,19.12,322,82,52,31,134,165,0.344,0.236,0.116,0.583,0.699
174,Kyle Chipchura,C,P.A,18.633,216,59,61,45,120,165,0.342,0.33,0.207,0.674,0.874
175,Jason Beeman,RW,TRI,19.268,326,68,54,43,122,165,0.32,0.214,0.167,0.534,0.702
176,Justin McCrae,C,SAS/SPO,18.908,308,67,56,41,123,164,0.219,0.128,0.143,0.35,0.492
177,Filip Novak,D,REG,18.61,171,36,64,64,100,164,0.205,0.37,0.38,0.572,0.955
178,Greg Watson,C,P.A/BRN,18.666,258,71,58,34,129,163,0.29,0.274,0.141,0.564,0.705
179,Casey Pierro-Zabotel,LW,VAN,19.352,121,55,58,50,113,163,0.445,0.46,0.385,0.9,1.29
180,Tomas Plihal,C,KTN,18.97,139,67,52,44,119,163,0.48,0.375,0.315,0.855,1.17
181,Brandon Kozun,RW,CGY/CAL,17.774,152,60,62,41,122,163,0.373,0.39,0.228,0.76,0.988
182,Mark Derlago,LW,BRN,19.66,209,82,44,36,126,162,0.448,0.235,0.175,0.678,0.852
183,Ashton Rome,RW,M.J/RDR/KAM,18.832,270,69,57,36,126,162,0.331,0.24,0.175,0.57,0.745
184,Aaron Richards,LW,S.C/M.J/KAM,19.172,280,66,51,45,117,162,0.268,0.195,0.169,0.46,0.63
185,Brett Lysak,C,REG,19.258,134,73,49,39,122,161,0.545,0.37,0.29,0.91,1.205
186,Paul Postma,D,S.C/CGY/CAL,18.624,270,44,52,65,96,161,0.228,0.248,0.336,0.474,0.81
187,Simon Ferguson,RW,LET/KEL,19.507,319,61,53,47,114,161,0.24,0.194,0.151,0.433,0.584
188,Ty Wishart,D,P.G/M.J,18.45,262,33,68,60,101,161,0.166,0.309,0.271,0.475,0.746
189,Matt Lowry,C,M.H/BRN/BDN,19.664,209,47,59,54,106,160,0.192,0.284,0.318,0.476,0.796
190,Michael Busto,D,M.J/S.C/KTN,19.27,331,41,58,61,99,160,0.193,0.212,0.273,0.402,0.677
191,Kyle Bailey,C,POR/LET,18.981,263,55,58,47,113,160,0.256,0.267,0.22,0.527,0.744
192,Brayden Schenn,C,BRN/BDN,16.567,136,60,63,36,123,159,0.44,0.46,0.265,0.905,1.17
193,Prab Rai,LW,P.G/SEA,17.939,233,57,67,35,124,159,0.305,0.339,0.18,0.645,0.825
194,Justin Kelly,RW,SAS,19.748,186,61,61,37,122,159,0.365,0.345,0.2,0.715,0.905
195,Torrie Wheat,RW,S.C/EVT,19.544,303,63,59,37,122,159,0.302,0.334,0.202,0.636,0.836
196,Ben Maxwell,C,KTN,18.524,210,64,59,36,123,159,0.326,0.369,0.226,0.695,0.92
197,Matt Kinch,D,CGY,20.077,132,32,70,57,102,159,0.245,0.535,0.43,0.775,1.205
198,Dustin Sylvester,C,KTN,18.756,240,76,36,47,112,159,0.478,0.237,0.233,0.715,0.947
199,Derek Hulak,LW,REG/SAS,18.161,195,64,54,40,118,158,0.31,0.275,0.192,0.585,0.78
200,Scott Henkelman,LW,S.C/SPO/KAM/VAN,19.902,211,66,56,36,122,158,0.308,0.262,0.175,0.575,0.75
201,Wade Davis,D,CGY/KAM,19.55,260,53,52,52,105,157,0.244,0.236,0.222,0.48,0.705
202,Brent Twordik,C,S.C,19.584,205,57,57,43,114,157,0.31,0.275,0.24,0.588,0.822
203,Brian Sutherby,C,M.J,18.793,142,70,58,29,128,157,0.49,0.468,0.18,0.955,1.138
204,Darrell May,RW,TRI/VAN/POR,19.61,329,59,58,39,117,156,0.216,0.217,0.167,0.436,0.606
205,Stephen Mann,D,SPO/SAS,19.113,205,39,51,66,90,156,0.26,0.316,0.312,0.577,0.888
206,Curtis Billsten,RW,RDR/EVT/KTN/LET,19.077,279,67,55,34,122,156,0.286,0.236,0.176,0.52,0.699
207,Colin Patterson,C,P.G,19.468,274,78,51,26,129,155,0.282,0.238,0.111,0.518,0.634
208,Aaron Rome,D,SAS/KTN/S.C/M.J,19.03,303,31,51,73,82,155,0.135,0.224,0.322,0.357,0.68
209,Craig Schira,D,REG/VAN,19.434,340,33,59,63,92,155,0.155,0.194,0.26,0.347,0.606
210,Jay Fehr,C,BRN/BDN,18.789,188,55,58,41,113,154,0.328,0.335,0.235,0.665,0.905
211,Brandon Sutter,C,RDR,17.708,205,68,46,40,114,154,0.33,0.212,0.192,0.541,0.736
212,Brett Robertson,C,M.H/P.G/SEA,19.455,277,62,60,32,122,154,0.238,0.242,0.15,0.481,0.63
213,Shaun Vey,C,VAN/TRI,19.282,241,60,47,47,107,154,0.298,0.238,0.233,0.534,0.767
214,Dan Hamhuis,D,P.G,18.007,191,33,64,56,97,153,0.172,0.35,0.342,0.522,0.87
215,Ryan Cuthbert,D,KEL,19.559,265,53,63,37,116,153,0.225,0.251,0.143,0.478,0.616
216,Matthew Keith,C,SPO/RDR,18.556,196,75,50,28,125,153,0.418,0.284,0.151,0.701,0.852
217,Daine Todd,C,M.H,19.742,234,54,53,46,107,153,0.373,0.25,0.234,0.618,0.853
218,Tyson Mulock,C,M.H/REG/VAN,18.778,259,59,56,37,115,152,0.242,0.232,0.156,0.479,0.635
219,Joe Barnes,C,SAS,18.313,240,69,48,35,117,152,0.352,0.213,0.188,0.564,0.756
220,Levi Nelson,C,S.C,18.507,198,65,56,31,121,152,0.356,0.275,0.156,0.634,0.79
221,Jeff Lucky,C,SPO/CGY/SAS,19.562,222,59,63,30,122,152,0.215,0.368,0.158,0.578,0.74
222,Gable Gross,LW,KAM/REG/M.H,19.806,207,72,51,29,123,152,0.318,0.258,0.135,0.585,0.715
223,Jared Walker,LW,RDR/P.G,19.731,295,70,53,29,123,152,0.296,0.238,0.111,0.534,0.646
224,Kris Beech,C,CGY,19.108,106,54,62,36,116,152,0.515,0.605,0.355,1.125,1.475
225,Josh Gorges,D,KEL,18.212,245,33,52,67,85,152,0.162,0.235,0.31,0.394,0.706
226,Dan Da Silva,RW,POR,18.628,200,76,45,30,121,151,0.392,0.26,0.162,0.652,0.815
227,Oscar Moller,RW,CWK,18.146,131,71,41,39,112,151,0.545,0.315,0.295,0.86,1.155
228,Colin Sinclair,RW,KTN,19.7,263,50,59,42,109,151,0.246,0.272,0.21,0.519,0.73
229,Michael MacAngus,LW,SAS/REG/P.A,19.708,269,61,43,47,104,151,0.211,0.158,0.178,0.369,0.545
230,Brodie Dupont,C,CGY,18.702,214,81,38,30,119,149,0.395,0.241,0.154,0.636,0.792
231,Caine Pearpoint,LW,BRN/P.A,19.593,322,59,45,45,104,149,0.235,0.161,0.17,0.396,0.565
232,Garrett Prosofsky,C,P.A/POR,19.825,138,63,58,28,121,149,0.455,0.42,0.205,0.875,1.08
233,Alex Aldred,C,POR/TRI,19.441,331,46,65,38,111,149,0.174,0.3,0.144,0.474,0.62
234,Josh Olson,LW,POR,19.676,144,62,49,37,111,148,0.435,0.34,0.255,0.77,1.025
235,Brett Draney,C,KAM/M.H,19.762,170,56,60,32,116,148,0.335,0.363,0.228,0.702,0.933
236,Jay Bouwmeester,D,M.H,17.218,186,38,63,47,101,148,0.198,0.385,0.268,0.582,0.85
