,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Travis Morin,C,TEX,33.692,529,132,183,145,315,460,1255,7.608,0.17,0.27,0.24,0.44,0.681,2.225
1,Chris Bourque,LW,HER/PRO/HFD/BRI,31.612,453,144,161,128,305,433,1373,9.652,0.261,0.286,0.279,0.545,0.824,2.702
2,Chris Mueller,C,MIL/TEX/HFD/SD/TUC/TOR,31.537,503,171,146,103,317,420,1217,17.011,0.394,0.318,0.239,0.712,0.948,2.3
3,T.J. Brennan,D,RCH/TOR/RFD/LV,28.46,491,135,136,127,271,398,1441,7.715,0.213,0.26,0.304,0.473,0.777,2.824
4,Phil Varone,C,RCH/BNG/LV,26.79,488,123,166,107,289,396,1007,17.092,0.389,0.38,0.302,0.77,1.072,2.246
5,Chris Terry,LW,CHA/STJ/LAV/GR,28.332,389,156,136,85,292,377,1183,15.07,0.469,0.363,0.165,0.828,0.995,3.084
6,T.J. Hensick,C/RW,PEO/HFD/HAM/UTI/CHA/ONT/SJ,31.772,456,107,154,109,261,370,979,8.419,0.2,0.264,0.11,0.466,0.576,2.494
7,Andy Miele,C,POR/GR/LV,27.45,420,119,138,111,257,368,831,12.594,0.246,0.318,0.32,0.562,0.884,1.934
8,Carter Camper,C,PRO/SPR/BNG/HER/ALB/TUC/CLE/GR,29.202,489,98,147,122,245,367,1005,11.121,0.218,0.362,0.214,0.579,0.798,1.98
9,Cole Schneider,LW,BNG/RCH/HFD/MIL,27.063,477,142,127,82,269,351,1132,12.9,0.288,0.272,0.148,0.559,0.714,2.252
10,Ben Street,C,WBS/ABB/LE/SA/GR/SD,30.596,411,135,122,90,257,347,1302,8.11,0.25,0.271,0.3,0.523,0.816,3.026
11,Andrew Agozzino,LW,LE/SA/CHI/COL,26.716,457,142,119,81,261,342,1208,13.636,0.38,0.288,0.192,0.668,0.86,2.762
12,Chris Conner,LW/RW,GR/POR/WBS/HER/LV,33.738,440,121,140,80,261,341,864,14.426,0.255,0.243,0.207,0.5,0.706,1.802
13,Jason Akeson,RW,ADK/LV/RCH/BNG/SYR,26.302,406,115,122,96,237,333,1085,7.512,0.198,0.25,0.2,0.45,0.648,2.578
14,Matthew Ford,RW,HER/ADK/SPR/OKC/BAK/GR,32.942,501,153,97,77,250,327,1203,11.281,0.236,0.181,0.096,0.422,0.518,2.062
15,Joe Whitney,LW,ALB/BRI/TUC/SA/HER/HFD,28.623,449,128,97,85,225,310,1127,11.074,0.252,0.2,0.155,0.452,0.604,2.228
16,Cal O'Reilly,C,WBS/POR/UTI/RCH/TOR/IA,30.96,384,57,142,102,199,301,563,11.921,0.184,0.412,0.246,0.59,0.833,1.543
17,Mike Sislo,RW,ALB/TOR/SA/TUC/BRI,29.662,474,135,85,66,220,286,1100,10.172,0.247,0.162,0.148,0.41,0.556,2.386
18,Justin Dowling,C,ABB/TEX,26.965,415,97,120,68,217,285,863,10.122,0.221,0.298,0.216,0.52,0.735,2.2
19,Seth Griffith,RW,PRO/TOR/RCH/MB,24.727,297,89,115,78,204,282,560,14.385,0.245,0.437,0.226,0.677,0.904,1.726
20,Paul Thompson,RW,WBS/SPR/ALB/CHI,28.799,506,149,95,35,244,279,1334,13.424,0.356,0.189,0.111,0.546,0.655,2.671
21,Pat Cannone,C,BNG/CHI/IA,30.118,495,105,95,78,200,278,884,12.815,0.202,0.178,0.172,0.38,0.552,1.606
22,Cory Conacher,RW,NOR/SYR/UTI/BRI,27.597,282,105,100,67,205,272,750,13.652,0.362,0.396,0.201,0.759,0.96,2.646
23,Bracken Kearns,C,SA/WOR/BRI/BNG,35.252,394,109,81,80,190,270,745,13.775,0.25,0.215,0.198,0.464,0.664,1.794
24,Brett Sutter,C,CHA/IA/ONT,30.296,522,114,91,65,205,270,1044,13.484,0.244,0.157,0.149,0.401,0.544,1.84
25,Kris Newbury,C,CT/HER/ADK/ONT/CHA/BAK,33.602,362,102,99,68,201,269,836,13.806,0.234,0.195,0.103,0.435,0.534,1.733
26,Trevor Smith,C,NOR/WBS/TOR/MIL/SA,32.491,350,99,95,69,194,263,707,13.587,0.219,0.187,0.162,0.403,0.566,1.604
