,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Philip-Michael Devos,C,VIC/GAT,19.514,268,105,107,67,212,279,580,20.236,0.516,0.462,0.336,0.98,1.319,2.432
1,Joel Champagne,C,CHI/PEI/VIC/QUE,19.766,255,104,95,63,199,262,729,13.933,0.41,0.414,0.298,0.822,1.128,2.925
2,Michael Kirkpatrick,C,SNB,19.479,266,108,86,57,194,251,702,14.734,0.441,0.431,0.242,0.876,1.12,3.108
3,Gabriel Levesque,C,ROU/BAT,19.44,253,78,114,53,192,245,399,20.059,0.395,0.57,0.235,0.97,1.203,1.872
4,Jonathan Audy-Marchessault,C,QUE,18.844,254,98,89,52,187,239,717,14.024,0.464,0.412,0.231,0.876,1.111,3.255
5,Nicolas Deschamps,LW,CHI/MON,18.941,199,87,87,54,174,228,557,16.475,0.482,0.462,0.302,0.938,1.24,2.885
6,Jonathan Hazen,RW,VDO,19.37,242,106,68,53,174,227,601,17.982,0.522,0.335,0.259,0.858,1.116,2.895
7,Mike Hoffman,C,GAT/DRU/SNB,19.059,180,122,63,42,185,227,695,17.225,0.718,0.38,0.238,1.095,1.332,4.1
8,Sean Couturier,C,DRU,17.022,184,86,96,41,182,223,604,13.872,0.5,0.548,0.27,1.045,1.315,3.395
9,Benjamin Casavant,LW,ROU/PEI/SHA,18.775,228,109,53,61,162,223,657,16.171,0.461,0.248,0.259,0.71,0.97,2.822
10,Felix Lefrancois,C,RIM,19.304,255,88,71,64,159,223,622,13.875,0.395,0.341,0.285,0.736,1.024,2.814
11,Marc-Olivier Vachon,C,DRU,19.484,264,89,86,43,175,218,612,15.829,0.374,0.332,0.166,0.706,0.871,2.354
12,Pierre-Alexandre Vandall,C,SHA,19.08,182,95,68,50,163,213,542,17.41,0.532,0.392,0.3,0.925,1.223,3.08
13,Mikhail Stefanovich,RW,QUE,19.05,171,106,62,42,168,210,599,16.762,0.585,0.397,0.268,0.98,1.245,3.442
14,Dave Labrecque,C,SHA,19.758,202,67,72,71,139,210,565,12.146,0.377,0.366,0.35,0.741,1.086,3.025
15,Samuel Morneau,LW,BAC/VDO/GAT/PEI,19.72,254,108,55,46,163,209,852,12.734,0.454,0.213,0.179,0.666,0.845,3.545
16,Luke Adam,C,SNL/MTL/CAP,18.495,173,107,61,37,168,205,602,17.678,0.685,0.39,0.225,1.078,1.3,3.892
17,Jacob Lagace,RW,CHI/CAP,18.932,191,90,67,47,157,204,608,15.78,0.5,0.358,0.252,0.857,1.112,3.198
