,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Green Bay Gamblers,424,237,48.351,1441,1150,291,47.694,13056,12321,735,9.84,0.906,100.426
1,Omaha Lancers,424,220,54.417,1391,1127,264,51.306,12766,12165,601,10.228,0.91,101.169
2,Waterloo Black Hawks,424,218,54.595,1534,1324,210,54.419,14458,12849,1609,9.529,0.905,99.938
3,Cedar Rapids RoughRiders,424,211,53.356,1400,1184,216,48.671,12671,12463,208,10.702,0.91,101.628
4,Sioux Falls Stampede,424,204,51.778,1339,1276,63,52.51,13270,12601,669,9.872,0.902,100.03
5,Indiana Ice,364,195,55.698,1279,1086,193,53.153,11514,10913,601,10.683,0.903,100.996
6,Fargo Force,424,185,43.606,1252,1283,-31,45.716,12749,13266,-517,8.275,0.91,99.236
7,Lincoln Stars,424,181,43.09,1261,1360,-99,47.301,13496,13033,463,8.866,0.896,98.429
8,Sioux City Musketeers,424,181,55.026,1301,1245,56,50.76,12894,12707,187,10.256,0.914,101.601
9,Dubuque Fighting Saints,304,174,55.561,1026,807,219,55.303,9732,8047,1685,9.678,0.902,99.89
10,Chicago Steel,424,156,47.052,1188,1488,-300,48.798,12610,14077,-1467,9.203,0.902,99.34
11,Youngstown Phantoms,364,147,52.114,1137,1228,-91,50.653,10800,11306,-506,10.564,0.901,100.632
12,Tri-City Storm,424,144,49.047,1136,1488,-352,51.052,12818,14042,-1224,8.876,0.906,99.403
13,Team USA,364,142,49.177,1176,1263,-87,50.31,11122,11043,79,11.071,0.884,99.462
14,Des Moines Buccaneers,424,125,44.22,1193,1557,-364,46.832,12747,14710,-1963,8.747,0.904,99.144
15,Muskegon Lumberjacks,304,114,48.488,885,1021,-136,48.183,9203,10248,-1045,9.096,0.91,100.056
16,Bloomington Thunder,60,26,48.3,170,182,-12,52.84,1909,1704,205,8.52,0.896,98.16
17,Madison Capitols,60,20,44.68,168,208,-40,46.07,1878,2198,-320,8.7,0.909,99.61
