,Name,GP,ROW,GF%,GF,GA,GD,SF%,SF,SA,SD,Sh%,Sv%,PDO
0,Quebec Remparts,142,100,58.995,605,420,185,54.585,5254,4373,881,11.34,0.905,101.865
1,Halifax Mooseheads,142,92,57.045,614,465,149,53.02,5351,4747,604,11.29,0.904,101.69
2,Rimouski Oceanic,142,89,54.055,640,537,103,51.605,5411,5068,343,11.615,0.894,101.06
3,Moncton Wildcats,142,88,55.145,549,446,103,56.05,5108,3993,1115,10.5,0.89,99.495
4,Shawinigan Cataractes,142,85,54.955,570,469,101,52.765,5024,4503,521,11.18,0.898,100.91
5,Hull Olympiques,142,75,52.525,615,554,61,49.26,4701,4836,-135,12.79,0.886,101.45
6,Rouyn-Noranda Huskies,142,74,51.59,586,549,37,51.945,4791,4433,358,12.065,0.878,99.85
7,Sherbrooke Castors,142,73,50.39,535,527,8,51.52,4711,4437,274,11.21,0.883,99.53
8,Acadie-Bathurst Titan,142,67,48.725,542,566,-24,49.985,4840,4845,-5,11.005,0.885,99.51
9,Victoriaville Tigres,142,63,49.795,561,569,-8,50.945,5228,5079,149,10.645,0.89,99.605
10,Drummondville Voltigeurs,142,60,46.165,540,629,-89,47.71,4582,5037,-455,11.63,0.878,99.345
11,Val-d'Or Foreurs,142,53,44.69,556,686,-130,48.035,4690,5071,-381,11.73,0.866,98.295
12,Cape Breton Screaming Eagles,142,51,44.305,456,574,-118,43.66,4235,5463,-1228,10.565,0.898,100.29
13,Baie-Comeau Drakkar,142,51,44.305,465,582,-117,46.01,4264,5003,-739,10.745,0.884,99.175
14,Chicoutimi Sagueneens,142,45,39.075,426,664,-238,43.445,4143,5393,-1250,10.145,0.88,98.095
15,Montreal Rocket,72,33,46.86,276,313,-37,49.0,2418,2517,-99,11.19,0.876,98.79
